 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
52,376,255,255,255,542.085,71.473,85.751,5.583,88.907
53,376,255,255,255,540.293,71.465,86.409,5.540,89.159
54,372,255,255,255,538.965,71.935,84.106,5.632,88.894
55,373,255,255,255,537.186,71.993,86.083,5.517,89.036
56,382,255,255,255,535.777,71.838,83.712,5.810,88.988
57,371,255,255,255,534.131,72.298,85.852,5.502,88.994
58,373,255,255,255,532.548,71.859,84.624,5.612,89.261
59,376,255,255,255,531.064,72.457,85.779,5.581,89.013
60,373,255,255,255,529.318,71.846,85.961,5.525,89.431
61,378,255,255,255,527.987,72.439,84.872,5.671,89.191
62,374,255,255,255,526.281,72.382,86.023,5.536,89.407
63,376,255,255,255,524.734,73.154,84.681,5.653,89.645
64,378,255,255,255,523.220,72.902,85.770,5.611,89.441
65,384,255,255,255,521.505,73.229,85.934,5.690,89.829
66,361,255,255,255,520.079,73.367,84.357,5.449,89.604
67,385,255,255,255,518.419,73.391,86.906,5.641,89.920
68,368,255,255,255,516.891,73.128,84.914,5.518,89.982
69,378,255,255,255,515.373,73.616,86.614,5.557,89.981
70,364,255,255,255,513.841,73.475,84.324,5.496,90.050
71,370,255,255,255,512.286,74.073,86.063,5.474,90.137
72,369,255,255,255,510.652,73.570,84.932,5.532,90.253
73,370,255,255,255,509.178,74.086,85.522,5.508,90.490
74,371,255,255,255,507.559,73.947,85.385,5.532,90.391
75,371,255,255,255,506.085,74.077,84.963,5.560,90.734
76,364,255,255,255,504.456,74.327,85.682,5.409,90.542
77,372,255,255,255,503.051,73.734,84.842,5.583,90.827
78,378,255,255,255,501.339,74.349,85.824,5.608,90.557
79,369,255,255,255,499.966,73.636,84.187,5.581,90.861
80,378,255,255,255,498.251,74.307,85.958,5.599,90.757
81,363,255,255,255,496.822,73.481,84.976,5.439,91.012
82,377,255,255,255,495.160,74.025,86.737,5.534,90.908
83,364,255,255,255,493.731,73.225,84.659,5.474,91.149
84,376,255,255,255,492.120,73.934,85.811,5.579,90.983
85,358,255,255,255,490.592,72.665,84.583,5.389,91.027
86,378,255,255,255,489.066,73.418,85.830,5.607,91.017
87,360,255,255,255,487.517,72.756,84.824,5.404,90.920
88,376,255,255,255,486.043,73.263,85.451,5.602,91.000
89,370,255,255,255,484.381,73.011,85.861,5.487,90.741
90,374,255,255,255,482.957,72.725,84.850,5.612,90.961
91,382,255,255,255,481.270,72.733,85.827,5.667,90.724
92,369,255,255,255,479.888,72.405,84.350,5.570,90.927
93,379,255,255,255,478.228,72.545,86.310,5.591,90.751
94,357,255,255,255,476.755,71.755,84.550,5.376,90.693
95,373,255,255,255,475.235,72.422,86.194,5.510,90.570
96,365,255,255,255,473.708,71.470,85.208,5.454,90.430
97,370,255,255,255,472.246,72.159,85.727,5.495,90.379
98,377,255,255,255,470.603,71.224,85.480,5.615,90.261
99,371,255,255,255,469.212,71.228,85.537,5.522,90.171
100,378,255,255,255,467.566,71.066,85.395,5.636,90.100
101,371,255,255,255,466.185,71.179,84.957,5.560,89.994
102,388,255,255,255,464.472,71.265,86.195,5.731,89.968
103,363,255,255,255,463.175,70.924,84.543,5.467,89.706
104,386,255,255,255,461.461,70.736,85.866,5.724,89.863
105,366,255,255,255,460.074,71.077,84.781,5.497,89.378
106,384,255,255,255,458.430,70.328,86.054,5.682,89.687
107,372,255,255,255,457.075,70.613,85.296,5.553,89.149
108,371,255,255,255,455.425,70.090,85.581,5.520,89.483
109,376,255,255,255,454.066,70.394,85.997,5.567,89.079
110,365,255,255,255,452.412,70.196,85.773,5.418,89.378
111,379,255,255,255,451.070,70.489,86.308,5.591,88.981
112,363,255,255,255,449.406,70.550,85.627,5.398,89.203
113,376,255,255,255,448.069,70.082,85.868,5.575,88.931
114,359,255,255,255,446.416,71.230,85.507,5.346,88.978
115,376,255,255,255,445.080,69.867,86.011,5.566,88.899
116,356,255,255,255,443.433,71.520,85.526,5.300,88.811
117,377,255,255,255,442.076,69.977,86.307,5.562,88.889
118,359,255,255,255,440.455,71.575,85.219,5.364,88.847
119,381,255,255,255,439.070,70.437,86.666,5.597,88.872
120,358,255,255,255,437.506,71.617,85.033,5.360,88.801
121,380,255,255,255,436.068,70.729,86.214,5.612,88.896
122,368,255,255,255,434.530,71.902,84.759,5.528,88.858
123,377,255,255,255,433.073,70.863,85.936,5.586,88.900
124,359,255,255,255,431.545,71.962,84.774,5.392,88.973
125,379,255,255,255,430.091,71.141,86.520,5.577,89.003
126,371,255,255,255,428.575,71.384,84.676,5.579,89.231
127,378,255,255,255,427.116,71.183,86.033,5.594,89.137
128,375,255,255,255,425.633,71.777,85.670,5.573,89.576
129,378,255,255,255,424.241,71.683,86.279,5.578,89.431
130,380,255,255,255,422.742,72.137,85.307,5.672,89.678
131,374,255,255,255,421.291,71.719,86.133,5.529,89.636
132,371,255,255,255,419.837,72.015,84.879,5.565,89.838
133,370,255,255,255,418.343,71.824,85.817,5.490,89.928
134,369,255,255,255,416.882,71.923,85.059,5.524,89.960
135,380,255,255,255,415.382,72.703,86.613,5.586,90.033
136,372,255,255,255,414.013,71.995,85.013,5.571,90.366
137,385,255,255,255,412.440,72.503,85.881,5.708,90.175
138,375,255,255,255,411.065,71.847,85.468,5.586,90.595
139,375,255,255,255,409.553,72.127,85.911,5.558,90.329
140,378,255,255,255,408.138,72.341,86.322,5.575,90.754
141,360,255,255,255,406.653,71.736,85.343,5.371,90.624
142,380,255,255,255,405.205,72.347,85.881,5.634,90.865
143,368,255,255,255,403.864,71.802,85.287,5.494,91.079
144,382,255,255,255,402.228,72.071,86.441,5.627,90.924
145,381,255,255,255,400.936,72.264,85.720,5.659,91.248
146,368,255,255,255,399.337,71.359,85.702,5.467,91.161
147,380,255,255,255,398.011,71.918,85.950,5.629,91.218
148,353,255,255,255,396.435,70.826,85.662,5.247,91.313
149,379,255,255,255,395.041,71.793,85.989,5.612,91.206
150,362,255,255,255,393.627,70.738,84.511,5.454,91.375
151,378,255,255,255,392.114,71.312,86.996,5.532,91.149
152,384,255,255,255,390.805,71.099,85.692,5.706,91.530
153,379,255,255,255,389.194,71.194,86.324,5.590,91.106
154,378,255,255,255,387.913,71.185,85.621,5.621,91.364
155,375,255,255,255,386.252,70.711,86.089,5.546,91.054
156,381,255,255,255,385.004,70.623,85.518,5.673,91.164
157,373,255,255,255,383.420,69.674,85.315,5.567,90.924
158,379,255,255,255,382.091,70.286,86.129,5.603,90.953
159,369,255,255,255,380.589,69.465,85.100,5.521,90.788
160,378,255,255,255,379.172,69.892,86.319,5.576,90.869
161,371,255,255,255,377.767,69.322,84.773,5.572,90.783
162,380,255,255,255,376.297,69.505,86.364,5.602,90.558
163,375,255,255,255,374.945,68.697,84.756,5.633,90.615
164,381,255,255,255,373.398,69.232,86.662,5.598,90.254
165,373,255,255,255,372.034,68.385,85.729,5.540,90.430
166,393,255,255,255,370.487,68.561,86.612,5.777,90.111
167,370,255,255,255,369.192,68.176,85.046,5.539,89.995
168,397,255,255,255,367.616,67.971,85.214,5.932,89.957
169,374,255,255,255,366.275,68.019,86.344,5.515,89.741
170,373,255,255,255,364.881,68.385,85.307,5.567,89.591
171,383,255,255,255,363.351,67.602,87.037,5.603,89.682
172,373,255,255,255,362.047,67.991,85.882,5.530,89.238
173,390,255,255,255,360.526,67.395,85.480,5.809,89.518
174,382,255,255,255,359.152,67.476,86.345,5.633,89.153
175,376,255,255,255,357.782,68.263,84.451,5.669,89.004
176,383,255,255,255,356.218,67.495,86.762,5.621,89.104
177,383,255,255,255,354.988,67.377,86.072,5.666,88.848
178,357,255,255,255,353.433,68.139,85.690,5.305,88.874
179,379,255,255,255,352.094,67.025,86.745,5.563,88.885
180,369,255,255,255,350.687,68.058,84.211,5.579,88.610
181,377,255,255,255,349.153,67.190,86.944,5.521,88.871
182,381,255,255,255,347.902,67.340,85.163,5.696,88.518
183,342,255,255,255,346.360,68.690,86.100,5.057,88.488
184,376,255,255,255,345.072,67.197,86.499,5.535,88.757
185,361,255,255,255,343.644,68.278,84.673,5.428,88.658
186,376,255,255,255,342.138,67.553,87.005,5.502,88.875
187,378,255,255,255,340.937,67.778,84.898,5.669,88.719
188,373,255,255,255,339.275,67.983,86.667,5.480,88.977
189,376,255,255,255,338.059,67.694,86.090,5.561,88.885
190,359,255,255,255,336.614,68.639,84.730,5.395,88.920
191,376,255,255,255,335.146,67.926,86.767,5.518,89.000
192,376,255,255,255,333.912,68.516,84.978,5.634,89.000
193,376,255,255,255,332.290,67.957,86.621,5.527,89.361
194,373,255,255,255,331.039,68.449,85.592,5.549,89.153
195,378,255,255,255,329.511,68.460,85.877,5.604,89.531
196,369,255,255,255,328.202,68.164,86.231,5.448,89.330
197,373,255,255,255,326.795,69.012,85.371,5.563,89.675
198,379,255,255,255,325.344,68.611,87.121,5.539,89.683
199,378,255,255,255,324.005,69.063,85.601,5.622,89.680
200,393,255,255,255,322.487,68.953,86.614,5.777,89.935
201,367,255,255,255,321.233,69.086,85.486,5.466,89.959
202,375,255,255,255,319.791,68.919,85.398,5.591,90.045
203,376,255,255,255,318.359,69.601,86.595,5.528,90.158
204,365,255,255,255,316.982,68.727,84.995,5.468,90.353
205,385,255,255,255,315.466,69.638,86.052,5.697,90.239
206,379,255,255,255,314.168,69.210,86.492,5.579,90.692
207,364,255,255,255,312.758,68.470,85.684,5.409,90.541
208,380,255,255,255,311.321,69.505,86.356,5.603,90.562
209,376,255,255,255,310.059,69.024,85.817,5.579,90.920
210,366,255,255,255,308.546,69.208,85.905,5.425,90.650
211,379,255,255,255,307.160,69.088,86.902,5.553,90.926
212,374,255,255,255,305.906,68.679,85.573,5.565,91.064
213,378,255,255,255,304.360,69.198,86.170,5.585,90.779
214,381,255,255,255,303.083,68.744,86.379,5.616,91.044
215,362,255,255,255,301.671,67.983,84.785,5.436,91.184
216,378,255,255,255,300.201,68.974,86.237,5.581,91.013
217,380,255,255,255,298.992,68.987,85.967,5.628,91.208
218,363,255,255,255,297.456,68.079,85.611,5.399,91.013
219,380,255,255,255,296.092,68.305,86.688,5.581,91.116
220,363,255,255,255,294.742,67.528,84.819,5.449,91.254
221,380,255,255,255,293.216,68.242,86.552,5.590,90.965
222,379,255,255,255,292.009,67.980,86.061,5.607,91.172
223,361,255,255,255,290.508,67.157,85.353,5.385,90.957
224,376,255,255,255,289.146,67.851,86.884,5.510,90.991
225,370,255,255,255,287.892,67.138,84.489,5.576,91.087
226,378,255,255,255,286.357,67.585,86.606,5.557,90.688
227,378,255,255,255,285.106,67.447,86.484,5.565,90.935
228,357,255,255,255,283.702,66.150,85.170,5.337,90.801
229,381,255,255,255,282.290,67.201,86.595,5.602,90.627
230,376,255,255,255,281.029,66.399,86.052,5.563,90.795
231,368,255,255,255,279.541,66.622,85.870,5.457,90.500
232,377,255,255,255,278.267,66.519,86.587,5.544,90.522
233,365,255,255,255,276.914,65.544,84.835,5.478,90.397
234,383,255,255,255,275.424,66.369,86.736,5.622,90.244
235,370,255,255,255,274.254,66.032,85.839,5.488,90.384
236,369,255,255,255,272.877,65.321,85.763,5.478,90.271
237,387,255,255,255,271.461,66.050,86.477,5.698,90.138
238,370,255,255,255,270.273,65.462,86.071,5.473,90.238
239,368,255,255,255,268.889,65.215,85.917,5.454,90.119
240,386,255,255,255,267.440,65.531,86.891,5.656,90.089
241,370,255,255,255,266.232,65.535,86.254,5.462,90.013
242,372,255,255,255,264.823,65.086,85.187,5.560,90.018
243,384,255,255,255,263.419,65.169,87.057,5.616,90.001
244,366,255,255,255,262.213,65.303,85.381,5.458,89.813
245,372,255,255,255,260.809,65.118,85.321,5.551,89.839
246,381,255,255,255,259.398,64.988,87.110,5.569,89.893
247,361,255,255,255,258.145,65.035,85.900,5.351,89.551
248,371,255,255,255,256.796,65.201,85.257,5.541,89.785
249,374,255,255,255,255.342,64.350,86.476,5.507,89.696
250,363,255,255,255,254.150,64.831,85.639,5.397,89.496
251,364,255,255,255,252.885,65.467,85.244,5.437,89.622
252,385,255,255,255,251.448,64.635,86.845,5.645,89.907
253,367,255,255,255,250.301,64.584,86.270,5.416,89.955
254,356,255,255,255,249.101,64.539,85.340,5.311,90.015
255,375,255,255,255,247.809,64.652,85.282,5.599,90.282
256,381,255,255,255,246.450,65.043,87.480,5.545,90.525
257,375,255,255,255,245.388,65.271,87.348,5.466,90.647
258,380,255,255,255,243.700,64.037,85.965,5.628,90.633
259,381,255,255,255,242.524,64.408,87.475,5.546,90.563
260,384,255,255,255,241.148,65.117,86.315,5.664,91.015
261,384,255,255,255,239.680,64.185,86.952,5.623,90.826
262,384,255,255,255,238.359,65.120,85.358,5.728,90.657
263,388,255,255,255,236.755,64.245,86.940,5.682,90.858
264,383,255,255,255,235.513,64.080,86.852,5.615,90.391
265,363,255,255,255,233.919,65.269,84.717,5.456,90.435
266,386,255,255,255,232.544,63.878,87.157,5.639,90.288
267,371,255,255,255,231.093,64.166,84.715,5.576,89.932
268,385,255,255,255,229.594,63.895,87.353,5.612,90.157
269,389,255,255,255,228.210,62.996,85.146,5.817,89.617
270,368,255,255,255,226.731,64.688,86.473,5.418,89.785
271,381,255,255,255,225.230,62.878,85.101,5.700,89.432
272,382,255,255,255,223.929,63.613,86.979,5.592,89.288
273,363,255,255,255,222.304,63.191,84.615,5.462,89.070
274,385,255,255,255,221.032,63.188,86.788,5.648,89.002
275,373,255,255,255,219.471,63.068,85.656,5.544,88.476
276,382,255,255,255,218.076,63.545,86.388,5.630,88.785
277,380,255,255,255,216.505,63.166,85.849,5.636,88.297
278,381,255,255,255,215.135,63.508,86.609,5.601,88.545
279,385,255,255,255,213.638,63.282,86.043,5.697,88.094
280,383,255,255,255,212.278,63.390,86.404,5.644,88.139
281,381,255,255,255,210.726,63.770,86.399,5.615,87.980
282,381,255,255,255,209.332,63.783,87.099,5.570,87.973
283,380,255,255,255,207.874,63.895,86.327,5.605,87.758
284,378,255,255,255,206.394,64.053,86.534,5.562,87.826
285,373,255,255,255,204.983,63.948,85.999,5.522,87.636
286,379,255,255,255,203.471,64.344,86.202,5.598,87.763
287,375,255,255,255,202.092,64.161,86.246,5.536,87.585
288,387,255,255,255,200.549,64.764,86.133,5.721,87.789
289,373,255,255,255,199.221,64.320,86.274,5.505,87.827
290,384,255,255,255,197.594,65.253,85.596,5.712,87.738
291,382,255,255,255,196.277,65.236,86.591,5.617,87.987
292,377,255,255,255,194.678,65.863,85.645,5.605,87.840
293,382,255,255,255,193.314,65.804,85.949,5.659,87.967
294,367,255,255,255,191.846,65.685,85.707,5.452,88.108
295,379,255,255,255,190.368,66.529,86.261,5.594,88.081
296,368,255,255,255,189.000,66.185,85.728,5.466,88.433
297,381,255,255,255,187.432,67.156,85.535,5.671,88.237
298,377,255,255,255,186.062,67.357,85.840,5.592,88.678
299,368,255,255,255,184.573,66.405,85.001,5.512,88.520
300,381,255,255,255,183.093,67.810,86.116,5.633,88.923
301,377,255,255,255,181.776,67.757,86.065,5.577,89.103
302,385,255,255,255,180.121,67.923,86.188,5.688,89.050
303,381,255,255,255,178.839,68.825,86.510,5.607,89.388
304,380,255,255,255,177.234,67.897,84.737,5.710,89.378
305,381,255,255,255,175.881,69.022,86.562,5.604,89.437
306,386,255,255,255,174.448,68.777,86.574,5.677,89.989
307,367,255,255,255,172.928,69.129,85.949,5.437,89.534
308,390,255,255,255,171.551,69.572,87.821,5.654,90.213
309,363,255,255,255,170.012,69.494,84.793,5.451,89.828
310,386,255,255,255,168.567,69.251,87.078,5.644,90.263
311,365,255,255,255,167.201,70.223,85.668,5.425,90.407
312,376,255,255,255,165.628,68.830,86.368,5.543,90.421
313,378,255,255,255,164.317,70.135,85.783,5.611,90.464
314,378,255,255,255,162.680,69.024,86.180,5.585,90.612
315,394,255,255,255,161.431,69.683,85.926,5.838,90.394
316,383,255,255,255,159.748,69.414,86.266,5.653,90.764
317,388,255,255,255,158.487,69.415,86.474,5.713,90.355
318,383,255,255,255,156.795,69.800,85.656,5.693,90.758
319,385,255,255,255,155.526,69.352,86.873,5.643,90.376
320,377,255,255,255,153.866,70.129,85.645,5.605,90.722
321,387,255,255,255,152.505,69.360,86.075,5.725,90.379
322,370,255,255,255,150.965,70.465,84.856,5.552,90.516
323,387,255,255,255,149.544,69.304,86.429,5.701,90.290
324,390,255,255,255,148.169,70.044,84.957,5.845,90.171
325,390,255,255,255,146.554,69.236,85.688,5.795,90.180
326,416,255,255,255,145.291,69.863,85.018,6.230,89.975
327,389,255,255,255,143.580,69.567,85.295,5.807,89.975
328,414,255,255,255,142.246,69.867,85.269,6.182,89.690
329,395,255,255,255,140.728,70.006,86.008,5.847,89.453
330,416,255,255,255,139.260,69.974,85.743,6.177,89.516
331,390,255,255,255,137.900,69.479,86.668,5.729,89.392
332,405,255,255,255,136.305,69.584,85.119,6.058,89.468
333,389,255,255,255,134.909,69.487,86.860,5.702,89.272
334,389,255,255,255,133.276,69.896,84.426,5.867,89.064
335,383,255,255,255,131.967,69.074,86.619,5.630,88.989
336,374,255,255,255,130.302,69.679,85.560,5.566,88.550
337,378,255,255,255,129.013,69.201,86.502,5.564,88.806
338,380,255,255,255,127.416,69.363,85.456,5.662,88.272
339,382,255,255,255,126.047,69.479,85.699,5.675,88.548
340,385,255,255,255,124.438,69.474,86.055,5.696,88.141
341,373,255,255,255,123.060,69.084,85.565,5.550,88.312
342,383,255,255,255,121.458,69.531,85.978,5.672,88.018
343,365,255,255,255,120.075,68.974,85.743,5.420,88.152
344,379,255,255,255,118.445,69.967,85.888,5.618,87.940
345,370,255,255,255,117.078,69.584,85.663,5.499,88.102
346,381,255,255,255,115.463,70.119,86.346,5.618,87.977
347,374,255,255,255,114.102,69.647,85.722,5.555,88.115
348,379,255,255,255,112.468,70.582,85.496,5.644,87.958
349,372,255,255,255,111.124,70.594,85.631,5.531,88.193
350,383,255,255,255,109.448,71.466,86.284,5.652,88.021
351,374,255,255,255,108.115,70.722,85.998,5.537,88.152
352,386,255,255,255,106.477,71.627,85.875,5.723,88.053
353,378,255,255,255,105.124,71.648,86.423,5.569,88.378
354,381,255,255,255,103.474,71.999,85.864,5.650,88.111
355,377,255,255,255,102.099,72.391,86.093,5.576,88.524
356,383,255,255,255,100.456,72.550,86.100,5.664,88.243
357,379,255,255,255,99.078,72.664,85.894,5.618,88.666
358,370,255,255,255,97.514,72.370,85.334,5.521,88.464
359,380,255,255,255,96.076,73.239,86.184,5.614,88.811
360,367,255,255,255,94.552,72.421,85.123,5.489,88.545
361,385,255,255,255,93.069,73.671,86.427,5.672,88.936
362,360,255,255,255,91.506,72.975,84.893,5.399,88.757
363,388,255,255,255,90.062,74.103,86.844,5.689,89.085
364,354,255,255,255,88.475,73.944,84.825,5.314,89.325
365,381,255,255,255,87.028,74.259,86.145,5.631,89.158
366,379,255,255,255,85.571,75.350,86.185,5.599,89.839
367,369,255,255,255,83.972,74.606,85.722,5.481,89.376
368,389,255,255,255,82.536,75.320,86.259,5.742,90.043
369,366,255,255,255,80.915,74.443,85.009,5.482,89.593
370,391,255,255,255,79.523,75.326,87.190,5.710,90.115
371,365,255,255,255,77.892,74.996,84.872,5.476,89.741
372,392,255,255,255,76.503,75.656,86.812,5.749,90.152
373,352,255,255,255,74.804,75.807,84.409,5.310,89.952
374,395,255,255,255,73.477,75.771,86.822,5.793,90.238
375,355,255,255,255,71.790,75.796,84.455,5.352,90.051
376,398,255,255,255,70.440,75.992,86.359,5.868,90.250
377,372,255,255,255,68.685,75.304,85.322,5.551,90.334
378,395,255,255,255,67.414,75.986,85.932,5.853,90.243
379,375,255,255,255,65.652,75.239,85.518,5.583,90.347
380,378,255,255,255,64.320,75.995,85.634,5.620,90.249
381,376,255,255,255,62.633,75.138,85.649,5.590,90.318
382,356,255,255,255,61.160,76.747,85.242,5.318,90.445
383,380,255,255,255,59.597,75.476,86.034,5.624,90.234
384,368,255,255,255,58.043,76.899,84.861,5.521,90.243
385,385,255,255,255,56.555,75.794,87.015,5.633,90.195
386,356,255,255,255,54.843,76.199,84.167,5.385,90.038
387,395,255,255,255,53.475,76.072,86.355,5.824,90.168
388,359,255,255,255,51.773,76.497,84.957,5.380,89.884
389,388,255,255,255,50.374,75.765,85.949,5.748,90.015
390,373,255,255,255,48.680,76.473,85.552,5.551,89.933
391,377,255,255,255,47.168,75.081,84.642,5.671,89.490
392,376,255,255,255,45.638,76.436,85.995,5.567,89.880
393,363,255,255,255,43.999,75.227,84.784,5.451,89.380
394,373,255,255,255,42.513,76.143,84.864,5.596,89.653
395,382,255,255,255,40.924,75.935,86.539,5.620,89.256
396,364,255,255,255,39.264,75.324,83.916,5.523,88.990
397,381,255,255,255,37.870,75.886,86.097,5.634,89.150
398,382,255,255,255,36.126,76.479,85.259,5.705,88.831
399,370,255,255,255,34.632,75.097,84.045,5.605,88.658
400,381,255,255,255,33.096,76.277,85.932,5.645,88.794
401,383,255,255,255,31.414,76.025,85.652,5.693,88.293
402,381,255,255,255,30.004,76.056,85.583,5.668,88.729
403,386,255,255,255,28.264,76.212,85.710,5.734,88.433
404,367,255,255,255,26.674,75.492,84.758,5.513,88.407
405,377,255,255,255,25.126,76.588,85.408,5.620,88.551
406,380,255,255,255,23.445,76.768,85.661,5.648,88.228
407,381,255,255,255,21.999,76.558,85.767,5.656,88.644
408,382,255,255,255,20.285,76.908,85.730,5.673,88.372
409,361,255,255,255,18.686,76.043,84.891,5.414,88.419
410,378,255,255,255,17.146,77.103,85.509,5.628,88.525
411,369,255,255,255,15.467,76.852,84.837,5.538,88.340
412,375,255,255,255,13.991,77.508,85.999,5.552,88.708
413,383,255,255,255,12.223,77.918,85.876,5.679,88.521
414,362,255,255,255,10.743,77.199,84.619,5.447,88.703
415,375,255,255,255,9.108,78.673,85.829,5.563,88.761
416,346,255,255,255,7.523,77.408,84.811,5.194,88.739
417,378,255,255,255,5.939,78.545,86.218,5.582,89.057
