 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
89,383,255,255,255,498.234,127.275,89.756,5.433,89.198
90,372,255,255,255,496.796,128.465,89.974,5.264,89.184
91,384,255,255,255,495.167,127.315,90.277,5.416,88.994
92,350,255,255,255,493.671,127.754,89.083,5.002,88.951
93,388,255,255,255,492.075,127.430,90.062,5.485,88.832
94,361,255,255,255,490.608,127.708,89.401,5.141,88.358
95,374,255,255,255,489.078,127.698,89.492,5.321,88.416
96,369,255,255,255,487.573,127.660,90.075,5.216,88.132
97,369,255,255,255,486.039,127.795,89.347,5.258,88.170
98,374,255,255,255,484.567,127.984,90.538,5.260,87.945
99,368,255,255,255,483.098,128.217,89.644,5.227,87.612
100,369,255,255,255,481.598,128.408,89.953,5.223,87.648
101,374,255,255,255,479.989,128.733,89.996,5.291,87.490
102,380,255,255,255,478.437,128.768,89.971,5.378,87.558
103,378,255,255,255,476.929,129.000,89.878,5.355,87.403
104,367,255,255,255,475.511,128.876,89.505,5.221,87.371
105,385,255,255,255,474.006,129.347,90.348,5.426,87.239
106,372,255,255,255,472.524,129.398,89.216,5.309,87.400
107,383,255,255,255,470.967,129.748,89.790,5.431,87.164
108,363,255,255,255,469.456,129.742,89.818,5.146,87.290
109,384,255,255,255,467.872,130.109,89.519,5.462,87.334
110,368,255,255,255,466.397,129.628,89.988,5.207,87.503
111,381,255,255,255,464.831,130.883,89.069,5.446,87.497
112,369,255,255,255,463.359,130.240,90.258,5.205,87.664
113,381,255,255,255,461.797,131.621,89.608,5.414,87.766
114,374,255,255,255,460.324,131.727,89.484,5.322,88.029
115,385,255,255,255,458.814,131.347,89.585,5.472,88.174
116,369,255,255,255,457.318,132.736,90.043,5.218,88.335
117,385,255,255,255,455.864,131.796,89.755,5.461,88.419
118,368,255,255,255,454.288,133.495,89.562,5.232,88.601
119,376,255,255,255,452.854,132.739,90.180,5.309,88.783
120,386,255,255,255,451.249,132.943,89.984,5.462,89.058
121,366,255,255,255,449.820,134.508,90.297,5.161,89.287
122,382,255,255,255,448.408,132.733,89.939,5.408,89.633
123,351,255,255,255,446.862,135.309,90.714,4.927,89.628
124,399,255,255,255,445.508,133.994,90.478,5.615,90.021
125,328,255,255,255,444.021,134.488,91.419,4.568,90.087
126,401,255,255,255,442.520,134.592,90.764,5.625,90.093
127,332,255,255,255,441.066,134.949,90.809,4.655,90.215
128,398,255,255,255,439.525,134.714,90.241,5.615,90.304
129,379,255,255,255,438.173,135.423,90.778,5.316,91.005
130,373,255,255,255,436.637,134.696,88.969,5.338,90.826
131,383,255,255,255,435.278,135.518,90.277,5.402,91.010
132,368,255,255,255,433.883,135.054,90.425,5.182,91.329
133,380,255,255,255,432.313,134.671,89.498,5.406,91.318
134,375,255,255,255,430.969,135.364,90.572,5.272,91.431
135,373,255,255,255,429.436,134.897,88.987,5.337,91.319
136,385,255,255,255,428.040,134.981,90.544,5.414,91.475
137,371,255,255,255,426.530,134.708,89.521,5.277,91.568
138,387,255,255,255,425.092,134.575,90.083,5.470,91.507
139,378,255,255,255,423.643,134.907,89.856,5.356,91.678
140,379,255,255,255,422.199,133.991,90.028,5.360,91.548
141,375,255,255,255,420.825,134.316,90.366,5.284,91.686
142,384,255,255,255,419.297,133.336,90.219,5.419,91.650
143,378,255,255,255,417.947,134.071,89.814,5.359,91.590
144,375,255,255,255,416.407,133.228,89.375,5.342,91.322
145,388,255,255,255,415.041,132.856,90.944,5.432,91.335
146,375,255,255,255,413.457,133.193,89.360,5.343,91.118
147,384,255,255,255,412.120,132.565,90.614,5.396,91.218
148,381,255,255,255,410.613,132.581,89.341,5.430,90.957
149,379,255,255,255,409.326,132.569,90.431,5.336,90.853
150,388,255,255,255,407.711,131.126,89.592,5.514,90.657
151,388,255,255,255,406.438,131.567,90.553,5.456,90.477
152,355,255,255,255,404.846,130.615,89.761,5.036,90.255
153,398,255,255,255,403.525,130.595,91.241,5.554,90.113
154,353,255,255,255,401.902,131.520,89.717,5.010,89.720
155,394,255,255,255,400.553,130.152,90.941,5.516,89.917
156,390,255,255,255,399.097,129.844,90.157,5.508,89.134
157,365,255,255,255,397.708,131.086,90.160,5.155,89.438
158,390,255,255,255,396.115,129.138,90.831,5.467,88.984
159,370,255,255,255,394.819,128.954,89.548,5.261,88.812
160,381,255,255,255,393.261,129.707,90.216,5.377,88.748
161,385,255,255,255,391.955,128.245,89.733,5.463,88.567
162,371,255,255,255,390.403,129.875,89.980,5.250,88.291
163,377,255,255,255,388.983,129.052,89.577,5.359,88.111
164,378,255,255,255,387.563,128.987,90.999,5.289,87.945
165,377,255,255,255,386.060,129.107,90.293,5.316,87.847
166,387,255,255,255,384.652,128.771,90.413,5.450,87.770
167,377,255,255,255,383.203,128.619,90.246,5.319,87.503
168,380,255,255,255,381.734,129.616,89.926,5.380,87.546
169,383,255,255,255,380.291,128.834,90.718,5.375,87.478
170,385,255,255,255,378.835,129.596,89.834,5.457,87.416
171,373,255,255,255,377.387,129.495,89.935,5.281,87.377
172,387,255,255,255,375.913,129.805,90.505,5.444,87.268
173,367,255,255,255,374.456,129.881,89.770,5.205,87.215
174,386,255,255,255,373.021,130.091,90.853,5.410,87.172
175,372,255,255,255,371.597,130.554,89.325,5.302,87.465
176,386,255,255,255,370.135,130.342,90.901,5.407,87.363
177,380,255,255,255,368.692,131.392,90.006,5.376,87.601
178,378,255,255,255,367.265,130.545,90.764,5.303,87.551
179,385,255,255,255,365.783,131.638,89.871,5.454,87.652
180,382,255,255,255,364.369,131.704,90.445,5.378,87.862
181,389,255,255,255,362.860,132.384,90.066,5.499,87.908
182,380,255,255,255,361.466,132.392,90.142,5.367,88.029
183,376,255,255,255,360.021,132.231,89.843,5.329,88.293
184,374,255,255,255,358.564,132.885,90.574,5.257,88.199
185,393,255,255,255,357.075,132.838,90.948,5.502,88.809
186,364,255,255,255,355.755,132.945,90.285,5.133,88.831
187,384,255,255,255,354.185,132.859,91.024,5.371,89.042
188,374,255,255,255,352.821,134.703,90.789,5.245,89.286
189,391,255,255,255,351.454,133.183,90.603,5.495,89.735
190,353,255,255,255,349.914,135.188,90.953,4.942,89.658
191,399,255,255,255,348.535,134.204,90.899,5.589,90.008
192,343,255,255,255,347.130,134.532,90.536,4.824,90.116
193,388,255,255,255,345.616,134.304,90.124,5.482,90.288
194,380,255,255,255,344.408,135.742,90.054,5.373,90.561
195,358,255,255,255,342.975,134.464,90.925,5.013,90.888
196,374,255,255,255,341.521,135.184,89.518,5.320,90.828
197,383,255,255,255,340.179,135.195,91.106,5.353,91.195
198,372,255,255,255,338.734,135.363,89.498,5.292,91.330
199,380,255,255,255,337.266,134.408,90.461,5.349,91.427
200,371,255,255,255,335.931,135.136,90.470,5.221,91.586
201,387,255,255,255,334.397,134.642,90.575,5.440,91.691
202,368,255,255,255,333.073,134.859,89.042,5.262,91.777
203,377,255,255,255,331.646,134.985,90.104,5.327,91.879
204,375,255,255,255,330.239,134.612,90.263,5.290,91.914
205,370,255,255,255,328.838,134.722,89.854,5.243,91.850
206,379,255,255,255,327.381,134.051,90.358,5.341,92.031
207,372,255,255,255,326.032,133.669,89.534,5.290,91.977
208,387,255,255,255,324.578,133.275,90.428,5.449,92.030
209,376,255,255,255,323.160,133.388,90.234,5.306,91.837
210,366,255,255,255,321.781,133.301,90.645,5.141,91.810
211,383,255,255,255,320.296,132.461,90.629,5.381,91.712
212,373,255,255,255,318.972,132.613,90.247,5.262,91.579
213,375,255,255,255,317.468,132.068,89.461,5.337,91.388
214,386,255,255,255,316.140,131.640,91.683,5.361,91.281
215,376,255,255,255,314.668,131.418,89.722,5.336,91.087
216,379,255,255,255,313.315,131.727,90.545,5.329,90.919
217,362,255,255,255,311.856,129.928,90.215,5.109,90.674
218,390,255,255,255,310.454,130.687,90.462,5.489,90.423
219,332,255,255,255,309.027,130.021,90.470,4.672,90.075
220,395,255,255,255,307.563,129.718,90.253,5.572,90.076
221,372,255,255,255,306.296,127.723,90.379,5.241,89.548
222,365,255,255,255,304.755,130.464,90.311,5.146,89.553
223,381,255,255,255,303.332,127.707,90.481,5.361,89.370
224,393,255,255,255,302.034,128.581,91.042,5.496,88.952
225,365,255,255,255,300.555,129.103,90.016,5.163,88.673
226,382,255,255,255,299.134,128.777,90.538,5.372,88.611
227,386,255,255,255,297.697,128.137,90.804,5.412,88.197
228,378,255,255,255,296.299,128.556,90.367,5.326,88.125
229,384,255,255,255,294.831,128.698,89.296,5.475,87.735
230,383,255,255,255,293.521,128.087,91.362,5.338,87.826
231,382,255,255,255,292.113,127.908,90.639,5.366,87.434
232,380,255,255,255,290.692,128.608,90.087,5.371,87.416
233,383,255,255,255,289.192,128.369,90.465,5.390,87.162
234,386,255,255,255,287.870,128.192,90.608,5.424,87.122
235,367,255,255,255,286.380,128.715,90.370,5.171,86.964
236,388,255,255,255,284.956,128.649,90.542,5.456,86.933
237,378,255,255,255,283.534,128.579,89.875,5.355,86.783
238,383,255,255,255,282.048,129.247,90.708,5.376,86.847
239,387,255,255,255,280.621,129.193,90.629,5.437,86.756
240,380,255,255,255,279.129,129.958,90.062,5.372,86.775
241,379,255,255,255,277.753,129.679,89.994,5.362,86.845
242,377,255,255,255,276.216,130.630,89.997,5.334,86.865
243,388,255,255,255,274.905,130.531,90.259,5.473,87.002
244,363,255,255,255,273.417,131.117,89.676,5.154,87.133
245,388,255,255,255,271.979,131.456,90.986,5.430,87.198
246,375,255,255,255,270.577,132.017,89.909,5.311,87.439
247,375,255,255,255,269.129,132.132,90.306,5.287,87.581
248,385,255,255,255,267.710,132.752,90.282,5.430,87.774
249,378,255,255,255,266.246,133.540,90.758,5.303,88.163
250,389,255,255,255,264.883,132.623,90.375,5.480,88.387
251,370,255,255,255,263.408,134.422,90.097,5.229,88.474
252,393,255,255,255,262.067,133.742,90.995,5.499,88.874
253,357,255,255,255,260.662,134.898,89.639,5.071,89.180
254,385,255,255,255,259.245,134.168,90.599,5.411,89.297
255,364,255,255,255,257.753,136.453,90.375,5.128,89.591
256,398,255,255,255,256.497,135.291,90.926,5.573,90.064
257,337,255,255,255,255.037,135.835,91.965,4.666,90.340
258,390,255,255,255,253.587,135.082,90.156,5.508,90.410
259,380,255,255,255,252.295,136.979,90.626,5.339,90.919
260,375,255,255,255,250.927,136.393,90.744,5.262,91.338
261,381,255,255,255,249.448,136.839,89.953,5.393,91.441
262,379,255,255,255,248.107,136.255,90.521,5.331,91.739
263,378,255,255,255,246.735,136.720,90.739,5.304,92.033
264,377,255,255,255,245.354,136.935,90.629,5.296,92.173
265,382,255,255,255,243.958,136.220,90.477,5.376,92.413
266,380,255,255,255,242.526,136.595,90.085,5.371,92.462
267,383,255,255,255,241.166,136.359,90.930,5.363,92.717
268,378,255,255,255,239.823,136.132,90.511,5.317,92.981
269,380,255,255,255,238.397,135.879,90.287,5.359,92.975
270,384,255,255,255,236.995,135.805,90.926,5.377,93.036
271,377,255,255,255,235.603,135.572,90.055,5.330,93.088
272,383,255,255,255,234.155,134.769,91.291,5.342,92.989
273,373,255,255,255,232.814,135.208,89.805,5.288,93.049
274,379,255,255,255,231.336,134.606,90.276,5.345,92.896
275,381,255,255,255,229.944,133.991,90.892,5.337,92.873
276,381,255,255,255,228.500,133.665,90.161,5.380,92.694
277,382,255,255,255,227.128,133.241,90.559,5.371,92.517
278,377,255,255,255,225.654,132.206,90.573,5.300,92.393
279,378,255,255,255,224.270,132.468,90.319,5.329,92.179
280,375,255,255,255,222.911,132.041,89.956,5.308,91.861
281,389,255,255,255,221.413,131.217,90.147,5.494,91.692
282,388,255,255,255,220.067,130.686,91.097,5.423,91.415
283,387,255,255,255,218.624,130.691,89.458,5.508,91.038
284,377,255,255,255,217.328,130.508,90.395,5.310,90.773
285,369,255,255,255,215.760,128.297,90.154,5.211,90.456
286,399,255,255,255,214.518,128.693,90.808,5.594,90.155
287,351,255,255,255,213.118,128.369,89.708,4.982,89.829
288,368,255,255,255,211.717,129.677,90.387,5.184,89.524
289,382,255,255,255,210.236,127.809,89.989,5.405,88.980
290,397,255,255,255,208.989,127.334,90.767,5.569,88.823
291,367,255,255,255,207.492,127.892,90.517,5.162,88.261
292,371,255,255,255,206.088,127.133,89.675,5.268,88.052
293,376,255,255,255,204.684,127.521,89.817,5.330,87.676
294,377,255,255,255,203.272,126.529,91.077,5.270,87.404
295,383,255,255,255,201.918,127.067,90.564,5.385,87.129
296,375,255,255,255,200.492,126.937,90.686,5.265,86.817
297,375,255,255,255,199.025,127.135,89.989,5.306,86.656
298,378,255,255,255,197.627,126.648,89.915,5.353,86.411
299,367,255,255,255,196.176,127.121,90.560,5.160,86.220
300,377,255,255,255,194.728,127.704,89.567,5.359,86.058
301,367,255,255,255,193.326,127.320,90.469,5.165,86.004
302,380,255,255,255,191.876,128.045,90.458,5.349,85.728
303,370,255,255,255,190.449,128.062,90.286,5.218,85.778
304,373,255,255,255,188.993,128.669,90.176,5.267,85.780
305,379,255,255,255,187.516,129.313,90.282,5.345,85.844
306,371,255,255,255,186.082,129.306,89.853,5.257,85.869
307,382,255,255,255,184.594,130.309,90.209,5.392,85.990
308,363,255,255,255,183.175,130.282,90.250,5.121,86.080
309,381,255,255,255,181.718,130.818,89.991,5.391,86.234
310,373,255,255,255,180.240,131.913,91.079,5.214,86.419
311,385,255,255,255,178.838,131.656,90.562,5.413,86.579
312,361,255,255,255,177.331,133.120,89.992,5.108,86.849
313,387,255,255,255,175.921,132.975,90.431,5.449,87.135
314,373,255,255,255,174.473,133.704,90.393,5.254,87.567
315,374,255,255,255,173.061,134.013,89.926,5.295,87.882
316,379,255,255,255,171.637,134.439,90.474,5.334,88.041
317,379,255,255,255,170.146,135.840,90.026,5.360,88.572
318,381,255,255,255,168.870,135.888,90.475,5.362,88.956
319,372,255,255,255,167.379,134.777,90.140,5.255,89.449
320,357,255,255,255,165.915,137.531,90.457,5.025,89.577
321,395,255,255,255,164.558,137.148,90.975,5.528,90.084
322,375,255,255,255,163.351,138.583,90.537,5.274,90.593
323,372,255,255,255,161.833,136.694,90.719,5.221,90.896
324,372,255,255,255,160.457,138.425,89.373,5.300,91.266
325,374,255,255,255,159.102,138.131,90.078,5.286,91.766
326,367,255,255,255,157.762,138.944,90.471,5.165,91.989
327,373,255,255,255,156.374,139.143,90.731,5.234,92.420
328,377,255,255,255,154.962,138.662,90.655,5.295,92.780
329,370,255,255,255,153.595,138.819,90.289,5.218,93.106
330,378,255,255,255,152.164,138.505,91.004,5.289,93.277
331,373,255,255,255,150.840,138.993,89.856,5.285,93.474
332,376,255,255,255,149.356,138.210,90.930,5.265,93.749
333,376,255,255,255,148.048,138.165,90.558,5.287,94.109
334,376,255,255,255,146.628,138.324,89.679,5.338,94.093
335,377,255,255,255,145.150,137.466,90.486,5.305,94.363
336,373,255,255,255,143.814,137.253,89.759,5.291,94.315
337,380,255,255,255,142.266,136.729,90.406,5.352,94.395
338,384,255,255,255,140.953,136.174,90.738,5.388,94.350
339,381,255,255,255,139.437,136.072,89.737,5.406,94.098
340,377,255,255,255,138.110,135.489,89.682,5.352,94.079
341,384,255,255,255,136.576,134.479,90.621,5.395,93.876
342,378,255,255,255,135.212,134.302,90.566,5.314,93.896
343,377,255,255,255,133.792,133.837,90.166,5.324,93.544
344,383,255,255,255,132.320,132.941,90.997,5.359,93.463
345,377,255,255,255,130.895,132.625,90.526,5.302,93.059
346,376,255,255,255,129.396,132.008,90.180,5.309,92.621
347,378,255,255,255,128.037,131.156,90.537,5.316,92.338
348,384,255,255,255,126.542,130.354,90.703,5.390,91.990
349,382,255,255,255,125.152,129.866,91.023,5.343,91.361
350,381,255,255,255,123.689,129.285,89.941,5.394,91.011
351,376,255,255,255,122.388,129.697,90.298,5.302,90.658
352,353,255,255,255,120.837,128.248,89.593,5.017,90.103
353,396,255,255,255,119.520,127.596,90.901,5.547,90.011
354,392,255,255,255,118.079,127.056,90.731,5.501,89.038
355,355,255,255,255,116.641,126.920,89.862,5.030,88.775
356,380,255,255,255,115.161,127.132,90.187,5.365,88.447
357,386,255,255,255,113.785,126.756,90.081,5.456,87.805
358,373,255,255,255,112.382,125.966,90.597,5.242,87.432
359,392,255,255,255,110.995,125.908,90.927,5.489,87.014
360,378,255,255,255,109.616,125.847,90.145,5.339,86.591
361,377,255,255,255,108.248,126.113,90.644,5.296,86.312
362,384,255,255,255,106.737,126.279,90.027,5.431,85.921
363,374,255,255,255,105.310,125.639,90.078,5.286,85.650
364,387,255,255,255,103.805,126.226,90.184,5.464,85.390
365,369,255,255,255,102.351,126.259,90.002,5.220,85.074
366,383,255,255,255,100.826,126.513,89.882,5.425,85.036
367,374,255,255,255,99.380,126.783,90.821,5.243,84.741
368,382,255,255,255,97.853,127.084,89.969,5.406,84.720
369,376,255,255,255,96.372,127.537,91.451,5.235,84.661
370,380,255,255,255,94.832,128.011,90.200,5.364,84.724
371,369,255,255,255,93.364,128.503,90.657,5.182,84.753
372,380,255,255,255,91.797,128.839,90.176,5.365,84.864
373,367,255,255,255,90.293,129.816,90.528,5.162,84.937
374,382,255,255,255,88.733,130.243,90.131,5.396,85.089
375,375,255,255,255,87.233,130.996,90.829,5.257,85.321
376,383,255,255,255,85.698,131.813,89.844,5.428,85.449
377,370,255,255,255,84.214,131.922,90.296,5.217,85.793
378,383,255,255,255,82.685,133.262,90.067,5.414,86.181
379,373,255,255,255,81.122,134.631,89.675,5.296,86.677
380,378,255,255,255,79.735,134.161,89.576,5.373,87.060
381,377,255,255,255,78.221,134.736,90.410,5.309,87.475
382,386,255,255,255,76.697,135.580,90.486,5.431,87.937
383,379,255,255,255,75.160,137.226,89.975,5.363,88.499
384,370,255,255,255,73.803,136.765,90.036,5.232,88.756
385,382,255,255,255,72.301,136.812,90.131,5.396,89.385
386,356,255,255,255,70.809,139.787,89.681,5.054,89.664
387,393,255,255,255,69.472,139.088,90.579,5.524,90.342
388,367,255,255,255,68.048,139.426,90.754,5.149,91.042
389,369,255,255,255,66.549,140.443,89.210,5.267,91.457
390,377,255,255,255,65.158,139.938,90.040,5.331,92.164
391,375,255,255,255,63.777,140.113,89.932,5.309,92.716
392,378,255,255,255,62.259,140.339,90.409,5.323,92.999
393,378,255,255,255,60.852,140.857,89.690,5.366,93.428
394,378,255,255,255,59.368,140.728,90.286,5.331,93.920
395,378,255,255,255,58.005,140.630,89.913,5.353,94.375
396,374,255,255,255,56.441,140.612,89.348,5.330,94.648
397,375,255,255,255,55.020,140.207,89.882,5.312,94.833
398,372,255,255,255,53.511,139.675,90.583,5.229,95.328
399,372,255,255,255,52.132,140.019,89.460,5.294,95.622
400,371,255,255,255,50.637,139.376,89.951,5.251,95.831
401,380,255,255,255,49.095,138.782,90.436,5.350,96.169
402,370,255,255,255,47.576,138.416,89.597,5.258,96.024
403,377,255,255,255,46.009,137.765,90.167,5.324,96.207
404,365,255,255,255,44.459,137.111,89.861,5.172,95.986
405,383,255,255,255,42.939,136.628,90.349,5.397,96.079
406,369,255,255,255,41.386,135.915,89.714,5.237,95.844
407,376,255,255,255,39.686,134.282,89.872,5.327,95.620
408,374,255,255,255,38.302,134.134,90.089,5.286,95.484
409,377,255,255,255,36.723,132.959,90.445,5.307,95.408
410,379,255,255,255,35.268,132.431,90.143,5.353,95.145
411,371,255,255,255,33.691,131.468,89.907,5.254,94.853
412,375,255,255,255,32.089,130.239,90.199,5.293,94.286
413,381,255,255,255,30.458,129.277,90.293,5.373,93.711
414,379,255,255,255,28.970,128.497,90.539,5.330,93.140
415,372,255,255,255,27.419,127.984,90.050,5.260,92.510
416,366,255,255,255,25.956,126.852,90.140,5.170,91.995
417,378,255,255,255,24.405,126.161,89.769,5.361,91.465
418,371,255,255,255,23.007,125.007,90.928,5.195,91.096
419,386,255,255,255,21.469,124.547,90.079,5.456,90.489
420,359,255,255,255,19.815,124.921,89.635,5.099,89.678
421,374,255,255,255,18.334,122.393,89.846,5.300,89.199
422,394,255,255,255,16.995,122.117,90.281,5.557,88.805
423,376,255,255,255,15.511,122.194,90.269,5.303,88.060
424,372,255,255,255,14.019,122.038,89.841,5.272,87.541
425,373,255,255,255,12.645,121.009,89.322,5.317,86.961
426,369,255,255,255,11.156,121.671,89.944,5.224,86.572
