 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
171,414,255,255,255,373.783,47.768,95.334,5.529,90.166
172,435,255,255,255,372.548,46.957,97.683,5.670,90.093
173,387,255,255,255,371.141,48.611,95.886,5.139,90.277
174,428,255,255,255,369.612,47.133,96.543,5.645,90.039
175,438,255,255,255,368.516,46.685,98.718,5.649,90.035
176,394,255,255,255,366.883,48.381,95.257,5.266,89.835
177,430,255,255,255,365.567,47.049,97.276,5.628,89.965
178,436,255,255,255,364.406,46.819,97.055,5.720,89.833
179,398,255,255,255,362.786,48.819,95.682,5.296,89.620
180,435,255,255,255,361.541,46.974,98.329,5.633,89.974
181,401,255,255,255,360.006,47.645,95.429,5.350,89.618
182,397,255,255,255,358.749,48.885,96.949,5.214,89.555
183,426,255,255,255,357.523,47.073,97.103,5.586,89.849
184,408,255,255,255,355.988,48.015,96.279,5.396,89.363
185,411,255,255,255,354.653,48.512,96.726,5.410,89.692
186,403,255,255,255,353.344,45.914,96.630,5.310,89.498
187,406,255,255,255,351.911,48.456,96.773,5.342,89.331
188,401,255,255,255,350.707,49.238,96.472,5.292,89.538
189,404,255,255,255,349.327,46.406,95.821,5.368,89.401
190,403,255,255,255,347.837,48.768,97.586,5.258,89.369
191,421,255,255,255,346.597,48.692,96.759,5.540,89.704
192,426,255,255,255,345.164,47.638,96.167,5.640,89.174
193,401,255,255,255,343.797,49.804,96.872,5.271,89.429
194,427,255,255,255,342.537,48.263,97.120,5.598,89.852
195,407,255,255,255,340.974,49.146,96.884,5.349,89.409
196,408,255,255,255,339.672,49.902,96.339,5.392,89.680
197,431,255,255,255,338.544,48.952,97.435,5.632,89.877
198,408,255,255,255,337.027,49.164,96.126,5.404,89.375
199,418,255,255,255,335.634,50.017,96.674,5.505,89.781
200,426,255,255,255,334.465,48.721,97.328,5.573,89.883
201,388,255,255,255,332.892,50.938,95.843,5.154,89.774
202,427,255,255,255,331.615,49.802,97.394,5.582,89.973
203,433,255,255,255,330.521,49.197,97.742,5.641,90.055
204,373,255,255,255,328.991,50.210,95.910,4.952,89.976
205,434,255,255,255,327.588,49.820,97.085,5.692,90.079
206,437,255,255,255,326.532,49.594,98.631,5.641,90.096
207,382,255,255,255,325.152,51.374,96.723,5.029,90.349
208,434,255,255,255,323.620,49.707,96.678,5.716,90.238
209,407,255,255,255,322.404,51.579,96.371,5.377,90.509
210,395,255,255,255,321.065,50.697,96.939,5.188,90.597
211,430,255,255,255,319.614,49.735,96.567,5.670,90.396
212,401,255,255,255,318.375,51.894,96.697,5.280,90.634
213,428,255,255,255,316.829,50.140,96.811,5.629,90.817
214,401,255,255,255,315.502,51.268,95.730,5.333,90.904
215,417,255,255,255,314.155,50.481,97.488,5.446,91.050
216,425,255,255,255,312.721,50.924,96.246,5.622,90.985
217,415,255,255,255,311.406,50.657,96.387,5.482,91.304
218,421,255,255,255,310.004,50.467,96.707,5.543,91.216
219,414,255,255,255,308.664,51.638,96.320,5.473,91.191
220,418,255,255,255,307.433,51.067,96.791,5.499,91.261
221,406,255,255,255,306.133,50.244,97.742,5.289,91.101
222,404,255,255,255,304.787,51.037,96.667,5.321,91.286
223,414,255,255,255,303.490,50.966,96.794,5.446,91.334
224,410,255,255,255,302.166,49.946,97.493,5.354,91.152
225,403,255,255,255,300.837,50.517,96.227,5.332,91.271
226,413,255,255,255,299.561,50.861,96.682,5.439,91.329
227,417,255,255,255,298.162,49.526,97.449,5.448,91.260
228,413,255,255,255,296.759,50.575,96.017,5.477,91.271
229,413,255,255,255,295.471,50.067,96.664,5.440,91.369
230,416,255,255,255,294.050,49.183,97.022,5.459,91.252
231,407,255,255,255,292.645,50.527,95.668,5.417,91.250
232,419,255,255,255,291.266,49.350,97.207,5.488,91.303
233,415,255,255,255,289.869,49.105,96.520,5.474,91.181
234,405,255,255,255,288.591,50.228,95.466,5.402,91.165
235,415,255,255,255,287.189,48.449,97.398,5.425,91.112
236,417,255,255,255,285.752,49.359,96.149,5.522,91.105
237,404,255,255,255,284.455,49.520,95.526,5.385,90.780
238,397,255,255,255,283.142,48.724,97.380,5.191,90.822
239,429,255,255,255,281.761,48.020,96.869,5.639,90.781
240,403,255,255,255,280.423,49.170,95.323,5.383,90.639
241,400,255,255,255,279.050,47.730,97.603,5.218,90.779
242,433,255,255,255,277.595,47.059,96.834,5.693,90.275
243,419,255,255,255,276.462,48.393,96.553,5.525,90.389
244,381,255,255,255,275.091,48.818,96.564,5.024,90.269
245,433,255,255,255,273.595,47.308,97.453,5.657,90.086
246,435,255,255,255,272.525,47.180,98.189,5.641,90.069
247,379,255,255,255,270.954,48.086,95.131,5.073,89.912
248,407,255,255,255,269.711,48.399,97.000,5.342,89.668
249,424,255,255,255,268.507,46.887,97.374,5.544,89.844
250,396,255,255,255,266.869,48.131,96.753,5.211,89.518
251,416,255,255,255,265.637,48.099,96.939,5.464,89.677
252,411,255,255,255,264.308,45.945,95.428,5.484,89.331
253,416,255,255,255,263.005,47.284,97.118,5.454,89.072
254,406,255,255,255,261.751,48.049,97.218,5.317,89.355
255,411,255,255,255,260.235,47.259,95.933,5.455,88.920
256,420,255,255,255,259.007,47.324,97.362,5.492,89.007
257,402,255,255,255,257.811,47.896,97.067,5.273,89.156
258,404,255,255,255,256.272,48.418,95.441,5.390,88.799
259,427,255,255,255,255.081,47.432,97.057,5.602,88.918
260,393,255,255,255,253.757,47.574,96.930,5.162,88.974
261,414,255,255,255,252.232,48.507,95.761,5.505,88.825
262,426,255,255,255,251.094,47.911,96.801,5.603,88.885
263,399,255,255,255,249.833,48.132,96.337,5.273,88.953
264,415,255,255,255,248.300,48.406,96.068,5.500,88.712
265,425,255,255,255,247.086,48.227,97.159,5.570,88.891
266,402,255,255,255,245.828,48.945,96.730,5.291,89.095
267,388,255,255,255,244.436,48.794,95.669,5.164,88.977
268,425,255,255,255,243.126,48.860,96.460,5.610,88.932
269,404,255,255,255,241.785,50.012,96.922,5.307,89.323
270,397,255,255,255,240.339,48.334,95.591,5.288,89.188
271,413,255,255,255,238.970,49.485,97.600,5.388,89.130
272,400,255,255,255,237.735,51.208,96.596,5.272,89.531
273,430,255,255,255,236.540,49.723,97.953,5.589,89.828
274,397,255,255,255,235.004,50.165,95.902,5.271,89.502
275,401,255,255,255,233.747,51.540,96.039,5.316,89.679
276,432,255,255,255,232.549,50.269,97.649,5.633,89.946
277,404,255,255,255,231.361,49.780,97.088,5.298,89.986
278,387,255,255,255,229.877,51.632,95.832,5.142,89.834
279,436,255,255,255,228.564,50.420,97.678,5.683,90.128
280,393,255,255,255,227.312,51.872,96.475,5.187,90.427
281,370,255,255,255,226.092,51.703,96.701,4.872,90.324
282,431,255,255,255,224.602,50.085,97.078,5.653,90.306
283,405,255,255,255,223.399,52.312,96.239,5.358,90.555
284,396,255,255,255,222.048,50.977,97.190,5.188,90.799
285,422,255,255,255,220.699,51.595,96.183,5.586,90.920
286,400,255,255,255,219.412,52.265,95.856,5.313,90.750
287,413,255,255,255,217.982,50.524,97.532,5.392,91.057
288,406,255,255,255,216.638,52.470,95.670,5.403,91.238
289,419,255,255,255,215.292,51.178,97.141,5.492,91.345
290,399,255,255,255,213.909,51.337,96.239,5.279,91.383
291,411,255,255,255,212.568,51.704,96.308,5.434,91.399
292,411,255,255,255,211.274,51.074,96.413,5.428,91.644
293,393,255,255,255,209.884,51.477,96.183,5.202,91.498
294,410,255,255,255,208.573,51.327,96.807,5.392,91.559
295,412,255,255,255,207.357,50.886,97.234,5.395,91.661
296,386,255,255,255,206.000,51.181,96.570,5.089,91.522
297,409,255,255,255,204.620,51.004,97.183,5.358,91.653
298,413,255,255,255,203.364,50.749,97.544,5.391,91.707
299,397,255,255,255,202.016,50.704,96.354,5.246,91.542
300,399,255,255,255,200.723,51.036,96.244,5.278,91.429
301,422,255,255,255,199.410,49.799,97.215,5.527,91.633
302,400,255,255,255,198.032,50.032,95.904,5.311,91.520
303,399,255,255,255,196.683,50.555,96.007,5.292,91.352
304,417,255,255,255,195.414,49.435,96.744,5.488,91.410
305,400,255,255,255,193.958,49.273,96.812,5.261,91.366
306,406,255,255,255,192.603,50.017,95.661,5.404,91.280
307,416,255,255,255,191.243,48.567,96.829,5.470,91.179
308,408,255,255,255,189.853,48.765,96.388,5.389,91.149
309,403,255,255,255,188.565,49.473,95.916,5.350,91.088
310,403,255,255,255,187.195,48.632,97.240,5.277,90.893
311,427,255,255,255,185.772,47.765,96.943,5.608,90.797
312,412,255,255,255,184.476,48.580,95.551,5.490,90.584
313,382,255,255,255,183.249,49.089,97.081,5.010,90.472
314,371,255,255,255,181.958,48.106,95.567,4.943,90.015
315,435,255,255,255,180.548,47.162,97.690,5.670,90.111
316,385,255,255,255,179.256,48.347,97.081,5.049,90.362
317,390,255,255,255,177.813,48.672,95.838,5.181,89.684
318,407,255,255,255,176.672,48.326,96.419,5.375,89.716
319,408,255,255,255,175.417,46.105,96.737,5.370,89.666
320,404,255,255,255,173.908,47.651,97.329,5.285,89.312
321,402,255,255,255,172.694,48.435,96.440,5.307,89.549
322,404,255,255,255,171.307,47.030,95.651,5.378,89.036
323,414,255,255,255,169.969,47.570,97.312,5.417,89.030
324,389,255,255,255,168.665,46.765,95.901,5.165,89.085
325,420,255,255,255,167.169,47.848,96.521,5.540,88.822
326,412,255,255,255,165.905,47.908,96.941,5.411,89.018
327,396,255,255,255,164.462,47.333,96.451,5.228,88.693
328,416,255,255,255,163.139,48.204,96.307,5.500,88.737
329,407,255,255,255,161.842,46.972,96.970,5.344,88.807
330,406,255,255,255,160.357,48.387,96.288,5.369,88.618
331,418,255,255,255,159.139,48.481,96.675,5.505,88.703
332,418,255,255,255,157.888,47.789,96.126,5.537,88.569
333,406,255,255,255,156.466,48.840,96.807,5.340,88.367
334,417,255,255,255,155.114,49.505,95.878,5.538,88.630
335,423,255,255,255,153.840,48.710,96.788,5.565,88.531
336,416,255,255,255,152.459,49.724,96.539,5.487,88.549
337,420,255,255,255,151.157,50.162,96.631,5.534,88.729
338,436,255,255,255,149.966,50.076,96.804,5.735,88.816
339,417,255,255,255,148.505,50.454,95.879,5.538,88.770
340,432,255,255,255,147.118,50.586,95.570,5.755,88.854
341,425,255,255,255,145.862,50.980,97.070,5.575,88.905
342,416,255,255,255,144.445,51.930,95.454,5.549,89.180
343,442,255,255,255,143.115,50.846,97.016,5.801,89.113
344,408,255,255,255,141.696,52.284,96.356,5.391,89.671
345,420,255,255,255,140.421,50.783,96.131,5.563,89.797
346,396,255,255,255,138.904,53.326,94.275,5.348,89.848
347,437,255,255,255,137.628,51.768,95.796,5.808,90.153
348,379,255,255,255,136.218,52.698,97.426,4.953,90.366
349,382,255,255,255,134.950,52.657,95.141,5.112,90.148
350,431,255,255,255,133.560,51.546,98.101,5.594,90.126
351,409,255,255,255,132.400,53.388,96.428,5.400,90.492
352,381,255,255,255,131.072,52.936,97.227,4.989,90.546
353,413,255,255,255,129.534,52.778,94.939,5.539,90.610
354,399,255,255,255,128.375,53.906,96.040,5.290,90.711
355,400,255,255,255,127.060,52.165,98.212,5.186,90.937
356,408,255,255,255,125.659,53.645,96.291,5.395,91.162
357,420,255,255,255,124.357,52.564,96.980,5.514,91.404
358,393,255,255,255,122.950,53.034,95.952,5.215,91.455
359,413,255,255,255,121.548,53.130,96.679,5.439,91.585
360,408,255,255,255,120.230,53.603,95.949,5.414,91.953
361,411,255,255,255,118.702,52.631,95.869,5.459,91.894
362,408,255,255,255,117.294,53.201,96.765,5.369,92.025
363,410,255,255,255,115.907,52.832,96.640,5.402,92.169
364,406,255,255,255,114.480,52.143,96.625,5.350,92.155
365,406,255,255,255,113.123,52.522,96.507,5.356,92.397
366,419,255,255,255,111.686,52.428,96.250,5.543,92.378
367,393,255,255,255,110.401,52.057,96.315,5.195,92.250
368,406,255,255,255,109.089,51.823,97.251,5.315,92.377
369,407,255,255,255,107.569,51.569,96.712,5.358,92.300
370,410,255,255,255,106.180,51.359,96.047,5.435,92.375
371,418,255,255,255,104.699,51.172,96.415,5.520,92.446
372,396,255,255,255,103.366,51.051,95.996,5.252,92.247
373,398,255,255,255,102.103,50.917,95.922,5.283,92.312
374,411,255,255,255,100.566,49.571,96.413,5.428,92.154
375,410,255,255,255,99.251,50.483,96.215,5.426,92.106
376,396,255,255,255,97.846,50.086,96.261,5.238,91.813
377,418,255,255,255,96.450,48.938,96.575,5.511,91.782
378,405,255,255,255,95.135,49.391,95.818,5.382,91.787
379,407,255,255,255,93.620,48.989,95.845,5.407,91.521
380,415,255,255,255,92.177,48.314,96.281,5.488,91.575
381,410,255,255,255,90.661,48.722,96.110,5.432,91.270
382,400,255,255,255,89.365,48.483,95.815,5.315,90.963
383,419,255,255,255,87.913,46.562,96.823,5.510,90.938
384,407,255,255,255,86.475,47.977,95.648,5.418,90.741
385,377,255,255,255,85.211,47.789,97.748,4.911,90.507
386,375,255,255,255,83.940,46.791,95.799,4.984,90.052
387,419,255,255,255,82.612,46.211,97.588,5.467,89.972
388,434,255,255,255,81.516,45.482,97.902,5.644,90.071
389,388,255,255,255,79.838,47.348,96.748,5.106,89.632
390,398,255,255,255,78.719,47.289,97.172,5.215,89.547
391,415,255,255,255,77.257,45.066,97.116,5.441,89.201
392,415,255,255,255,75.948,45.748,97.859,5.400,89.115
393,383,255,255,255,74.680,46.134,96.233,5.067,89.190
394,417,255,255,255,73.191,46.450,96.155,5.522,88.799
395,416,255,255,255,71.983,45.514,96.402,5.494,88.804
396,404,255,255,255,70.495,45.866,96.730,5.318,88.478
397,419,255,255,255,69.121,45.973,96.408,5.534,88.758
398,400,255,255,255,67.630,45.812,97.140,5.243,88.469
399,417,255,255,255,66.195,46.382,96.608,5.496,88.527
400,405,255,255,255,64.757,45.811,96.814,5.326,88.298
401,412,255,255,255,63.328,46.752,96.613,5.430,88.200
402,415,255,255,255,61.987,46.408,95.829,5.514,88.049
403,405,255,255,255,60.542,46.883,97.210,5.305,88.011
404,407,255,255,255,59.198,47.299,96.380,5.377,87.697
405,417,255,255,255,57.829,47.236,96.340,5.511,87.675
406,401,255,255,255,56.428,47.221,96.517,5.290,87.925
407,416,255,255,255,54.962,47.877,96.348,5.497,88.140
408,397,255,255,255,53.495,48.639,96.503,5.238,88.176
409,410,255,255,255,52.139,47.778,95.756,5.452,88.228
410,405,255,255,255,50.623,49.223,96.848,5.324,88.059
411,412,255,255,255,49.284,49.527,96.645,5.428,88.256
412,407,255,255,255,47.898,49.500,95.269,5.439,88.358
413,402,255,255,255,46.405,50.067,97.220,5.265,88.285
414,409,255,255,255,45.114,50.317,95.525,5.452,88.541
415,391,255,255,255,43.717,50.101,96.173,5.176,88.731
416,420,255,255,255,42.183,50.738,96.228,5.557,89.062
417,396,255,255,255,40.747,52.735,96.360,5.233,89.556
418,433,255,255,255,39.454,51.036,97.555,5.651,89.879
419,388,255,255,255,37.851,52.977,94.897,5.206,89.744
420,432,255,255,255,36.544,51.690,97.476,5.643,90.018
421,380,255,255,255,35.132,53.432,96.079,5.036,90.371
422,435,255,255,255,33.672,52.020,96.265,5.753,90.537
423,393,255,255,255,32.332,53.457,95.795,5.223,90.760
424,412,255,255,255,30.813,53.000,95.857,5.472,91.171
425,419,255,255,255,29.397,52.858,97.070,5.496,91.620
426,403,255,255,255,27.971,53.582,96.280,5.329,92.076
427,399,255,255,255,26.472,53.460,95.791,5.303,92.393
428,411,255,255,255,24.962,52.940,96.724,5.410,92.661
429,404,255,255,255,23.485,53.750,95.970,5.360,92.814
430,405,255,255,255,21.917,53.265,96.162,5.362,92.930
431,417,255,255,255,20.416,52.848,96.804,5.485,93.176
432,405,255,255,255,18.977,53.164,95.815,5.382,93.182
433,410,255,255,255,17.529,52.668,96.257,5.423,93.268
434,405,255,255,255,16.060,52.888,95.774,5.384,93.281
435,403,255,255,255,14.463,52.083,95.982,5.346,93.607
436,412,255,255,255,13.002,51.595,96.674,5.426,93.877
437,405,255,255,255,11.495,51.907,95.831,5.381,94.111
438,415,255,255,255,10.004,51.071,96.303,5.487,94.032
439,404,255,255,255,8.396,50.755,95.602,5.381,93.908
