 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
54,415,255,255,255,545.098,78.772,95.719,5.520,87.852
55,411,255,255,255,543.417,79.038,96.352,5.431,87.827
56,408,255,255,255,541.863,79.086,95.310,5.450,87.996
57,412,255,255,255,540.260,79.461,96.383,5.443,88.032
58,410,255,255,255,538.705,79.471,95.696,5.455,88.143
59,409,255,255,255,537.116,79.906,94.660,5.501,88.384
60,407,255,255,255,535.665,79.751,96.758,5.356,88.355
61,411,255,255,255,534.181,79.792,95.189,5.497,88.770
62,395,255,255,255,532.551,81.075,95.704,5.255,88.700
63,422,255,255,255,531.114,80.299,95.828,5.607,88.752
64,415,255,255,255,529.341,81.346,95.506,5.533,89.058
65,405,255,255,255,527.991,80.784,96.474,5.345,89.014
66,425,255,255,255,526.321,80.841,96.589,5.602,89.321
67,401,255,255,255,524.672,81.797,95.888,5.325,89.662
68,414,255,255,255,523.271,81.529,96.105,5.485,89.523
69,418,255,255,255,521.581,81.347,97.020,5.486,90.015
70,403,255,255,255,520.140,82.217,95.714,5.361,90.625
71,404,255,255,255,518.505,82.532,96.532,5.329,90.340
72,427,255,255,255,517.006,81.978,97.025,5.603,90.878
73,417,255,255,255,515.239,83.049,96.887,5.480,90.729
74,411,255,255,255,513.880,83.235,95.083,5.504,91.198
75,419,255,255,255,512.147,82.669,97.022,5.499,91.004
76,419,255,255,255,510.727,82.746,96.083,5.552,91.685
77,385,255,255,255,509.131,82.284,95.787,5.118,91.636
78,419,255,255,255,507.653,82.894,96.099,5.551,91.960
79,399,255,255,255,506.152,82.152,96.443,5.268,92.322
80,416,255,255,255,504.644,83.262,95.772,5.531,92.187
81,410,255,255,255,503.107,82.573,96.461,5.412,92.566
82,411,255,255,255,501.449,82.539,95.985,5.452,92.448
83,410,255,255,255,499.851,81.627,95.854,5.446,92.577
84,414,255,255,255,498.316,81.848,96.276,5.475,92.643
85,401,255,255,255,496.707,81.423,95.239,5.361,92.598
86,412,255,255,255,495.121,81.274,97.054,5.405,92.804
87,410,255,255,255,493.546,80.368,95.954,5.440,92.950
88,410,255,255,255,492.020,80.910,95.758,5.452,92.971
89,410,255,255,255,490.344,79.995,95.800,5.449,92.813
90,403,255,255,255,488.743,79.947,94.566,5.426,92.645
91,405,255,255,255,487.174,79.700,96.581,5.339,92.677
92,401,255,255,255,485.602,79.522,95.193,5.363,92.440
93,411,255,255,255,484.026,78.427,96.059,5.448,92.689
94,409,255,255,255,482.493,78.759,95.858,5.433,92.363
95,402,255,255,255,480.808,76.637,95.744,5.346,92.301
96,405,255,255,255,479.490,78.110,96.058,5.368,92.272
97,409,255,255,255,477.762,76.248,95.475,5.454,92.257
98,403,255,255,255,476.388,77.406,96.182,5.335,92.162
99,425,255,255,255,474.688,75.827,96.615,5.601,91.855
100,395,255,255,255,473.090,75.222,95.808,5.249,91.628
101,424,255,255,255,471.660,75.127,96.988,5.566,91.785
102,377,255,255,255,470.200,74.184,96.178,4.991,91.738
103,419,255,255,255,468.739,74.681,96.506,5.528,91.772
104,379,255,255,255,467.268,73.766,95.447,5.056,91.775
105,420,255,255,255,465.769,74.052,96.746,5.527,91.716
106,400,255,255,255,464.260,72.740,95.762,5.318,91.471
107,406,255,255,255,462.852,73.786,95.735,5.400,91.337
108,419,255,255,255,461.266,72.727,96.928,5.504,91.019
109,401,255,255,255,459.889,72.183,97.039,5.262,91.014
110,410,255,255,255,458.390,73.178,95.969,5.440,90.446
111,392,255,255,255,456.888,70.492,97.018,5.145,90.491
112,428,255,255,255,455.474,70.991,97.547,5.586,90.008
113,387,255,255,255,453.981,72.182,95.596,5.154,89.698
114,429,255,255,255,452.435,70.146,97.587,5.597,89.742
115,401,255,255,255,451.016,71.385,95.554,5.343,89.444
116,412,255,255,255,449.410,70.660,96.160,5.455,89.253
117,418,255,255,255,448.089,69.407,96.451,5.518,88.960
118,393,255,255,255,446.447,71.296,95.444,5.243,88.848
119,422,255,255,255,445.009,69.659,96.311,5.579,88.592
120,398,255,255,255,443.497,70.329,96.314,5.261,88.433
121,423,255,255,255,441.937,69.840,95.962,5.612,88.302
122,403,255,255,255,440.532,69.445,97.218,5.278,88.137
123,411,255,255,255,438.950,70.500,95.898,5.457,88.091
124,403,255,255,255,437.545,69.708,97.058,5.287,87.996
125,408,255,255,255,436.007,70.539,95.581,5.435,87.922
126,409,255,255,255,434.549,70.251,97.489,5.342,87.804
127,408,255,255,255,432.993,70.716,96.977,5.357,87.740
128,415,255,255,255,431.548,70.811,96.408,5.481,87.637
129,403,255,255,255,430.068,71.053,96.766,5.303,87.593
130,407,255,255,255,428.588,71.719,96.365,5.378,87.470
131,405,255,255,255,427.095,71.557,96.900,5.322,87.517
132,409,255,255,255,425.639,71.527,96.299,5.408,87.679
133,402,255,255,255,424.142,71.993,97.292,5.261,87.682
134,402,255,255,255,422.689,72.331,95.971,5.333,87.714
135,405,255,255,255,421.209,72.947,96.980,5.317,87.771
136,414,255,255,255,419.737,72.889,96.528,5.461,87.961
137,410,255,255,255,418.261,73.810,97.063,5.378,88.042
138,420,255,255,255,416.776,73.726,96.742,5.528,88.121
139,399,255,255,255,415.370,74.199,97.006,5.237,88.240
140,420,255,255,255,413.890,74.124,96.813,5.524,88.265
141,401,255,255,255,412.400,75.246,96.265,5.304,88.441
142,430,255,255,255,410.956,74.879,97.310,5.626,88.661
143,396,255,255,255,409.455,76.702,95.772,5.265,88.917
144,423,255,255,255,408.141,75.112,97.055,5.549,89.061
145,388,255,255,255,406.652,77.211,96.693,5.109,89.329
146,429,255,255,255,405.258,76.290,96.550,5.657,89.378
147,390,255,255,255,403.690,77.477,97.162,5.111,89.712
148,421,255,255,255,402.426,76.809,96.915,5.531,89.894
149,386,255,255,255,400.813,77.736,97.051,5.064,89.959
150,418,255,255,255,399.416,78.574,96.557,5.512,90.204
151,404,255,255,255,398.000,77.599,97.108,5.297,90.694
152,411,255,255,255,396.471,79.468,96.494,5.423,90.516
153,423,255,255,255,395.145,78.881,96.763,5.566,90.954
154,405,255,255,255,393.784,79.589,96.313,5.354,91.235
155,411,255,255,255,392.235,78.558,96.399,5.428,91.257
156,425,255,255,255,390.818,79.451,97.024,5.577,91.624
157,410,255,255,255,389.463,79.185,97.293,5.366,91.806
158,417,255,255,255,387.941,79.608,96.575,5.498,91.711
159,423,255,255,255,386.632,79.368,97.080,5.548,91.971
160,399,255,255,255,385.124,78.751,97.195,5.227,92.157
161,421,255,255,255,383.683,79.607,96.949,5.529,92.125
162,407,255,255,255,382.301,79.237,97.254,5.328,92.414
163,417,255,255,255,380.817,78.869,96.407,5.507,92.489
164,416,255,255,255,379.457,79.159,96.232,5.504,92.592
165,411,255,255,255,377.945,78.658,96.942,5.398,92.721
166,420,255,255,255,376.483,78.600,96.873,5.520,92.693
167,418,255,255,255,375.050,78.371,96.596,5.510,92.818
168,416,255,255,255,373.565,78.036,96.510,5.488,92.661
169,420,255,255,255,372.174,77.979,97.164,5.504,92.682
170,410,255,255,255,370.727,77.766,96.372,5.417,92.707
171,414,255,255,255,369.222,77.082,97.144,5.426,92.662
172,414,255,255,255,367.780,76.536,96.208,5.479,92.572
173,424,255,255,255,366.427,76.833,96.768,5.579,92.490
174,419,255,255,255,364.932,76.016,96.557,5.525,92.329
175,415,255,255,255,363.572,76.396,96.675,5.466,92.195
176,419,255,255,255,361.973,75.142,96.847,5.509,92.030
177,422,255,255,255,360.616,75.066,97.067,5.535,91.953
178,410,255,255,255,359.163,74.800,95.896,5.444,91.369
179,423,255,255,255,357.796,74.278,96.701,5.570,91.558
180,428,255,255,255,356.217,73.757,97.421,5.594,91.009
181,417,255,255,255,354.965,73.471,96.692,5.491,91.124
182,417,255,255,255,353.409,74.037,96.686,5.491,90.445
183,413,255,255,255,352.115,72.454,96.937,5.425,90.720
184,422,255,255,255,350.514,72.114,97.869,5.490,90.140
185,393,255,255,255,349.263,72.419,95.092,5.262,90.158
186,389,255,255,255,347.734,72.315,97.721,5.068,89.724
187,428,255,255,255,346.348,70.939,97.215,5.606,89.499
188,386,255,255,255,344.920,71.549,96.291,5.104,89.313
189,389,255,255,255,343.510,72.377,96.145,5.152,88.923
190,417,255,255,255,342.143,70.291,96.401,5.508,88.848
191,413,255,255,255,340.694,70.418,97.684,5.383,88.439
192,391,255,255,255,339.285,71.362,96.079,5.182,88.459
193,410,255,255,255,337.871,71.095,96.168,5.428,88.029
194,401,255,255,255,336.527,70.123,97.102,5.258,87.919
195,405,255,255,255,335.041,70.779,97.184,5.306,87.684
196,408,255,255,255,333.603,71.199,96.362,5.391,87.502
197,412,255,255,255,332.235,70.663,96.965,5.410,87.365
198,422,255,255,255,330.813,71.052,96.769,5.552,87.119
199,406,255,255,255,329.441,71.217,95.616,5.406,86.977
200,423,255,255,255,327.973,71.699,97.345,5.533,86.900
201,413,255,255,255,326.590,71.195,96.874,5.428,86.909
202,407,255,255,255,325.127,71.800,96.468,5.372,86.924
203,416,255,255,255,323.712,71.822,96.581,5.484,86.870
204,402,255,255,255,322.256,72.724,96.331,5.313,86.995
205,417,255,255,255,320.773,73.042,96.428,5.506,86.946
206,400,255,255,255,319.358,73.537,96.017,5.304,87.033
207,415,255,255,255,317.970,73.435,96.919,5.452,87.083
208,404,255,255,255,316.507,74.666,95.756,5.372,87.213
209,408,255,255,255,315.093,74.078,97.086,5.351,87.341
210,405,255,255,255,313.628,75.199,95.948,5.374,87.523
211,412,255,255,255,312.226,75.325,97.284,5.392,87.711
212,410,255,255,255,310.802,76.256,95.998,5.438,87.931
213,403,255,255,255,309.440,75.763,97.013,5.289,88.187
214,423,255,255,255,307.928,76.569,96.527,5.580,88.398
215,391,255,255,255,306.492,78.211,96.840,5.141,88.803
216,426,255,255,255,305.169,77.312,97.139,5.584,88.981
217,388,255,255,255,303.737,79.021,96.610,5.114,89.305
218,429,255,255,255,302.353,77.843,97.395,5.608,89.483
219,390,255,255,255,300.972,79.892,95.414,5.204,89.610
220,430,255,255,255,299.484,78.805,97.835,5.596,89.973
221,405,255,255,255,298.322,80.683,96.031,5.370,90.320
222,385,255,255,255,296.845,78.355,96.772,5.065,90.627
223,419,255,255,255,295.331,80.498,97.021,5.499,90.748
224,417,255,255,255,294.047,80.927,97.178,5.464,91.173
225,411,255,255,255,292.663,80.556,97.501,5.367,91.648
226,383,255,255,255,291.249,80.161,96.627,5.047,91.712
227,418,255,255,255,289.828,80.775,96.211,5.532,91.900
228,409,255,255,255,288.564,81.749,96.400,5.402,92.187
229,403,255,255,255,287.076,80.713,96.886,5.296,92.505
230,401,255,255,255,285.630,80.759,95.975,5.320,92.620
231,403,255,255,255,284.279,81.113,97.042,5.288,92.851
232,414,255,255,255,282.819,80.643,97.195,5.423,93.074
233,407,255,255,255,281.480,80.625,96.598,5.365,93.238
234,413,255,255,255,279.958,79.994,96.757,5.435,93.430
235,406,255,255,255,278.591,80.052,97.004,5.329,93.429
236,415,255,255,255,277.230,80.401,97.157,5.439,93.681
237,414,255,255,255,275.771,79.519,96.814,5.445,93.579
238,410,255,255,255,274.344,79.366,97.126,5.375,93.639
239,417,255,255,255,272.855,78.737,96.708,5.490,93.587
240,403,255,255,255,271.490,78.599,96.980,5.291,93.476
241,412,255,255,255,269.978,77.527,96.584,5.431,93.467
242,412,255,255,255,268.631,77.561,97.396,5.386,93.360
243,403,255,255,255,267.128,77.088,96.058,5.342,93.190
244,412,255,255,255,265.706,76.371,97.398,5.386,93.171
245,412,255,255,255,264.308,75.961,96.683,5.426,92.942
246,403,255,255,255,262.887,75.239,96.642,5.309,92.793
247,415,255,255,255,261.493,75.040,96.931,5.451,92.541
248,404,255,255,255,260.030,73.926,97.037,5.301,92.346
249,417,255,255,255,258.629,74.210,97.085,5.469,92.057
250,380,255,255,255,257.213,72.961,95.994,5.040,91.754
251,414,255,255,255,255.853,73.420,96.739,5.449,91.481
252,405,255,255,255,254.362,72.142,97.212,5.304,91.051
253,411,255,255,255,253.052,72.271,97.197,5.384,90.978
254,408,255,255,255,251.478,71.924,96.734,5.370,90.435
255,400,255,255,255,250.292,71.767,96.175,5.295,90.331
256,392,255,255,255,248.781,71.066,97.109,5.140,89.808
257,436,255,255,255,247.392,70.103,97.830,5.674,89.668
258,421,255,255,255,246.096,69.170,97.367,5.505,89.147
259,390,255,255,255,244.546,71.082,96.420,5.150,88.971
260,401,255,255,255,243.268,69.867,96.358,5.299,88.623
261,413,255,255,255,241.866,69.478,96.526,5.448,88.180
262,403,255,255,255,240.540,68.473,97.293,5.274,87.981
263,408,255,255,255,239.086,69.086,97.455,5.330,87.701
264,404,255,255,255,237.646,68.968,96.555,5.327,87.527
265,403,255,255,255,236.324,68.984,96.956,5.292,87.275
266,419,255,255,255,234.922,69.171,96.496,5.529,86.813
267,407,255,255,255,233.598,68.512,96.766,5.355,86.698
268,412,255,255,255,232.121,69.352,96.932,5.412,86.407
269,403,255,255,255,230.738,69.351,96.358,5.325,86.326
270,418,255,255,255,229.340,70.062,96.903,5.492,86.179
271,408,255,255,255,227.919,69.431,96.561,5.380,86.047
272,407,255,255,255,226.451,70.645,96.532,5.368,86.030
273,403,255,255,255,225.048,70.187,96.732,5.305,85.976
274,407,255,255,255,223.586,70.977,96.982,5.343,86.097
275,411,255,255,255,222.196,71.308,97.527,5.366,86.045
276,405,255,255,255,220.772,71.814,96.459,5.346,86.239
277,415,255,255,255,219.322,72.666,97.528,5.418,86.247
278,410,255,255,255,217.861,72.973,96.150,5.429,86.466
279,407,255,255,255,216.517,73.198,97.006,5.342,86.517
280,410,255,255,255,215.020,74.602,96.791,5.393,86.731
281,408,255,255,255,213.647,74.596,97.285,5.340,86.938
282,405,255,255,255,212.233,75.073,97.706,5.278,87.275
283,404,255,255,255,210.775,75.817,96.951,5.306,87.619
284,404,255,255,255,209.500,75.958,97.467,5.278,87.933
285,407,255,255,255,207.977,77.480,96.312,5.380,88.148
286,412,255,255,255,206.689,77.381,97.646,5.372,88.430
287,407,255,255,255,205.264,78.581,96.444,5.373,88.766
288,402,255,255,255,203.948,78.002,97.298,5.261,89.064
289,411,255,255,255,202.485,78.391,96.716,5.411,89.571
290,404,255,255,255,201.245,79.874,95.313,5.397,89.843
291,394,255,255,255,199.708,79.327,97.931,5.123,90.183
292,412,255,255,255,198.398,81.682,96.434,5.440,90.414
293,412,255,255,255,197.049,81.228,96.884,5.414,91.036
294,414,255,255,255,195.696,81.135,97.480,5.407,91.617
295,386,255,255,255,194.295,80.687,96.237,5.107,91.720
296,409,255,255,255,192.891,81.031,96.282,5.409,92.088
297,411,255,255,255,191.575,82.140,96.779,5.407,92.429
298,405,255,255,255,190.181,82.028,96.484,5.345,92.776
299,402,255,255,255,188.731,81.607,96.791,5.288,93.109
300,402,255,255,255,187.435,82.060,96.576,5.300,93.353
301,408,255,255,255,185.922,81.498,96.260,5.397,93.620
302,399,255,255,255,184.560,81.731,96.601,5.259,93.870
303,406,255,255,255,183.145,81.640,96.715,5.345,94.150
304,407,255,255,255,181.778,81.227,96.787,5.354,94.328
305,399,255,255,255,180.297,80.783,96.948,5.240,94.474
306,407,255,255,255,178.903,80.674,96.512,5.369,94.447
307,400,255,255,255,177.438,80.302,96.724,5.265,94.660
308,412,255,255,255,176.039,80.010,96.249,5.450,94.532
309,407,255,255,255,174.571,79.208,97.102,5.337,94.690
310,403,255,255,255,173.165,79.267,96.045,5.342,94.497
311,409,255,255,255,171.644,78.092,97.633,5.334,94.632
312,404,255,255,255,170.205,77.715,96.728,5.318,94.403
313,409,255,255,255,168.806,77.410,97.084,5.364,94.326
314,404,255,255,255,167.272,76.158,97.236,5.290,94.170
315,411,255,255,255,165.892,75.936,96.637,5.415,93.898
316,402,255,255,255,164.423,75.234,96.919,5.281,93.591
317,411,255,255,255,162.938,74.269,96.420,5.427,93.399
318,409,255,255,255,161.554,73.493,96.822,5.379,93.035
319,407,255,255,255,160.146,73.276,96.778,5.355,92.671
320,410,255,255,255,158.651,72.429,96.178,5.428,92.280
321,388,255,255,255,157.286,71.848,96.860,5.100,92.003
322,423,255,255,255,155.793,71.204,97.094,5.547,91.718
323,393,255,255,255,154.391,68.920,96.604,5.180,91.316
324,421,255,255,255,153.077,69.681,96.920,5.531,90.937
325,432,255,255,255,151.495,69.125,97.966,5.615,90.165
326,413,255,255,255,150.321,68.469,95.835,5.487,90.059
327,395,255,255,255,148.811,69.665,96.242,5.226,89.480
328,415,255,255,255,147.416,69.635,95.266,5.547,88.822
329,419,255,255,255,146.113,67.834,94.804,5.627,88.485
330,440,255,255,255,144.659,67.916,96.038,5.833,88.008
331,437,255,255,255,143.267,67.628,96.849,5.745,87.621
332,436,255,255,255,141.849,67.436,96.804,5.735,87.289
333,434,255,255,255,140.562,67.194,97.453,5.670,87.045
334,426,255,255,255,139.153,67.709,96.115,5.643,86.684
335,416,255,255,255,137.796,66.938,94.969,5.577,86.370
336,416,255,255,255,136.334,67.337,96.615,5.482,85.969
337,415,255,255,255,134.890,66.943,96.681,5.465,85.459
338,406,255,255,255,133.542,66.796,96.401,5.362,85.217
339,409,255,255,255,132.040,67.334,96.691,5.386,85.047
340,405,255,255,255,130.631,67.283,96.721,5.331,84.894
341,415,255,255,255,129.124,68.122,97.063,5.444,84.760
342,397,255,255,255,127.691,68.009,95.816,5.276,84.887
343,404,255,255,255,126.198,69.218,96.518,5.329,84.636
344,410,255,255,255,124.749,69.366,96.181,5.428,84.880
345,399,255,255,255,123.292,70.016,96.944,5.240,84.679
346,411,255,255,255,121.775,70.656,96.284,5.435,84.973
347,396,255,255,255,120.374,71.149,96.760,5.211,84.817
348,413,255,255,255,118.870,72.415,95.818,5.488,85.024
349,394,255,255,255,117.475,72.355,96.615,5.192,85.134
350,403,255,255,255,115.962,73.177,96.579,5.313,85.540
351,403,255,255,255,114.440,74.666,97.049,5.287,85.881
352,408,255,255,255,112.963,75.439,96.832,5.365,86.276
353,403,255,255,255,111.604,75.835,97.025,5.289,86.555
354,399,255,255,255,110.117,76.673,96.077,5.288,86.908
355,410,255,255,255,108.661,77.551,97.188,5.371,87.211
356,408,255,255,255,107.304,77.978,97.430,5.332,87.545
357,410,255,255,255,105.834,79.510,96.660,5.401,88.053
358,396,255,255,255,104.460,80.177,97.253,5.184,88.395
359,411,255,255,255,103.057,79.434,97.158,5.386,88.939
360,397,255,255,255,101.608,82.251,96.625,5.231,89.487
361,403,255,255,255,100.314,82.086,95.011,5.401,90.114
362,379,255,255,255,98.796,81.033,97.706,4.939,90.561
363,390,255,255,255,97.446,82.231,95.979,5.174,91.115
364,405,255,255,255,96.065,84.204,96.231,5.359,91.397
365,413,255,255,255,94.694,84.297,96.712,5.437,91.970
366,402,255,255,255,93.348,84.774,97.096,5.272,92.317
367,401,255,255,255,91.924,84.607,96.804,5.274,92.691
368,406,255,255,255,90.549,84.729,96.633,5.349,93.120
369,402,255,255,255,89.070,84.771,96.928,5.281,93.701
370,402,255,255,255,87.689,85.172,96.147,5.324,94.012
371,402,255,255,255,86.236,85.328,96.353,5.312,94.440
372,410,255,255,255,84.832,85.027,96.797,5.393,94.759
373,398,255,255,255,83.462,85.236,96.815,5.234,95.051
374,419,255,255,255,81.946,84.732,96.527,5.527,95.274
375,396,255,255,255,80.475,84.452,96.648,5.217,95.360
376,416,255,255,255,79.055,84.457,96.125,5.510,95.498
377,397,255,255,255,77.510,83.649,96.577,5.234,95.498
378,413,255,255,255,76.071,83.703,96.730,5.436,95.773
379,398,255,255,255,74.394,82.422,96.478,5.252,95.806
380,411,255,255,255,72.960,82.410,96.278,5.435,96.013
381,401,255,255,255,71.345,81.383,97.101,5.258,95.851
382,416,255,255,255,69.933,81.291,96.602,5.483,95.903
383,396,255,255,255,68.331,80.121,96.342,5.233,95.736
384,408,255,255,255,66.804,79.615,96.391,5.389,95.505
385,406,255,255,255,65.355,79.268,96.863,5.337,95.230
386,405,255,255,255,63.737,77.996,96.823,5.326,94.808
387,401,255,255,255,62.211,77.146,95.912,5.323,94.473
388,405,255,255,255,60.700,76.310,96.605,5.338,94.145
389,405,255,255,255,59.100,75.177,96.985,5.317,93.949
390,407,255,255,255,57.625,74.928,96.672,5.360,93.498
391,409,255,255,255,56.070,73.654,95.956,5.427,93.122
392,405,255,255,255,54.604,72.952,96.029,5.370,92.595
393,406,255,255,255,53.042,71.576,96.415,5.362,92.199
394,408,255,255,255,51.627,71.044,97.510,5.327,91.711
395,419,255,255,255,50.154,70.684,97.119,5.493,90.984
396,414,255,255,255,48.601,69.350,97.975,5.380,90.135
397,424,255,255,255,47.351,68.198,96.388,5.601,89.637
398,389,255,255,255,45.685,69.837,96.731,5.120,89.334
399,411,255,255,255,44.274,68.768,96.150,5.443,88.781
400,425,255,255,255,42.796,67.420,97.236,5.565,88.251
401,414,255,255,255,41.382,67.406,97.250,5.420,87.681
402,408,255,255,255,39.887,67.049,96.069,5.407,87.045
403,415,255,255,255,38.461,66.758,96.200,5.493,86.406
404,411,255,255,255,36.982,66.408,96.298,5.434,85.893
405,415,255,255,255,35.507,66.912,97.382,5.426,85.296
406,422,255,255,255,34.071,66.602,96.918,5.544,84.707
407,401,255,255,255,32.550,66.734,96.405,5.296,84.368
408,417,255,255,255,31.042,67.073,96.212,5.518,84.136
409,410,255,255,255,29.424,67.312,97.456,5.357,83.996
410,415,255,255,255,27.881,67.669,96.142,5.496,83.647
411,411,255,255,255,26.318,67.960,96.803,5.406,83.431
412,411,255,255,255,24.773,68.524,95.990,5.452,83.061
413,414,255,255,255,23.133,69.290,96.488,5.463,82.885
414,410,255,255,255,21.590,69.790,96.922,5.386,82.607
415,403,255,255,255,20.031,70.460,95.819,5.355,82.503
416,408,255,255,255,18.453,71.294,96.962,5.358,82.498
417,409,255,255,255,16.791,72.121,96.354,5.405,82.558
418,414,255,255,255,15.077,73.367,96.567,5.459,82.990
419,402,255,255,255,13.428,74.102,96.934,5.280,83.145
420,407,255,255,255,11.778,75.323,96.053,5.395,83.432
421,414,255,255,255,10.121,76.285,96.074,5.487,83.493
