 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
78,394,136.355,101,195,503.087,95.136,89.680,5.594,88.632
79,369,133.355,102,194,501.422,96.576,89.191,5.268,88.421
80,395,137.144,101,195,499.994,94.861,89.636,5.611,88.330
81,376,134.529,103,195,498.349,96.184,89.471,5.351,88.415
82,394,137.259,102,195,496.934,94.786,89.626,5.597,88.202
83,373,134.241,103,195,495.282,96.238,89.022,5.335,88.442
84,398,138.003,102,195,493.849,95.291,89.643,5.653,88.072
85,371,134.059,103,195,492.217,96.832,88.870,5.315,88.207
86,392,137.365,102,195,490.882,95.121,89.483,5.578,88.103
87,368,133.910,102,195,489.281,97.048,89.237,5.251,88.104
88,394,138.264,103,195,487.848,95.742,89.284,5.619,88.029
89,368,134.467,103,195,486.224,97.074,88.950,5.268,88.075
90,397,138.227,102,194,484.855,96.044,89.154,5.670,88.100
91,379,135.446,102,195,483.214,97.532,89.543,5.389,88.471
92,391,137.266,102,195,481.920,96.289,89.341,5.572,88.242
93,379,135.472,102,195,480.281,97.847,89.089,5.417,88.623
94,393,137.896,103,195,479.015,96.499,89.317,5.602,88.435
95,384,136.125,102,195,477.259,97.862,89.083,5.488,88.787
96,391,137.957,103,195,476.080,96.590,89.398,5.569,88.686
97,393,137.969,103,195,474.282,97.380,89.505,5.591,89.007
98,381,136.638,102,195,473.025,98.346,89.134,5.442,88.989
99,399,139.093,103,195,471.279,97.613,89.671,5.665,89.186
100,365,133.767,104,195,469.955,99.621,89.848,5.172,89.503
101,394,138.485,103,195,468.403,97.678,89.933,5.578,89.545
102,364,134.066,104,195,466.960,99.562,89.745,5.164,89.638
103,396,139.101,104,195,465.501,98.402,90.207,5.589,89.930
104,374,135.898,103,195,463.937,99.392,89.389,5.327,90.040
105,391,138.442,104,195,462.461,98.806,90.042,5.529,90.178
106,373,135.673,104,195,461.219,99.137,89.510,5.306,90.520
107,381,137.693,106,195,459.640,99.206,88.634,5.473,90.376
108,387,137.806,104,195,458.190,99.354,90.309,5.456,90.841
109,366,135.104,105,195,456.745,98.466,89.133,5.228,90.877
110,390,138.451,104,195,455.219,99.521,89.967,5.519,90.983
111,381,137.236,105,193,454.036,99.820,89.494,5.420,91.391
112,381,137.848,105,195,452.291,99.741,89.781,5.403,91.010
113,385,137.647,104,195,451.012,99.772,89.827,5.457,91.410
114,377,137.753,105,195,449.326,97.999,89.210,5.381,91.401
115,385,138.016,105,194,448.040,99.850,90.495,5.417,91.510
116,373,137.316,107,195,446.391,97.534,89.106,5.330,91.505
117,385,138.413,105,195,445.049,99.782,90.122,5.439,91.513
118,379,138.219,105,195,443.395,97.158,89.467,5.394,91.646
119,386,138.630,105,195,442.022,99.187,90.363,5.439,91.579
120,377,138.249,106,195,440.474,97.034,89.180,5.382,91.699
121,386,139.054,106,194,439.039,98.826,90.351,5.440,91.529
122,374,138.067,107,195,437.618,97.139,89.072,5.346,91.680
123,385,139.068,106,194,436.040,98.632,89.739,5.462,91.467
124,381,138.892,107,195,434.828,97.725,89.392,5.427,91.648
125,389,139.972,106,195,433.146,97.781,90.710,5.460,91.192
126,382,139.390,108,195,431.943,97.430,89.445,5.438,91.378
127,387,139.778,106,195,430.168,96.947,90.360,5.453,90.995
128,377,138.549,107,195,428.976,96.747,89.047,5.391,91.271
129,385,139.481,107,194,427.293,97.420,90.090,5.441,90.799
130,384,139.495,107,195,426.129,96.392,90.049,5.430,91.057
131,385,140.153,108,195,424.454,96.998,89.869,5.455,90.535
132,383,139.676,107,195,423.185,95.899,90.258,5.403,90.846
133,382,139.487,107,195,421.633,95.372,88.924,5.470,90.324
134,375,138.296,106,195,420.276,95.933,90.397,5.282,90.422
135,388,140.255,107,195,418.675,94.419,89.528,5.518,90.097
136,381,139.388,106,195,417.311,95.282,89.374,5.428,89.927
137,373,138.381,107,195,415.815,94.820,89.422,5.311,89.882
138,393,141.188,106,195,414.409,93.839,89.385,5.598,89.617
139,363,136.667,108,195,412.957,95.908,89.753,5.150,89.570
140,394,141.934,106,195,411.396,93.543,89.909,5.580,89.464
141,373,138.517,107,195,410.086,94.840,89.171,5.326,89.305
142,378,139.468,107,195,408.467,94.515,89.580,5.373,89.215
143,391,140.849,106,194,407.201,93.334,90.241,5.517,89.008
144,362,137.307,107,195,405.628,95.268,88.377,5.215,88.879
145,391,141.422,107,195,404.175,93.231,90.577,5.496,88.947
146,377,140.228,106,195,402.899,93.661,88.469,5.426,88.574
147,377,139.658,108,195,401.306,94.398,89.980,5.335,88.679
148,390,141.459,108,194,400.089,92.938,89.986,5.518,88.553
149,367,138.093,107,195,398.480,95.784,88.871,5.258,88.603
150,390,140.913,107,194,397.130,93.467,90.136,5.509,88.677
151,378,139.447,107,195,395.656,94.344,89.927,5.352,88.317
152,382,139.668,107,195,394.245,94.474,90.067,5.400,88.614
153,391,141.448,108,195,392.911,93.589,89.828,5.542,88.290
154,376,138.721,107,195,391.284,95.150,89.235,5.365,88.552
155,390,140.828,106,195,389.950,93.955,89.500,5.548,88.246
156,371,138.326,107,195,388.337,96.029,89.407,5.283,88.528
157,394,141.536,106,195,387.038,94.006,89.577,5.600,88.436
158,370,138.065,107,195,385.428,96.616,89.365,5.272,88.586
159,394,141.249,107,195,384.177,94.234,90.876,5.520,88.818
160,367,137.782,107,195,382.520,97.364,88.705,5.268,88.700
161,391,140.486,107,195,381.191,94.931,90.825,5.481,88.967
162,365,137.299,107,195,379.715,97.702,89.222,5.209,89.014
163,394,141.046,105,195,378.245,95.154,90.089,5.568,89.135
164,372,138.538,107,195,376.988,97.387,88.977,5.323,89.321
165,394,141.147,108,195,375.365,95.668,89.926,5.579,89.418
166,369,137.485,106,195,374.027,97.471,88.991,5.279,89.529
167,392,140.842,107,195,372.521,96.275,90.525,5.514,89.901
168,380,139.179,106,194,371.289,97.130,89.038,5.434,89.824
169,382,139.152,107,194,369.769,96.687,89.412,5.440,90.050
170,391,140.379,106,194,368.460,97.591,89.420,5.567,90.231
171,377,138.698,107,195,367.007,96.420,89.724,5.350,90.425
172,390,139.990,106,195,365.432,97.959,89.169,5.569,90.344
173,388,139.183,107,195,364.205,97.562,90.642,5.450,90.825
174,380,138.424,107,195,362.668,98.021,89.484,5.407,90.634
175,389,139.478,105,195,361.189,97.828,90.314,5.484,90.906
176,381,138.399,107,195,359.989,97.805,89.805,5.402,91.279
177,390,138.956,105,195,358.251,98.276,89.922,5.522,91.028
178,387,137.424,105,195,357.025,97.965,90.119,5.468,91.345
179,367,135.087,106,195,355.683,97.272,88.640,5.272,91.539
180,385,137.330,103,195,354.091,98.794,90.570,5.412,91.406
181,385,137.322,106,195,352.890,98.038,89.683,5.466,91.730
182,376,136.500,104,195,351.180,96.747,89.609,5.343,91.489
183,390,137.887,105,195,349.993,98.251,90.461,5.489,91.688
184,384,137.602,104,195,348.528,96.397,89.680,5.452,91.914
185,386,136.769,104,194,346.989,97.792,89.865,5.469,91.633
186,389,137.231,103,194,345.773,96.874,90.067,5.499,91.965
187,377,134.987,103,195,344.133,97.030,89.740,5.349,91.558
188,387,135.824,103,193,342.956,97.346,90.589,5.439,91.764
189,386,136.078,103,195,341.545,95.848,90.092,5.455,91.877
190,388,135.198,102,195,340.009,96.600,90.033,5.487,91.581
191,384,134.859,103,195,338.836,96.285,89.257,5.478,91.812
192,391,135.412,102,194,337.113,95.959,91.101,5.465,91.313
193,388,134.858,102,194,335.945,95.638,89.762,5.504,91.558
194,396,135.869,100,195,334.206,95.203,90.083,5.597,91.107
195,384,134.529,101,195,333.044,95.143,90.552,5.399,91.340
196,384,136.107,102,195,331.467,94.819,89.710,5.450,90.878
197,386,135.668,100,194,330.143,93.995,90.855,5.409,90.963
198,382,134.673,101,195,328.680,94.322,89.447,5.438,90.623
199,390,134.838,101,195,327.368,94.209,89.883,5.525,90.562
200,387,134.649,101,195,325.968,93.571,90.280,5.458,90.409
201,396,135.581,101,195,324.476,93.410,90.111,5.595,90.199
202,378,133.201,101,195,323.169,93.945,89.842,5.357,90.159
203,389,135.350,101,195,321.655,92.357,89.892,5.510,90.051
204,396,136.376,100,195,320.365,92.515,90.943,5.544,89.655
205,369,132.236,100,195,318.958,93.939,89.770,5.234,89.579
206,398,136.857,100,195,317.428,92.243,90.695,5.587,89.587
207,393,135.631,100,195,316.222,91.645,90.690,5.518,89.110
208,370,132.743,100,195,314.743,94.309,89.744,5.249,89.238
209,403,136.811,98,194,313.271,91.557,90.524,5.668,89.131
210,403,137.630,99,195,312.118,92.118,90.329,5.681,88.712
211,375,133.275,99,195,310.448,93.771,88.760,5.379,88.706
212,395,135.025,98,195,309.154,91.631,90.384,5.564,88.795
213,394,134.454,99,195,307.809,91.779,90.486,5.544,88.271
214,382,132.743,99,195,306.244,92.708,89.583,5.429,88.586
215,401,135.299,99,194,304.960,91.477,90.011,5.672,88.299
216,376,131.806,98,195,303.484,93.308,90.670,5.280,88.279
217,394,134.010,99,195,302.036,91.978,89.875,5.582,88.313
218,397,134.645,98,195,300.737,92.291,90.964,5.557,88.129
219,385,133.200,97,195,299.137,93.852,89.906,5.452,88.306
220,401,135.526,97,195,297.919,91.942,89.984,5.674,88.212
221,374,131.684,97,195,296.400,93.882,90.112,5.284,88.318
222,398,134.877,98,195,294.994,92.290,90.058,5.627,88.363
223,385,133.405,97,195,293.621,93.975,90.616,5.410,88.274
224,399,135.105,98,195,292.097,93.858,90.814,5.594,88.677
225,403,135.672,97,195,290.879,93.039,90.086,5.696,88.279
226,386,132.741,98,195,289.276,94.155,89.978,5.462,88.752
227,403,135.290,98,195,288.109,93.890,90.868,5.647,88.751
228,374,131.243,99,195,286.523,96.067,89.745,5.306,88.868
229,397,134.302,97,195,285.200,93.669,91.612,5.518,89.039
230,375,131.045,98,195,283.844,96.585,89.559,5.331,89.364
231,404,134.295,96,195,282.343,94.894,90.128,5.707,89.377
232,373,129.091,97,195,281.022,96.102,90.098,5.271,89.545
233,402,134.114,97,195,279.538,95.014,90.708,5.643,89.909
234,381,131.031,98,195,278.225,96.699,90.176,5.380,89.997
235,393,132.941,97,195,276.690,95.057,89.789,5.573,90.154
236,394,132.566,96,195,275.421,96.312,90.555,5.540,90.332
237,387,132.039,95,195,274.044,95.955,90.076,5.470,90.596
238,397,133.995,97,195,272.525,96.856,89.516,5.647,90.568
239,391,132.409,97,195,271.167,96.036,90.554,5.498,90.928
240,392,132.602,98,195,269.979,96.696,90.697,5.503,91.393
241,397,133.368,96,195,268.227,96.717,90.305,5.597,91.092
242,391,131.545,95,195,267.027,96.771,90.788,5.484,91.459
243,393,132.272,97,195,265.788,96.444,89.873,5.568,91.847
244,390,131.762,95,195,264.057,96.824,90.877,5.464,91.448
245,394,131.904,96,195,262.885,96.814,90.785,5.526,91.852
246,394,132.617,97,195,261.604,96.131,89.992,5.574,92.151
247,392,131.520,95,195,259.902,96.341,90.185,5.534,91.824
248,398,132.698,95,195,258.744,96.177,90.575,5.595,92.204
249,384,131.167,96,195,257.197,95.440,90.426,5.407,92.299
250,398,132.580,95,194,255.746,95.726,90.722,5.586,92.122
251,396,132.591,97,195,254.622,96.188,89.566,5.629,92.410
252,393,132.277,94,195,252.970,96.500,90.280,5.543,92.013
253,396,132.131,95,193,251.730,95.540,90.342,5.581,92.275
254,389,131.823,95,195,250.241,95.106,90.609,5.466,92.348
255,396,132.182,94,195,248.804,94.949,90.851,5.550,92.041
256,394,132.292,95,195,247.605,94.636,89.562,5.601,92.228
257,392,131.128,94,194,245.935,94.526,90.443,5.518,91.759
258,398,132.364,94,195,244.732,93.725,90.017,5.630,92.023
259,388,130.686,94,195,243.062,93.825,90.413,5.464,91.432
260,391,130.890,95,195,241.921,93.152,90.235,5.517,91.666
261,404,133.790,95,195,240.349,93.153,89.891,5.722,91.254
262,394,131.525,94,195,239.067,92.124,90.909,5.518,91.208
263,391,131.793,95,195,237.745,92.864,89.108,5.587,91.000
264,389,130.576,94,195,236.189,91.949,90.872,5.450,90.864
265,399,132.742,95,195,234.916,91.488,89.988,5.645,90.672
266,396,131.606,95,195,233.418,91.765,90.471,5.573,90.309
267,385,129.642,95,195,232.156,92.079,90.227,5.433,90.187
268,402,132.301,95,195,230.617,90.414,89.980,5.688,90.063
269,406,132.544,93,195,229.418,90.465,91.337,5.660,89.701
270,376,127.423,94,195,228.034,91.424,90.137,5.311,89.502
271,399,131.619,93,195,226.415,89.862,90.605,5.607,89.548
272,397,130.350,93,195,225.215,89.372,91.426,5.529,89.079
273,395,130.977,95,195,223.819,91.480,89.621,5.612,88.967
274,398,130.766,92,195,222.260,90.165,89.986,5.631,88.902
275,406,132.027,93,195,221.049,89.614,90.881,5.688,88.579
276,387,128.977,92,195,219.614,90.452,91.038,5.412,88.307
277,392,129.707,93,195,218.124,90.690,90.288,5.528,88.361
278,411,132.686,94,195,216.831,89.371,90.015,5.814,88.077
279,387,129.220,94,195,215.408,90.524,90.957,5.417,88.008
280,394,130.003,94,195,213.957,90.563,89.928,5.578,87.927
281,405,131.874,92,195,212.757,89.307,90.537,5.696,87.851
282,386,128.728,92,195,211.168,90.338,90.212,5.448,87.723
283,404,131.522,93,195,209.800,90.063,89.775,5.730,87.898
284,389,129.414,93,195,208.432,89.915,90.303,5.485,87.630
285,395,130.147,93,195,206.936,91.523,89.648,5.610,87.793
286,396,130.432,92,195,205.623,90.652,91.314,5.522,87.780
287,385,128.756,94,195,204.111,91.375,89.889,5.453,87.801
288,408,132.017,93,195,202.802,90.800,90.709,5.727,87.982
289,383,128.196,93,195,201.299,92.288,90.390,5.395,87.970
290,403,131.536,94,194,199.936,91.441,89.961,5.704,88.181
291,386,129.031,93,195,198.571,92.170,91.199,5.389,88.185
292,399,131.040,94,195,197.063,91.680,91.168,5.572,88.543
293,389,129.774,93,195,195.735,92.610,90.468,5.475,88.362
294,398,130.832,94,195,194.193,91.961,91.444,5.542,88.962
295,401,131.933,94,195,193.131,93.058,90.492,5.642,88.880
296,399,131.519,94,195,191.322,92.530,90.561,5.610,89.316
297,393,130.356,94,195,190.243,93.211,90.426,5.534,89.191
298,401,131.653,94,195,188.571,94.013,91.055,5.607,89.841
299,395,130.795,94,195,187.342,94.243,90.788,5.540,89.810
300,387,129.721,94,195,185.829,94.220,90.356,5.453,90.122
301,395,130.547,94,194,184.450,94.997,90.454,5.560,90.278
302,388,129.296,93,195,183.192,95.018,91.325,5.409,90.872
303,392,130.416,94,195,181.611,95.356,89.563,5.573,90.779
304,397,130.272,93,195,180.192,95.622,91.633,5.516,91.048
305,395,130.251,94,195,178.924,95.316,90.487,5.558,91.519
306,390,130.403,94,195,177.533,94.419,90.165,5.507,91.781
307,394,130.284,93,195,175.950,96.027,90.933,5.517,91.637
308,400,131.558,95,195,174.734,95.351,90.724,5.614,92.119
309,385,130.057,96,195,173.335,95.354,90.021,5.445,92.353
310,396,131.682,96,195,171.754,95.374,90.674,5.561,92.176
311,397,131.856,97,194,170.651,96.510,89.828,5.627,92.559
312,387,130.654,97,195,169.054,94.689,91.096,5.409,92.649
313,394,131.272,98,195,167.621,95.537,89.878,5.582,92.640
314,392,131.839,98,195,166.282,95.298,91.616,5.448,92.870
315,386,131.041,99,195,164.736,94.974,89.915,5.466,92.837
316,396,132.674,98,195,163.490,95.089,90.071,5.598,92.898
317,383,131.076,99,195,162.024,94.418,90.779,5.372,92.934
318,393,132.427,99,194,160.592,94.663,89.507,5.590,92.787
319,392,132.673,98,195,159.181,93.821,92.017,5.424,92.948
320,394,133.916,99,195,157.601,93.111,90.041,5.571,92.714
321,400,135.208,100,195,156.242,92.193,91.263,5.581,92.851
322,395,135.241,98,195,154.725,92.225,90.735,5.543,92.422
323,399,136.719,99,195,153.518,92.241,90.431,5.618,92.621
324,401,136.676,99,195,151.809,91.034,90.451,5.645,92.146
325,404,137.002,100,195,150.680,90.714,91.044,5.650,92.188
326,398,136.987,99,195,148.920,90.321,90.217,5.617,91.659
327,400,137.440,98,194,147.825,89.743,89.929,5.663,91.772
328,410,139.468,99,195,146.112,89.291,90.213,5.787,91.217
329,400,137.463,99,195,145.015,89.303,90.641,5.619,91.270
330,409,139.279,99,194,143.393,89.179,90.447,5.758,90.646
331,412,139.228,98,195,142.239,88.083,90.715,5.783,90.803
332,404,138.267,99,195,140.693,87.975,89.050,5.776,90.098
333,399,136.539,99,195,139.454,89.381,89.779,5.659,90.009
334,387,133.158,98,195,138.012,88.549,89.364,5.514,89.696
335,404,134.696,98,195,136.443,87.777,89.918,5.721,89.553
336,394,132.812,98,195,135.219,87.540,90.902,5.519,89.085
337,374,129.722,96,194,133.605,89.673,90.040,5.289,88.986
338,398,133.168,97,194,132.194,86.975,91.284,5.551,88.955
339,406,134.672,98,195,130.896,87.190,90.202,5.731,88.241
340,377,130.159,99,194,129.397,88.213,90.404,5.310,88.297
341,394,132.317,97,195,127.958,87.875,89.248,5.621,87.990
342,386,131.316,98,195,126.549,87.593,90.947,5.404,87.798
343,387,131.212,98,195,125.071,88.120,89.594,5.500,87.607
344,400,133.607,98,195,123.653,87.599,89.898,5.665,87.510
345,394,132.508,98,195,122.189,88.052,90.554,5.540,87.258
346,396,133.114,97,195,120.742,88.528,90.045,5.599,87.168
347,389,131.928,97,195,119.329,87.967,90.793,5.455,87.208
348,397,133.121,96,194,117.820,89.168,90.504,5.585,87.158
349,395,132.289,97,195,116.438,88.999,90.537,5.555,87.096
350,394,131.871,96,195,114.928,89.572,90.607,5.537,87.067
351,388,130.972,97,195,113.509,89.492,90.073,5.485,87.062
352,397,132.657,96,195,112.171,88.995,91.085,5.549,87.209
353,391,131.721,97,195,110.586,88.996,89.964,5.534,87.288
354,394,132.005,97,194,109.151,90.345,90.420,5.548,87.308
355,400,133.243,96,195,107.665,90.111,90.118,5.651,87.582
356,382,130.631,96,195,106.195,90.761,89.941,5.408,87.585
357,405,134.136,96,195,104.791,90.553,90.556,5.694,87.935
358,381,130.572,96,195,103.230,92.367,89.971,5.392,88.004
359,398,133.312,96,195,101.894,91.224,89.961,5.633,88.198
360,387,131.463,97,195,100.245,92.754,90.506,5.444,88.714
361,403,134.360,98,195,99.073,92.608,90.337,5.680,88.693
362,400,133.400,96,195,97.293,92.616,90.324,5.639,89.226
363,377,130.252,97,195,96.053,94.394,89.803,5.345,89.450
364,399,133.429,97,195,94.511,93.149,91.085,5.577,89.929
365,379,131.467,96,195,93.066,94.904,89.508,5.391,90.025
366,397,134.398,98,195,91.526,93.700,90.140,5.608,90.115
367,390,132.595,97,195,90.216,94.787,90.877,5.464,90.849
368,379,131.172,97,195,88.656,94.357,89.168,5.412,90.836
369,395,133.337,96,195,87.156,94.991,91.441,5.500,91.145
370,389,132.838,98,195,85.879,95.123,89.886,5.510,91.729
371,374,131.112,98,195,84.299,94.632,90.438,5.265,91.936
372,393,133.735,97,195,82.792,95.776,90.728,5.515,92.063
373,387,133.628,99,195,81.505,96.048,90.083,5.470,92.577
374,381,133.076,98,195,79.799,95.081,89.814,5.401,92.593
375,392,134.666,99,194,78.515,96.095,89.580,5.572,92.834
376,380,133.468,99,195,77.035,95.632,91.136,5.309,93.179
377,393,135.796,100,195,75.469,95.130,89.812,5.571,93.127
378,381,133.853,100,194,74.032,95.679,90.885,5.338,93.450
379,393,136.392,101,195,72.520,94.559,89.783,5.573,93.468
380,379,134.145,101,195,71.024,95.215,90.591,5.327,93.599
381,390,136.690,102,195,69.538,94.442,89.355,5.557,93.633
382,381,135.039,101,195,68.010,94.772,90.514,5.359,93.605
383,390,137.082,102,195,66.530,93.518,89.491,5.549,93.618
384,378,134.952,101,195,65.002,93.972,90.124,5.340,93.616
385,386,137.163,103,195,63.471,92.586,89.402,5.497,93.527
386,378,135.677,104,195,61.993,93.002,89.995,5.348,93.516
387,391,138.348,103,195,60.451,92.310,89.227,5.579,93.257
388,379,136.493,104,195,58.940,92.054,89.972,5.363,93.283
389,386,137.917,104,195,57.445,91.819,89.710,5.478,92.912
390,377,136.926,104,195,55.827,90.736,89.441,5.367,92.722
391,382,138.039,105,195,54.427,90.584,90.390,5.381,92.615
392,386,138.705,105,195,52.781,89.818,89.454,5.494,92.163
393,360,135.606,106,195,51.299,88.783,89.781,5.105,92.014
394,382,138.919,106,195,49.913,89.286,89.156,5.455,91.682
395,387,140.222,106,195,48.156,88.590,90.740,5.430,91.141
396,369,138.211,107,195,46.892,87.104,88.709,5.296,91.162
397,376,139.356,107,195,45.271,88.052,89.470,5.351,90.708
398,382,141.249,108,195,43.723,86.340,89.064,5.461,90.243
399,368,139.524,109,195,42.270,87.382,89.102,5.259,90.100
400,370,140.265,110,195,40.714,86.595,89.725,5.250,89.804
401,388,143.312,109,195,39.234,84.909,89.929,5.493,89.121
402,357,140.426,110,195,37.599,86.848,88.995,5.108,88.969
403,383,144.611,111,194,36.229,85.137,90.016,5.417,88.751
404,378,144.108,110,195,34.650,85.597,90.153,5.339,88.248
405,365,142.016,111,195,33.137,85.929,88.005,5.281,87.947
406,378,143.847,112,195,31.658,84.558,89.594,5.372,87.827
407,372,142.927,112,194,30.069,85.788,89.322,5.303,87.481
408,370,142.897,113,195,28.485,84.961,89.091,5.288,87.244
409,372,143.812,112,195,27.013,85.230,89.109,5.315,87.029
410,367,143.507,115,195,25.463,85.917,89.160,5.241,86.843
411,365,143.164,113,194,23.891,85.305,88.949,5.225,86.592
412,367,143.730,114,195,22.386,86.044,88.666,5.270,86.528
413,377,145.371,116,195,20.798,85.947,89.447,5.366,86.401
414,360,143.375,115,195,19.168,86.668,88.975,5.152,86.278
415,372,145.806,116,195,17.636,86.645,89.371,5.300,86.379
416,364,145.033,116,195,15.983,87.089,88.810,5.219,86.204
417,366,145.730,115,195,14.513,86.922,88.616,5.259,86.384
418,370,146.024,116,194,12.847,87.458,89.024,5.292,86.433
419,354,144.246,117,195,11.297,88.610,88.423,5.097,86.588
420,371,146.906,118,195,9.748,88.707,89.044,5.305,86.542
