 ,XM,YM,Major,Minor,Angle
285,61.549,15.100,26.282,2.057,80.535
286,60.990,15.252,26.753,2.074,81.504
287,60.421,15.364,25.756,2.033,82.635
288,59.834,15.734,26.174,2.065,83.587
289,59.270,16.023,26.387,2.049,84.396
290,58.643,16.487,25.571,2.214,85.350
291,58.179,15.910,25.941,2.183,86.176
292,57.559,16.278,25.274,2.071,87.623
293,57.035,16.175,25.814,2.171,88.130
294,56.481,16.445,26.118,2.113,89.349
295,55.926,16.554,26.800,1.964,90.347
296,55.377,16.645,26.297,1.980,91.254
297,54.811,16.388,25.978,2.037,92.081
298,54.257,16.445,25.245,2.040,92.975
299,53.737,16.653,27.279,2.076,93.979
300,53.256,17.138,26.118,2.081,94.563
301,52.606,16.484,27.385,2.192,95.495
302,52.099,16.846,26.148,2.144,95.812
303,51.514,16.782,25.940,2.018,95.952
304,50.855,16.225,26.642,2.157,96.672
305,50.316,16.515,25.913,2.119,96.820
306,49.651,15.839,26.265,2.080,97.054
307,49.073,15.887,25.826,2.071,97.372
308,48.492,15.834,24.701,2.142,97.466
309,47.889,15.518,25.438,2.125,97.779
310,47.314,15.558,26.117,2.092,97.666
311,46.672,15.381,25.865,2.112,97.580
312,46.105,15.435,26.326,2.140,97.625
313,45.478,15.030,26.707,2.131,97.579
314,44.843,14.818,26.376,2.093,97.209
315,44.274,15.048,25.951,2.171,97.323
316,43.686,14.845,26.093,2.115,97.109
317,43.085,14.587,25.813,2.094,96.600
318,42.549,14.881,26.178,2.032,96.189
319,41.987,14.791,25.116,2.096,95.159
320,41.406,14.893,25.952,2.083,94.689
321,40.811,14.629,25.543,2.172,93.679
322,40.265,14.717,26.503,2.222,93.058
323,39.650,14.406,26.170,2.087,91.813
324,39.118,14.948,25.656,2.207,91.010
325,38.552,14.906,25.413,2.127,90.198
326,38.001,14.893,26.102,2.017,89.631
327,37.449,15.013,26.252,1.973,89.404
328,36.890,15.167,25.951,2.061,89.061
329,36.285,15.048,25.705,2.203,88.901
330,35.725,15.407,25.526,2.162,89.243
331,35.141,15.250,25.865,1.969,89.291
332,34.567,15.470,26.389,2.005,89.489
333,33.972,15.357,26.201,2.204,89.685
334,33.389,15.469,25.402,2.151,90.048
335,32.830,15.564,25.925,2.096,90.238
336,32.245,15.500,26.432,1.970,90.398
337,31.659,15.501,25.687,2.094,90.759
338,31.064,15.738,25.675,2.194,90.723
339,30.493,15.554,25.891,2.132,90.777
340,29.878,15.465,26.168,1.979,90.860
341,29.284,15.663,25.846,2.070,91.368
342,28.702,15.549,25.922,2.184,91.426
343,28.134,15.618,26.224,2.181,91.484
344,27.476,15.480,25.903,1.955,91.455
345,26.898,15.438,26.140,2.068,91.905
346,26.337,15.721,26.047,2.097,92.115
347,25.773,15.827,26.316,2.152,92.505
348,25.119,15.443,26.424,2.164,92.658
349,24.493,15.265,26.069,1.997,92.376
350,23.919,15.447,26.085,2.105,92.853
351,23.340,15.375,26.077,2.171,93.145
352,22.680,15.109,25.449,2.057,92.757
353,22.060,15.182,25.484,2.088,92.783
354,21.509,15.235,26.384,2.103,92.947
355,20.886,15.172,26.042,2.207,92.743
356,20.238,14.908,26.211,2.052,92.146
357,19.671,15.096,25.900,2.153,92.245
358,19.094,15.256,25.833,2.137,91.882
359,18.440,15.091,25.697,2.071,91.439
360,17.855,15.059,26.165,2.175,91.262
361,17.271,15.073,26.048,2.130,90.690
362,16.674,15.045,26.309,1.990,90.352
363,16.060,15.073,25.964,2.104,90.080
364,15.449,15.120,25.905,2.197,89.993
365,14.845,15.149,26.087,2.040,89.870
366,14.257,15.458,25.966,2.027,89.551
367,13.623,15.282,26.509,2.190,89.171
368,13.072,15.273,26.116,2.223,88.800
369,12.413,15.672,25.905,2.054,88.707
370,11.850,15.448,26.441,1.991,88.588
371,11.224,15.478,25.993,2.167,88.354
372,10.641,15.331,26.099,2.202,88.312
373,10.003,15.828,26.266,1.982,88.747
374,9.385,15.667,25.949,2.171,88.543
375,8.796,15.565,25.679,2.183,88.663
376,8.147,15.939,26.092,2.006,88.846
377,7.531,15.829,25.807,2.150,88.784
378,6.935,15.802,26.314,2.227,88.875
379,6.295,15.946,26.453,1.990,89.330
380,5.702,16.087,26.345,2.074,89.425
381,5.044,16.069,25.719,2.224,89.621
382,4.443,15.951,25.656,2.063,89.707
383,3.839,16.085,26.437,2.045,89.880
384,3.189,16.156,24.978,2.221,90.185
385,2.585,16.344,25.354,2.132,90.191
386,1.966,16.339,26.721,2.023,90.397
