 ,XM,YM,Major,Minor,Angle
77,111.782,26.115,31.641,2.518,89.493
78,111.289,26.784,31.833,2.476,91.027
79,110.776,26.750,31.480,2.486,93.190
80,110.276,27.244,31.493,2.475,95.008
81,109.905,27.994,31.723,2.449,96.464
82,109.377,28.124,31.679,2.461,98.234
83,108.876,28.204,31.670,2.498,99.586
84,108.329,28.155,31.795,2.461,100.876
85,107.802,28.165,31.745,2.474,102.190
86,107.302,28.323,31.536,2.553,103.170
87,106.707,28.108,32.101,2.482,104.028
88,106.057,27.803,31.923,2.442,104.698
89,105.416,27.527,31.183,2.482,105.148
90,104.737,27.183,31.972,2.483,105.512
91,104.097,26.982,31.725,2.448,105.586
92,103.367,26.416,31.701,2.477,105.497
93,102.672,26.094,31.695,2.478,105.374
94,101.948,25.649,31.403,2.464,104.855
95,101.217,25.089,32.087,2.456,104.334
96,100.544,24.641,31.754,2.536,103.546
97,99.814,24.100,32.088,2.509,102.729
98,99.110,23.535,31.841,2.493,101.681
99,98.401,22.851,31.929,2.477,100.440
100,97.748,22.317,31.527,2.455,99.152
101,97.070,21.524,32.179,2.449,97.705
102,96.514,21.151,30.730,2.444,95.993
103,95.924,20.555,31.763,2.472,94.839
104,95.321,20.041,31.586,2.477,93.265
105,94.734,19.669,31.580,2.433,91.292
106,94.263,19.165,31.993,2.526,89.914
107,93.689,18.703,31.592,2.504,88.277
108,93.173,18.394,31.349,2.414,86.767
109,92.678,17.944,31.837,2.511,85.036
110,92.086,18.262,31.499,2.484,83.648
111,91.679,17.542,31.839,2.493,82.286
112,91.078,17.806,31.081,2.472,81.072
113,90.518,17.727,31.866,2.446,79.869
114,89.931,17.832,31.689,2.478,78.788
115,89.353,17.976,31.269,2.475,78.133
116,88.691,18.438,31.032,2.512,77.351
117,88.059,18.595,31.664,2.462,76.802
118,87.403,18.886,31.569,2.479,76.546
119,86.793,19.073,31.613,2.475,76.389
120,86.056,19.746,31.218,2.516,76.565
121,85.441,19.998,31.268,2.493,76.765
122,84.686,20.623,31.716,2.476,77.208
123,83.981,21.275,31.634,2.509,77.958
124,83.288,21.824,31.914,2.505,78.789
125,82.620,22.400,31.703,2.486,79.793
126,81.944,23.023,31.739,2.519,81.123
127,81.316,23.543,31.468,2.505,82.438
128,80.667,24.335,31.613,2.511,83.689
129,80.012,25.114,31.936,2.530,85.220
130,79.488,25.583,31.469,2.414,86.910
131,78.966,26.142,31.770,2.517,88.246
132,78.359,26.531,31.531,2.391,90.227
133,77.875,27.004,32.016,2.435,91.805
134,77.374,27.400,31.590,2.540,93.441
135,76.858,27.750,30.685,2.485,94.948
136,76.364,28.112,31.945,2.458,96.472
137,75.809,28.168,31.928,2.486,97.982
138,75.269,28.178,31.595,2.485,99.328
139,74.740,28.307,31.944,2.485,100.637
140,74.199,28.280,31.346,2.469,101.589
141,73.598,28.194,31.401,2.483,102.680
142,72.984,28.019,31.758,2.464,103.398
143,72.352,27.820,31.680,2.479,104.017
144,71.706,27.504,31.515,2.474,104.430
145,71.021,27.190,31.601,2.503,104.689
146,70.361,26.908,31.724,2.466,104.623
147,69.626,26.418,31.849,2.466,104.587
148,68.898,25.899,31.516,2.483,104.287
149,68.220,25.568,31.969,2.474,103.839
150,67.492,24.952,31.215,2.470,103.125
151,66.762,24.344,31.679,2.479,102.441
152,66.063,23.845,31.415,2.500,101.393
153,65.378,23.246,31.808,2.478,100.277
154,64.696,22.492,31.859,2.501,99.166
155,63.992,21.689,32.125,2.436,97.779
156,63.445,21.379,30.901,2.449,95.998
157,62.838,20.550,31.559,2.452,94.821
158,62.246,20.052,31.594,2.513,93.318
159,61.654,19.449,31.584,2.423,91.532
160,61.174,18.872,31.801,2.523,89.991
161,60.624,18.427,31.485,2.467,88.430
162,60.105,18.205,31.461,2.378,86.855
163,59.608,17.821,31.977,2.500,85.127
164,59.024,18.054,31.278,2.538,83.758
165,58.612,17.384,31.534,2.499,82.371
166,58.022,17.598,31.058,2.474,80.998
167,57.521,17.417,31.830,2.494,79.785
168,56.937,17.516,31.604,2.476,78.765
169,56.412,17.380,31.731,2.493,77.902
170,55.758,17.823,31.626,2.492,77.060
171,55.175,17.922,31.578,2.496,76.595
172,54.455,18.455,31.601,2.467,76.264
173,53.809,18.767,31.399,2.483,76.133
174,53.092,19.241,31.479,2.495,76.270
175,52.476,19.529,31.509,2.492,76.588
176,51.689,20.322,31.196,2.481,77.044
177,50.994,20.921,31.199,2.517,77.740
178,50.280,21.593,31.287,2.501,78.606
179,49.546,22.456,31.303,2.500,79.664
180,48.903,22.996,31.671,2.453,80.915
181,48.248,23.726,31.377,2.457,82.255
182,47.621,24.369,31.669,2.507,83.687
183,47.025,24.944,31.131,2.440,85.530
184,46.449,25.753,31.566,2.461,86.777
185,45.955,26.111,31.408,2.464,88.574
186,45.401,26.820,31.241,2.368,90.444
187,44.900,27.148,31.555,2.534,92.180
188,44.382,27.488,31.559,2.434,93.881
189,43.965,28.517,31.685,2.460,95.503
190,43.440,28.619,31.351,2.496,97.220
191,42.871,28.372,30.874,2.488,98.902
192,42.377,28.543,31.556,2.498,100.248
193,41.851,28.782,31.475,2.513,101.606
194,41.293,28.816,31.236,2.514,102.795
195,40.715,28.746,31.550,2.480,103.892
196,40.064,28.449,31.368,2.494,104.709
197,39.400,28.174,31.626,2.528,105.449
198,38.728,27.841,31.884,2.534,105.911
199,38.005,27.467,31.171,2.556,106.193
200,37.290,27.077,31.930,2.540,106.230
201,36.516,26.543,31.130,2.559,105.874
202,35.750,25.955,31.799,2.622,105.652
203,34.997,25.372,31.559,2.561,105.020
204,34.205,24.694,31.192,2.545,104.231
205,33.507,24.206,31.279,2.538,103.125
206,32.681,23.111,30.646,2.553,101.985
207,31.957,22.336,30.938,2.529,100.720
208,31.272,21.631,31.667,2.480,99.271
209,30.698,21.367,31.064,2.501,97.652
210,30.008,20.375,31.977,2.456,96.266
211,29.438,19.865,31.477,2.504,94.462
212,28.854,19.279,31.652,2.508,92.596
213,28.354,18.591,31.689,2.541,91.253
214,27.751,18.294,31.588,2.432,89.137
215,27.318,17.442,31.109,2.561,87.513
216,26.815,17.268,31.597,2.440,85.921
217,26.329,17.040,31.981,2.527,83.976
218,25.808,16.988,30.796,2.476,82.850
219,25.329,16.638,31.181,2.455,81.166
220,24.808,16.569,31.937,2.459,79.881
221,24.259,16.548,31.326,2.498,78.550
222,23.714,16.585,31.827,2.476,77.601
223,23.107,16.821,31.336,2.524,76.753
224,22.456,17.173,31.639,2.491,76.062
225,21.838,17.387,31.917,2.487,75.560
226,21.134,17.902,31.260,2.503,75.366
227,20.411,18.381,31.467,2.496,75.249
228,19.671,18.974,30.986,2.534,75.601
229,18.986,19.391,31.257,2.485,75.936
230,18.212,20.143,31.715,2.494,76.488
231,17.461,20.826,31.612,2.493,77.294
232,16.712,21.669,31.277,2.520,78.533
233,16.018,22.327,31.201,2.535,79.789
234,15.360,22.955,31.426,2.463,81.198
235,14.682,23.722,31.462,2.523,82.612
236,14.080,24.488,31.714,2.494,84.235
237,13.471,25.153,31.717,2.494,86.258
238,12.901,25.857,31.276,2.447,88.228
239,12.395,26.793,31.321,2.462,89.916
240,11.842,27.489,31.472,2.540,92.098
241,11.345,27.760,31.235,2.441,93.948
242,10.900,28.575,31.068,2.464,95.655
243,10.408,28.788,30.968,2.471,97.850
244,9.914,29.104,31.335,2.479,99.678
245,9.417,29.370,31.158,2.493,101.439
246,8.869,29.388,31.065,2.482,102.969
247,8.288,29.304,30.979,2.498,104.612
248,7.718,29.395,31.503,2.448,105.856
249,7.058,29.148,31.309,2.445,106.911
250,6.358,28.853,31.270,2.511,107.771
