 ,XM,YM,Major,Minor,Angle
51,205.975,29.236,28.115,2.399,90.191
52,205.288,29.279,28.680,2.411,90.584
53,204.547,29.467,28.521,2.414,90.842
54,203.841,29.533,28.324,2.391,91.227
55,203.151,29.499,28.458,2.450,91.438
56,202.403,29.569,28.186,2.392,91.870
57,201.724,29.619,28.259,2.396,91.900
58,200.958,29.398,28.502,2.436,92.437
59,200.323,29.798,28.008,2.397,92.589
60,199.545,29.561,28.585,2.389,92.804
61,198.853,29.675,28.250,2.417,93.104
62,198.102,29.628,28.456,2.390,93.018
63,197.408,29.616,28.252,2.417,93.241
64,196.678,29.453,28.224,2.369,93.154
65,195.938,29.302,28.391,2.475,93.301
66,195.243,29.456,28.483,2.377,93.093
67,194.495,29.164,28.400,2.475,93.207
68,193.788,29.062,27.934,2.363,92.830
69,193.030,28.775,28.637,2.414,92.814
70,192.365,28.831,28.064,2.383,92.623
71,191.580,28.530,28.555,2.362,92.401
72,190.927,28.417,28.534,2.393,92.155
73,190.152,28.350,28.085,2.361,91.865
74,189.496,28.223,28.582,2.409,91.778
75,188.730,28.268,28.108,2.369,91.373
76,188.055,27.836,28.109,2.369,91.267
77,187.316,27.948,28.315,2.392,90.938
78,186.624,27.857,28.148,2.456,90.517
79,185.879,27.602,28.292,2.373,90.256
80,185.174,27.645,28.163,2.465,89.811
81,184.459,27.407,28.093,2.360,89.600
82,183.737,27.453,28.692,2.449,89.042
83,183.066,27.442,28.106,2.389,88.947
84,182.313,27.168,28.654,2.393,88.629
85,181.679,27.358,28.112,2.358,88.545
86,180.862,27.314,28.525,2.394,88.185
87,180.295,26.924,28.890,2.354,87.995
88,179.430,27.462,28.555,2.381,87.971
89,178.884,26.982,28.691,2.330,87.891
90,178.004,27.563,28.495,2.366,87.814
91,177.450,27.005,28.570,2.350,87.864
92,176.590,27.745,28.836,2.378,87.913
93,176.026,27.248,28.464,2.359,88.051
94,175.180,27.704,28.418,2.383,88.057
95,174.521,27.652,27.410,2.450,88.680
96,173.775,27.533,28.802,2.391,88.410
97,173.070,27.966,28.084,2.381,89.053
98,172.372,27.834,28.525,2.514,89.047
99,171.662,27.994,28.353,2.489,89.451
100,170.957,28.251,28.428,2.452,89.833
101,170.257,28.114,28.056,2.515,90.139
102,169.553,28.298,28.680,2.470,90.403
103,168.840,28.536,28.450,2.440,90.880
104,168.160,28.331,28.692,2.410,91.142
105,167.408,28.538,28.583,2.449,91.540
106,166.807,28.629,28.894,2.413,91.852
107,166.016,28.490,28.277,2.475,92.355
108,165.389,28.796,28.335,2.400,92.567
109,164.616,28.628,28.688,2.450,92.874
110,163.954,28.644,28.155,2.395,93.070
111,163.224,28.706,28.263,2.426,93.284
112,162.547,28.641,28.552,2.412,93.475
113,161.838,28.629,28.035,2.466,93.683
114,161.131,28.540,28.699,2.419,93.725
115,160.428,28.530,27.948,2.484,93.784
116,159.734,28.313,28.775,2.393,93.710
117,159.021,28.172,28.056,2.464,93.769
118,158.321,28.082,28.653,2.413,93.537
119,157.613,27.905,28.048,2.485,93.508
120,156.922,27.745,28.037,2.375,92.967
121,156.185,27.557,28.215,2.450,93.094
122,155.514,27.558,28.567,2.390,92.456
123,154.799,27.452,28.019,2.397,92.283
124,154.111,27.049,28.358,2.438,91.985
125,153.424,26.939,27.992,2.460,91.630
126,152.735,26.992,28.429,2.422,91.316
127,152.038,26.676,28.403,2.464,90.737
128,151.332,26.581,28.080,2.472,90.611
129,150.667,26.610,28.400,2.485,90.095
130,149.975,26.347,28.158,2.415,89.736
131,149.284,26.317,28.387,2.506,89.347
132,148.636,26.236,28.530,2.404,88.947
133,147.895,26.191,27.800,2.467,88.995
134,147.252,26.085,29.264,2.402,88.163
135,146.539,26.293,27.273,2.514,88.614
136,145.851,26.339,28.650,2.383,87.935
137,145.217,25.784,27.811,2.588,87.855
138,144.435,26.506,28.666,2.362,87.817
139,143.891,25.922,28.251,2.427,87.678
140,143.041,26.673,27.954,2.402,87.827
141,142.495,26.193,28.533,2.403,87.755
142,141.715,26.636,27.842,2.596,87.843
143,141.094,26.413,29.048,2.361,87.843
144,140.376,26.705,27.278,2.587,88.314
145,139.698,26.701,29.074,2.398,88.104
146,139.017,26.923,28.055,2.414,88.969
147,138.320,26.800,28.501,2.436,88.783
148,137.627,27.111,28.327,2.431,89.306
149,136.953,27.205,28.117,2.489,89.514
150,136.268,27.396,28.139,2.366,90.184
151,135.617,27.329,27.919,2.385,90.500
152,134.891,27.542,28.576,2.350,90.712
153,134.249,27.558,28.182,2.433,91.292
154,133.556,27.500,28.021,2.488,91.413
155,132.858,27.562,28.584,2.439,91.986
156,132.242,27.852,28.141,2.437,92.357
157,131.515,27.685,28.680,2.441,92.655
158,130.894,27.796,28.213,2.390,92.850
159,130.174,27.760,28.300,2.463,93.359
160,129.534,27.897,28.361,2.368,93.375
161,128.802,27.554,28.373,2.467,93.716
162,128.139,27.800,28.370,2.377,93.732
163,127.419,27.446,28.233,2.449,93.947
164,126.769,27.443,28.321,2.421,93.777
165,126.085,27.446,28.686,2.480,94.073
166,125.435,27.499,27.961,2.503,93.915
167,124.733,27.247,28.543,2.382,93.771
168,124.034,27.031,28.161,2.465,93.721
169,123.365,27.011,28.480,2.358,93.393
170,122.660,26.662,28.074,2.443,93.421
171,121.972,26.388,28.169,2.394,92.801
172,121.310,26.492,27.964,2.371,92.555
173,120.581,26.052,28.463,2.439,92.170
174,119.993,26.055,28.934,2.360,91.728
175,119.249,26.064,28.510,2.355,91.348
176,118.607,25.795,28.248,2.407,90.971
177,117.927,25.649,28.868,2.395,90.502
178,117.265,25.360,28.259,2.416,90.224
179,116.597,25.578,28.072,2.453,89.736
180,115.921,25.341,28.306,2.362,89.425
181,115.251,25.252,28.022,2.488,89.120
182,114.624,25.188,28.924,2.400,88.341
183,113.908,25.228,27.623,2.390,88.856
184,113.241,25.167,28.633,2.385,87.991
185,112.704,24.703,28.467,2.349,87.919
186,111.831,25.550,28.538,2.363,87.819
187,111.322,25.031,28.110,2.338,87.596
188,110.582,25.238,28.410,2.594,87.103
189,109.910,25.386,28.555,2.322,87.543
190,109.322,24.898,28.029,2.446,87.393
191,108.508,25.790,28.523,2.344,87.694
192,107.987,25.214,28.833,2.319,87.707
193,107.126,26.022,27.754,2.399,88.030
194,106.597,25.693,29.053,2.380,87.986
195,105.867,26.004,27.329,2.374,88.859
196,105.212,25.794,28.790,2.411,88.528
197,104.530,26.118,28.118,2.388,89.210
198,103.891,26.099,28.463,2.479,89.359
199,103.214,26.264,27.926,2.394,89.911
200,102.549,26.287,27.922,2.385,90.327
201,101.885,26.489,28.713,2.448,90.542
202,101.208,26.680,28.282,2.465,91.157
203,100.584,26.627,28.473,2.358,91.499
204,99.850,26.717,27.910,2.396,91.869
205,99.246,26.833,28.436,2.401,92.346
206,98.553,26.934,28.467,2.369,92.748
207,97.890,26.965,28.513,2.375,93.017
208,97.233,26.805,28.366,2.417,93.441
209,96.561,26.951,27.987,2.420,93.649
210,95.903,26.806,28.586,2.369,93.940
211,95.244,26.864,27.812,2.404,94.217
212,94.539,26.635,28.491,2.377,94.128
213,93.899,26.818,28.500,2.376,94.602
214,93.239,26.463,28.466,2.439,94.380
215,92.510,26.352,28.368,2.407,94.468
216,91.876,26.373,27.584,2.465,94.283
217,91.197,26.118,28.690,2.350,94.005
218,90.511,25.829,27.955,2.412,94.004
219,89.847,26.087,28.587,2.339,93.486
220,89.173,25.633,28.261,2.376,93.333
221,88.467,25.357,28.607,2.427,92.914
222,87.870,25.430,28.194,2.392,92.500
223,87.137,25.070,27.697,2.424,92.123
224,86.503,24.993,28.616,2.446,91.833
225,85.846,24.716,28.189,2.433,91.116
226,85.180,24.919,28.317,2.401,90.998
227,84.570,24.552,28.101,2.379,90.581
228,83.916,24.504,28.636,2.375,90.033
229,83.227,24.478,28.062,2.413,89.752
230,82.607,24.372,28.671,2.491,89.215
231,81.968,24.576,28.301,2.373,88.817
232,81.293,24.288,28.042,2.364,89.065
233,80.623,24.283,28.823,2.399,88.168
234,80.079,24.063,28.419,2.363,88.073
235,79.280,24.658,28.156,2.456,88.060
236,78.707,24.210,28.884,2.344,87.706
237,78.218,23.929,28.406,2.334,87.689
238,77.634,24.185,27.848,2.319,87.558
239,77.166,24.144,28.524,2.204,88.050
240,76.806,24.176,28.611,2.337,89.104
241,76.444,24.157,28.844,2.259,90.073
242,76.094,24.212,28.865,2.060,90.752
243,75.653,24.454,29.076,2.133,91.158
244,75.137,24.432,28.607,2.168,91.386
245,74.558,24.329,28.385,2.275,91.536
246,74.007,24.008,29.051,2.351,91.883
247,73.501,24.050,29.079,2.378,91.930
248,72.982,24.029,28.208,2.380,91.722
249,72.384,24.091,27.852,2.370,91.209
250,71.726,24.227,28.346,2.329,91.332
251,71.143,23.969,28.725,2.427,91.534
252,70.539,23.900,28.010,2.448,91.192
253,69.937,24.026,28.217,2.360,90.777
254,69.272,23.881,28.163,2.394,91.100
255,68.654,23.760,28.319,2.492,90.899
256,68.047,23.790,28.118,2.378,90.645
257,67.369,23.753,28.133,2.397,90.699
258,66.731,23.604,28.431,2.432,90.528
259,66.122,23.508,27.620,2.390,90.258
260,65.450,23.746,28.069,2.382,90.477
261,64.835,23.606,28.349,2.419,90.375
262,64.197,23.537,27.928,2.353,90.113
263,63.532,23.615,28.319,2.411,90.293
264,62.892,23.500,28.272,2.375,90.142
265,62.257,23.724,28.450,2.360,90.152
266,61.610,23.561,28.198,2.492,90.063
267,60.960,23.380,28.233,2.419,90.020
268,60.278,23.641,28.590,2.398,90.209
269,59.646,23.744,28.345,2.439,90.058
270,59.020,23.394,27.891,2.387,89.954
271,58.327,23.679,27.733,2.483,90.064
272,57.648,23.640,28.358,2.488,90.070
273,56.981,23.712,28.130,2.478,90.138
274,56.343,23.807,28.220,2.490,90.212
275,55.710,23.884,28.361,2.448,90.180
276,55.010,24.035,28.333,2.521,90.387
277,54.347,23.807,28.220,2.531,90.250
278,53.671,24.058,28.665,2.481,90.535
279,53.015,24.018,28.840,2.526,90.498
280,52.362,23.955,28.796,2.490,90.624
281,51.700,23.958,28.292,2.565,90.967
282,51.045,23.998,28.274,2.466,90.564
283,50.349,24.025,28.751,2.454,90.987
284,49.651,23.809,28.757,2.365,90.624
285,48.998,23.920,28.101,2.440,90.878
286,48.312,23.839,28.086,2.452,90.779
287,47.668,24.069,27.936,2.424,90.628
288,46.981,23.916,27.949,2.453,90.808
289,46.310,23.998,28.365,2.417,90.608
290,45.638,24.089,28.113,2.429,91.088
291,44.948,23.877,27.844,2.401,90.724
292,44.284,24.139,28.158,2.385,91.015
293,43.616,23.940,27.865,2.440,90.941
294,42.961,24.068,28.004,2.357,90.694
295,42.264,23.951,27.796,2.467,90.986
296,41.587,24.004,28.167,2.394,90.655
297,40.915,24.124,27.937,2.414,90.984
298,40.212,23.741,27.836,2.351,90.700
299,39.557,24.012,28.225,2.429,90.957
300,38.874,23.855,27.777,2.428,90.776
301,38.215,24.069,28.427,2.362,90.700
302,37.540,24.012,27.956,2.412,90.727
303,36.861,23.948,28.341,2.379,90.573
304,36.173,23.974,28.135,2.407,90.767
305,35.477,24.025,28.100,2.379,90.499
306,34.804,23.936,27.891,2.448,90.589
307,34.095,23.976,27.733,2.401,90.358
308,33.465,24.032,28.311,2.382,90.568
309,32.755,24.030,27.725,2.432,90.408
310,32.097,24.044,28.302,2.352,90.427
311,31.403,24.045,28.192,2.432,90.420
312,30.719,24.101,28.082,2.411,90.291
313,30.030,24.016,28.150,2.396,90.343
314,29.330,23.989,27.915,2.395,90.244
315,28.643,24.005,28.226,2.409,90.379
316,27.945,24.101,27.991,2.379,90.133
317,27.297,24.118,28.079,2.361,90.277
318,26.568,24.220,28.014,2.417,90.150
319,25.928,24.130,28.209,2.370,90.269
320,25.210,24.387,27.650,2.470,90.242
321,24.557,24.096,28.247,2.407,90.269
322,23.859,24.190,28.281,2.425,90.376
323,23.156,24.241,28.400,2.404,90.313
324,22.456,24.246,27.902,2.427,90.509
325,21.755,24.337,28.169,2.384,90.350
326,21.066,24.401,28.024,2.406,90.599
327,20.354,24.303,28.116,2.378,90.441
328,19.697,24.473,28.456,2.450,90.768
329,18.998,24.315,27.707,2.434,90.628
330,18.316,24.457,28.089,2.441,90.790
331,17.616,24.410,27.531,2.418,90.749
332,16.911,24.426,28.202,2.431,90.727
333,16.224,24.506,27.749,2.440,90.694
334,15.524,24.457,28.130,2.407,90.688
335,14.828,24.428,27.600,2.474,90.702
336,14.153,24.480,28.355,2.358,90.641
337,13.447,24.439,27.585,2.445,90.787
338,12.745,24.457,28.242,2.388,90.609
339,12.017,24.545,27.463,2.476,90.791
340,11.324,24.381,28.282,2.414,90.526
341,10.618,24.559,27.922,2.435,90.745
342,9.911,24.419,28.293,2.393,90.576
343,9.202,24.407,27.799,2.415,90.752
344,8.500,24.482,28.434,2.392,90.556
345,7.769,24.672,28.058,2.495,90.762
346,7.071,24.389,28.121,2.408,90.449
347,6.346,24.590,27.781,2.468,90.651
348,5.648,24.537,28.190,2.412,90.419
349,4.912,24.598,27.819,2.444,90.619
