 ,XM,YM,Major,Minor,Angle
369,20.030,25.826,28.114,2.378,91.041
370,19.319,25.728,28.724,2.239,91.034
371,18.707,25.846,28.357,2.368,91.188
372,18.143,25.729,28.205,2.361,91.112
373,17.409,25.611,28.524,2.294,91.194
374,16.794,25.663,28.315,2.361,91.292
375,16.218,25.769,28.286,2.394,91.234
376,15.442,25.462,28.418,2.343,91.322
377,14.877,25.607,28.135,2.346,91.480
378,14.152,25.453,28.280,2.284,91.474
379,13.503,25.648,28.357,2.348,91.650
380,12.916,25.649,28.503,2.426,91.518
381,12.145,25.548,28.408,2.394,91.621
382,11.566,25.417,28.907,2.352,91.899
383,10.863,25.300,27.867,2.491,91.902
384,10.178,25.259,28.723,2.348,91.845
385,9.572,25.316,28.064,2.454,91.905
386,8.784,25.301,28.221,2.339,91.838
387,8.231,25.309,28.514,2.375,91.977
388,7.412,25.135,28.061,2.363,91.855
389,6.839,25.001,29.054,2.350,91.873
390,6.089,24.842,28.214,2.360,92.053
