 ,XM,YM,Major,Minor,Angle
212,102.988,30.140,26.112,2.027,91.733
213,102.311,29.822,26.368,2.137,91.953
214,101.763,29.933,26.287,2.057,91.965
215,101.191,30.121,26.391,1.984,91.544
216,100.546,29.959,26.037,2.120,91.705
217,99.917,29.839,26.068,2.107,92.006
218,99.312,29.811,26.701,2.025,91.554
219,98.717,29.913,26.097,2.006,91.561
220,98.057,29.692,26.333,2.129,91.857
221,97.438,29.445,26.181,2.000,91.622
222,96.869,29.932,26.596,1.947,91.452
223,96.192,29.555,26.156,2.143,91.489
224,95.569,29.305,26.523,2.028,91.568
225,95.033,29.527,26.504,1.975,91.464
226,94.447,29.741,25.873,1.990,91.158
227,93.787,29.252,25.989,2.135,91.385
228,93.201,29.298,26.194,2.031,91.581
229,92.647,29.464,26.700,1.929,91.509
230,91.982,29.342,25.854,2.102,91.366
231,91.341,29.097,26.316,2.065,91.531
232,90.791,29.268,26.220,1.997,91.438
233,90.207,29.415,25.695,2.049,91.382
234,89.561,29.097,25.777,2.108,91.501
235,88.935,29.065,25.704,2.026,91.537
236,88.341,29.161,26.008,1.980,91.380
237,87.678,29.041,25.786,2.130,91.443
238,87.042,28.809,25.774,2.020,91.514
239,86.494,29.088,26.147,1.948,91.374
240,85.817,28.994,25.382,2.096,91.276
241,85.166,28.708,25.874,2.067,91.445
242,84.621,28.876,26.429,1.970,91.401
243,83.955,28.949,25.664,2.040,91.159
244,83.325,28.527,26.031,2.055,91.248
245,82.770,28.668,25.709,1.981,91.568
246,82.201,28.892,25.555,1.948,91.321
247,81.517,28.555,25.911,2.075,91.375
248,80.913,28.518,25.829,2.027,91.580
249,80.364,28.829,25.844,1.949,91.570
250,79.717,28.777,25.631,2.076,91.310
251,79.097,28.441,26.157,2.078,91.938
252,78.524,28.267,25.989,1.993,91.679
253,77.961,28.690,25.934,1.964,91.646
254,77.268,28.312,25.748,2.089,91.914
255,76.696,28.320,25.970,2.038,91.982
256,76.106,28.616,26.246,1.930,91.691
257,75.407,28.172,26.270,2.155,92.241
258,74.819,28.082,26.156,2.045,92.083
259,74.238,28.255,25.472,1.932,91.955
260,73.576,28.178,26.227,2.126,92.251
261,72.932,27.996,26.069,2.085,92.120
262,72.370,28.188,26.531,1.920,92.018
263,71.842,28.268,26.366,1.845,92.023
264,71.167,27.875,26.370,2.126,92.474
265,70.557,27.803,25.486,2.065,92.194
266,69.993,27.936,26.006,1.926,92.065
267,69.372,27.716,25.242,2.085,92.359
268,68.729,27.464,25.902,2.076,92.446
269,68.194,27.677,26.102,2.027,92.258
270,67.611,27.773,25.577,1.913,91.988
271,66.915,27.437,26.003,2.123,92.620
272,66.338,27.438,26.437,2.045,92.387
273,65.766,27.502,25.678,1.961,92.151
274,65.030,27.146,26.386,2.146,92.567
275,64.458,27.229,26.267,2.069,92.396
276,63.847,27.203,25.961,1.929,91.976
277,63.166,27.117,26.050,2.163,92.499
278,62.574,27.182,25.911,2.097,92.235
279,61.976,27.097,25.889,1.967,91.989
280,61.369,27.197,25.485,2.021,92.037
281,60.702,26.663,26.268,2.134,92.073
282,60.103,26.730,25.962,1.984,91.963
283,59.579,27.017,26.281,1.927,91.901
284,58.906,26.768,25.790,2.207,92.042
285,58.258,26.481,25.875,2.100,91.874
286,57.689,26.852,25.973,2.027,91.839
287,57.068,26.879,25.742,2.144,91.824
288,56.425,26.347,26.145,2.133,91.978
289,55.844,26.405,26.007,2.079,91.726
290,55.246,26.607,26.017,2.078,91.596
291,54.586,26.227,25.861,2.299,91.864
292,53.999,26.193,26.194,2.129,91.807
293,53.387,26.253,26.277,2.068,91.448
294,52.709,25.967,26.728,2.204,91.866
295,52.109,25.869,26.339,2.085,91.825
296,51.495,26.105,25.928,2.052,91.563
297,50.795,25.522,26.634,2.179,91.828
298,50.186,25.602,26.296,2.023,91.571
299,49.629,25.967,26.761,1.924,91.538
300,48.917,25.590,26.296,2.099,91.422
301,48.307,25.465,26.629,2.062,91.414
302,47.761,25.745,26.504,1.975,91.464
303,47.104,25.699,25.524,1.951,91.052
304,46.436,25.528,26.516,2.071,91.436
305,45.880,25.587,26.069,1.986,91.566
306,45.265,25.625,25.558,2.015,91.334
307,44.593,25.312,26.390,2.124,91.597
308,44.004,25.370,26.280,1.992,91.593
309,43.416,25.667,25.757,1.999,91.404
310,42.725,25.137,26.010,2.122,91.741
311,42.134,25.268,25.806,2.029,91.622
312,41.526,25.477,25.963,2.005,91.497
313,40.840,25.105,26.332,2.118,91.868
314,40.258,25.163,26.117,2.059,91.686
315,39.601,25.450,25.656,2.074,91.556
316,38.921,24.926,26.320,2.086,91.940
317,38.312,25.076,26.446,1.990,91.500
318,37.623,25.019,25.744,2.133,91.677
319,36.997,24.770,25.719,2.058,91.886
320,36.404,25.012,26.877,1.937,91.472
321,35.695,24.816,25.916,2.141,91.584
322,35.062,24.685,26.317,2.033,91.655
323,34.498,24.903,26.402,1.918,91.596
324,33.797,24.598,26.026,2.165,91.578
325,33.164,24.573,26.542,2.026,91.638
326,32.605,24.882,26.217,1.997,91.466
327,31.869,24.388,26.404,2.155,91.553
328,31.257,24.432,26.280,2.003,91.680
329,30.693,24.815,26.202,1.976,91.598
330,29.952,24.086,26.564,2.164,91.663
331,29.362,24.366,26.445,2.001,91.713
332,28.720,24.478,26.025,2.099,91.602
333,28.033,23.960,26.838,2.131,91.653
334,27.451,24.204,26.608,1.968,91.688
335,26.761,24.159,26.351,2.170,91.641
336,26.104,23.811,26.774,2.051,91.544
337,25.540,24.070,26.454,1.958,91.609
338,24.790,23.492,26.658,2.188,91.766
339,24.187,23.734,26.883,2.053,91.579
340,23.599,24.100,26.209,2.008,91.548
341,22.853,23.351,27.051,2.156,91.596
342,22.271,23.644,26.145,2.024,91.617
343,21.588,23.861,26.512,2.189,91.760
344,20.930,23.310,27.058,2.103,91.500
345,20.341,23.405,26.811,1.963,91.615
346,19.611,23.311,26.805,2.197,91.769
347,18.988,23.199,27.027,2.053,91.542
348,18.353,23.581,26.331,2.140,91.534
349,17.669,23.022,27.209,2.196,91.595
350,17.073,23.283,26.654,2.028,91.555
351,16.381,23.206,26.699,2.238,91.727
352,15.718,22.790,27.046,2.104,91.511
353,15.112,23.163,26.855,2.034,91.386
354,14.382,22.715,26.935,2.239,91.636
355,13.785,22.624,27.313,2.063,91.436
356,13.086,22.856,26.924,2.262,91.684
357,12.441,22.511,27.193,2.187,91.610
358,11.832,22.939,26.542,2.047,91.477
359,11.113,22.648,27.464,2.279,91.746
360,10.482,22.495,26.930,2.103,91.418
361,9.814,22.543,26.279,2.241,91.597
362,9.134,22.082,26.710,2.216,91.494
363,8.531,22.548,26.475,2.063,91.510
364,7.804,22.403,27.078,2.301,91.686
365,7.181,22.231,27.380,2.110,91.411
366,6.501,22.311,26.813,2.271,91.570
367,5.822,21.881,27.156,2.169,91.477
368,5.230,22.469,27.099,2.047,91.464
369,4.495,22.163,27.645,2.285,91.813
370,3.871,22.086,27.262,2.077,91.430
371,3.163,22.176,26.697,2.334,91.646
