 ,XM,YM,Major,Minor,Angle
189,112.498,33.794,29.385,2.508,89.960
190,111.859,33.400,30.005,2.456,89.200
191,111.220,33.091,30.208,2.505,87.855
192,110.642,32.792,30.075,2.431,86.716
193,110.010,32.754,30.152,2.501,85.501
194,109.394,32.673,29.685,2.425,84.691
195,108.761,32.488,29.578,2.482,83.838
196,108.099,32.658,29.573,2.521,82.798
197,107.462,32.684,29.736,2.450,82.066
198,106.840,32.584,29.605,2.489,81.536
199,106.158,32.800,29.995,2.561,80.879
200,105.478,32.896,30.338,2.448,80.585
201,104.759,33.392,29.288,2.545,80.417
202,104.065,33.628,30.334,2.448,80.449
203,103.340,34.039,29.544,2.552,80.462
204,102.652,34.260,30.139,2.483,80.834
205,101.950,34.641,30.179,2.517,81.194
206,101.190,35.331,29.975,2.506,81.722
207,100.512,35.658,29.444,2.493,82.676
208,99.819,35.953,29.523,2.467,83.511
209,99.218,36.153,29.757,2.524,84.172
210,98.483,36.845,29.911,2.540,85.269
211,97.812,37.545,29.988,2.486,86.410
212,97.150,37.978,29.528,2.582,87.388
213,96.527,38.493,29.694,2.558,88.609
214,95.882,38.964,29.513,2.410,89.851
215,95.277,39.243,29.702,2.510,91.090
216,94.681,39.380,29.481,2.509,92.383
217,94.114,39.785,29.886,2.390,93.444
218,93.538,39.974,29.811,2.501,95.003
219,92.961,40.201,30.545,2.562,96.326
220,92.390,40.711,29.695,2.501,97.104
221,91.731,40.478,29.751,2.553,98.043
222,91.132,40.495,29.571,2.531,98.866
223,90.465,40.288,29.689,2.511,99.629
224,89.863,40.411,29.532,2.476,100.248
225,89.160,40.170,29.847,2.526,100.593
226,88.504,40.075,30.426,2.478,100.970
227,87.810,39.771,29.781,2.522,100.893
228,87.145,39.638,29.979,2.525,100.906
229,86.408,39.145,30.102,2.524,100.755
230,85.747,39.011,29.882,2.485,100.341
231,85.012,38.588,29.681,2.521,99.830
232,84.281,38.077,30.284,2.490,99.241
233,83.581,37.587,30.138,2.521,98.384
234,82.892,37.256,30.135,2.511,97.370
235,82.203,36.697,30.091,2.477,96.247
236,81.510,36.432,29.040,2.498,94.914
237,80.845,35.672,29.431,2.398,93.724
238,80.208,35.408,29.533,2.534,92.689
239,79.590,34.894,30.190,2.432,91.196
240,78.985,34.795,29.293,2.603,89.983
241,78.338,34.318,29.911,2.369,88.820
242,77.696,34.088,29.809,2.491,87.464
243,77.141,33.754,29.929,2.434,86.398
244,76.508,33.734,29.647,2.534,84.805
245,75.930,33.476,30.650,2.562,83.465
246,75.387,32.969,29.977,2.468,82.818
247,74.697,33.355,29.789,2.541,81.762
248,74.009,33.535,29.933,2.576,80.853
249,73.385,33.492,30.186,2.479,80.248
250,72.711,33.663,29.823,2.500,79.824
251,72.065,33.791,29.956,2.489,79.276
252,71.316,34.265,29.865,2.534,79.159
253,70.640,34.492,29.794,2.493,79.172
254,69.837,35.169,30.126,2.541,79.214
255,69.139,35.498,29.954,2.489,79.675
256,68.422,35.861,29.937,2.528,80.100
257,67.712,36.254,29.696,2.443,80.833
258,67.006,36.805,30.217,2.505,81.533
259,66.272,37.446,30.281,2.528,82.362
260,65.558,38.044,30.164,2.556,83.434
261,64.909,38.268,29.411,2.525,84.842
262,64.241,39.061,29.491,2.470,86.187
263,63.590,39.563,29.769,2.590,87.249
264,62.969,40.162,29.849,2.555,88.722
265,62.325,40.502,29.337,2.444,90.214
266,61.784,41.055,29.706,2.529,91.733
267,61.186,41.475,29.632,2.564,93.347
268,60.689,42.204,29.682,2.511,94.534
269,60.089,42.294,29.560,2.483,95.848
270,59.471,42.188,29.347,2.511,97.291
271,58.878,42.391,29.495,2.441,98.475
272,58.306,42.593,29.486,2.490,99.507
273,57.681,42.538,29.197,2.514,100.484
274,56.977,42.221,29.312,2.572,101.387
275,56.300,41.927,29.762,2.543,101.953
276,55.656,41.876,30.213,2.533,102.383
277,55.044,41.977,30.047,2.509,102.651
278,54.254,41.363,29.420,2.524,102.746
279,53.600,41.336,30.086,2.478,102.765
280,52.817,40.798,29.965,2.526,102.522
281,52.078,40.319,29.895,2.503,101.964
282,51.375,40.082,29.234,2.492,101.303
283,50.527,39.145,29.662,2.523,100.664
284,49.834,38.776,29.883,2.476,99.624
285,49.119,38.273,29.639,2.506,98.553
286,48.445,37.834,29.563,2.454,97.173
287,47.753,37.258,29.887,2.504,95.808
288,47.048,36.661,29.956,2.564,94.380
289,46.386,36.042,30.171,2.471,92.786
290,45.815,35.733,29.444,2.590,91.384
291,45.163,35.100,30.334,2.523,89.883
292,44.547,35.005,29.522,2.544,88.252
293,44.008,34.425,30.097,2.401,86.723
294,43.351,34.508,29.421,2.466,85.177
295,42.825,33.984,30.301,2.554,83.336
296,42.203,33.942,30.252,2.445,82.201
297,41.580,33.844,29.574,2.482,81.026
298,40.992,33.637,29.487,2.528,79.741
299,40.331,33.753,29.927,2.481,78.827
300,39.682,33.787,29.861,2.468,77.999
301,38.984,34.054,29.937,2.509,77.366
302,38.189,34.504,29.746,2.477,77.098
303,37.516,34.671,29.161,2.537,76.749
304,36.685,35.327,29.489,2.518,76.818
305,35.972,35.647,29.439,2.484,77.035
306,35.177,36.151,29.958,2.517,77.424
307,34.437,36.590,29.638,2.534,78.152
308,33.641,37.210,29.649,2.514,78.868
309,32.823,38.119,29.054,2.507,79.956
310,32.101,38.622,29.442,2.503,81.193
311,31.417,39.056,28.989,2.473,82.554
312,30.702,39.762,29.613,2.498,84.054
313,29.984,40.669,29.963,2.488,85.574
314,29.328,41.349,29.888,2.466,87.211
315,28.685,42.344,29.834,2.317,89.074
316,28.107,42.698,29.722,2.479,90.608
317,27.493,43.267,29.664,2.475,92.691
318,26.922,43.430,29.501,2.440,94.101
319,26.460,44.220,29.634,2.496,96.057
320,25.875,44.552,29.081,2.456,97.577
321,25.265,44.598,29.803,2.482,99.341
322,24.759,45.090,29.787,2.464,100.835
323,24.108,44.988,29.464,2.501,102.003
324,23.494,44.932,29.202,2.504,103.222
325,22.875,45.070,29.765,2.514,104.407
326,22.184,44.862,29.847,2.469,105.226
327,21.404,44.436,29.662,2.475,105.763
328,20.694,44.276,29.818,2.490,106.200
329,19.901,43.853,29.459,2.531,106.259
330,19.120,43.452,29.813,2.481,106.313
331,18.281,42.914,29.859,2.487,105.938
332,17.455,42.415,29.483,2.480,105.254
333,16.601,41.682,29.256,2.499,104.457
334,15.834,41.315,29.228,2.482,103.419
335,15.000,40.535,29.108,2.493,102.216
336,14.126,39.474,29.572,2.511,100.710
337,13.405,38.967,29.522,2.496,99.012
338,12.626,37.947,29.424,2.505,97.243
339,11.885,37.143,30.018,2.512,95.484
340,11.304,36.755,29.183,2.486,93.471
341,10.609,36.058,30.190,2.460,91.342
342,10.022,35.379,29.387,2.585,89.250
343,9.439,34.747,29.625,2.488,87.439
344,8.823,34.479,29.793,2.512,85.349
345,8.289,33.732,30.178,2.499,83.268
346,7.617,33.952,29.219,2.512,81.585
347,7.112,33.299,29.851,2.450,79.813
348,6.515,33.190,29.699,2.520,78.130
349,5.882,33.098,29.497,2.527,76.716
