 ,XM,YM,Major,Minor,Angle
54,198.659,41.013,27.510,2.104,86.411
55,198.028,40.187,26.335,2.197,85.935
56,197.347,40.256,26.974,2.210,84.869
57,196.772,39.174,25.231,2.307,84.395
58,195.176,53.372,1.181,1.181,0.000
59,195.988,39.689,27.217,2.229,83.775
60,195.315,39.718,27.645,2.207,83.183
61,194.581,39.717,27.091,2.265,82.953
62,193.840,39.918,26.955,2.199,82.892
63,193.151,39.907,27.432,2.173,82.677
64,192.452,39.829,26.127,2.268,82.922
65,191.675,40.201,27.279,2.224,82.984
66,190.958,40.372,27.358,2.255,83.193
67,190.255,40.230,27.310,2.259,83.641
68,189.490,40.667,25.967,2.202,84.456
69,188.835,40.445,26.547,2.298,84.718
70,188.025,41.217,26.815,2.210,85.650
71,187.396,41.097,27.280,2.262,85.985
72,186.548,41.764,27.190,2.321,86.964
73,185.879,41.718,26.988,2.325,87.853
74,185.187,42.132,27.309,2.145,88.782
75,184.484,42.140,26.620,2.318,90.028
76,183.787,42.165,26.671,2.222,90.884
77,183.128,42.551,27.261,2.046,91.736
78,182.406,42.419,26.988,2.299,93.110
79,181.820,43.169,26.601,2.215,93.616
80,181.072,42.989,27.473,2.322,94.989
81,180.364,42.895,27.718,2.214,95.862
82,179.691,43.078,27.031,2.218,96.460
83,178.959,42.814,27.264,2.263,97.375
84,178.231,42.612,26.925,2.201,97.693
85,177.532,42.679,26.751,2.268,98.232
86,176.754,42.230,26.950,2.199,98.732
87,176.086,42.438,27.013,2.246,99.075
88,175.283,41.852,26.845,2.260,99.230
89,174.532,41.605,26.832,2.170,99.248
90,173.772,41.409,27.034,2.270,99.310
91,173.020,41.196,26.595,2.228,99.178
92,172.235,40.671,26.668,2.262,98.784
93,171.483,40.309,27.051,2.217,98.489
94,170.650,39.555,26.600,2.228,97.965
95,169.964,39.629,26.576,2.230,97.227
96,169.234,39.414,26.654,2.237,96.643
97,168.475,38.912,26.224,2.247,95.754
98,167.737,38.446,25.729,2.154,94.610
99,167.030,38.082,27.619,2.360,94.545
100,166.223,37.401,27.473,2.246,93.290
101,165.603,37.304,26.996,2.363,92.455
102,164.840,36.633,27.790,2.120,91.336
103,164.205,36.456,27.564,2.150,90.420
104,163.509,36.094,26.688,2.260,89.592
105,162.779,36.074,27.011,2.220,88.382
106,162.188,35.414,27.368,2.064,87.981
107,161.425,35.671,27.333,2.321,86.612
108,160.866,34.818,26.684,2.247,86.302
109,160.189,34.854,27.516,2.306,85.352
110,159.527,34.401,26.753,2.241,84.821
111,158.785,34.824,27.191,2.205,84.321
112,158.106,34.781,25.944,2.190,84.420
113,157.390,34.959,27.164,2.233,83.817
114,156.737,34.674,27.109,2.199,83.532
115,156.047,34.881,27.812,2.244,83.420
116,155.264,35.290,27.060,2.229,83.661
117,154.651,34.834,27.267,2.173,83.856
118,153.922,35.284,25.782,2.190,84.307
119,153.207,35.419,27.219,2.229,84.251
120,152.444,35.989,26.676,2.156,85.235
121,151.830,35.852,27.725,2.200,85.309
122,151.050,36.520,27.526,2.077,86.107
123,150.405,36.240,27.316,2.272,86.578
124,149.751,36.610,27.049,2.243,87.409
125,149.078,36.636,28.189,2.090,88.337
126,148.438,36.808,27.068,2.215,89.101
127,147.758,36.921,26.881,2.179,89.890
128,147.082,36.944,27.354,2.230,90.764
129,146.487,37.426,27.337,2.091,91.491
130,145.776,37.158,27.642,2.333,92.788
131,145.222,37.575,27.154,2.324,93.383
132,144.555,37.600,27.817,2.281,94.365
133,143.875,37.690,27.067,2.215,95.074
134,143.167,37.239,27.548,2.240,95.661
135,142.544,37.605,27.138,2.274,96.231
136,141.794,37.237,27.757,2.236,96.865
137,141.127,37.100,26.253,2.244,97.030
138,140.396,36.727,26.665,2.275,97.605
139,139.740,36.784,26.918,2.253,97.820
140,139.004,36.557,27.625,2.259,98.296
141,138.276,36.118,26.885,2.269,98.055
142,137.594,36.013,27.064,2.228,98.060
143,136.904,35.849,27.774,2.284,98.021
144,136.130,35.278,26.669,2.288,97.727
145,135.436,35.026,26.635,2.212,97.209
146,134.742,34.821,26.786,2.200,96.697
147,133.911,33.841,26.326,2.225,96.284
148,133.292,34.013,27.703,2.253,95.888
149,132.550,33.184,26.681,2.208,94.965
150,131.889,33.218,28.173,2.190,94.615
151,131.141,32.577,27.398,2.252,93.483
152,130.542,32.365,27.279,2.351,92.788
153,129.802,31.972,28.201,2.015,91.909
154,129.196,31.660,27.390,2.126,91.097
155,128.503,31.502,26.938,2.187,89.946
156,127.853,31.176,26.819,2.262,89.486
157,127.178,31.091,27.017,2.206,88.248
158,126.597,30.525,27.445,2.020,87.964
159,125.847,30.675,27.717,2.239,86.648
160,125.285,30.117,27.407,2.239,86.390
161,124.649,30.173,27.717,2.226,85.445
162,124.038,29.848,27.107,2.251,84.933
163,123.304,30.167,27.127,2.185,84.758
164,122.590,30.414,26.770,2.149,84.750
165,121.994,29.970,26.223,2.194,84.395
166,121.319,30.111,27.300,2.247,84.095
167,120.658,30.211,27.943,2.221,84.112
168,119.940,30.473,26.509,2.144,84.495
169,119.345,30.137,26.617,2.213,84.582
170,118.680,30.267,27.181,2.244,84.596
171,117.920,30.744,26.355,2.130,85.304
172,117.311,30.801,27.733,2.175,85.392
173,116.566,31.439,27.473,2.068,86.140
174,115.902,31.357,27.626,2.221,86.484
175,115.292,31.421,27.215,2.331,87.125
176,114.614,31.583,27.208,2.165,88.138
177,113.995,31.890,27.538,2.101,88.726
178,113.328,31.942,26.913,2.215,89.691
179,112.695,32.101,27.094,2.213,90.341
180,111.996,31.862,27.575,2.099,91.371
181,111.440,32.252,27.277,2.058,91.789
182,110.738,32.034,27.354,2.320,93.083
183,110.179,32.600,27.062,2.280,93.580
184,109.492,32.261,27.670,2.217,94.663
185,108.839,32.587,27.273,2.237,95.133
186,108.152,32.238,28.081,2.160,95.655
187,107.521,32.350,27.157,2.221,96.104
188,106.828,32.105,27.421,2.199,96.698
189,106.116,31.635,26.710,2.140,96.844
190,105.452,31.698,26.451,2.201,97.097
191,104.747,31.337,27.471,2.157,97.491
192,104.138,31.620,27.348,2.167,97.569
193,103.369,31.068,27.013,2.168,97.432
194,102.668,30.760,27.288,2.197,97.540
195,102.031,30.874,27.637,2.182,97.202
196,101.318,30.441,26.572,2.138,96.756
197,100.631,30.251,27.489,2.194,96.667
198,99.857,29.470,27.357,2.192,96.132
199,99.193,29.233,28.052,2.200,95.640
200,98.501,28.726,27.287,2.210,95.015
201,97.740,28.172,26.911,2.176,94.284
202,97.131,28.045,27.044,2.243,93.592
203,96.484,27.710,26.364,2.288,92.903
204,95.785,27.552,28.060,2.013,92.015
205,95.179,27.289,27.496,2.079,91.213
206,94.491,26.701,26.495,2.263,90.415
207,93.848,26.571,27.031,2.205,89.811
208,93.177,26.344,27.158,2.246,88.722
209,92.571,26.255,27.920,2.085,88.409
210,92.009,25.276,26.457,2.029,87.888
211,91.257,26.017,27.664,2.281,86.837
212,90.709,25.286,26.342,2.263,86.523
213,90.054,25.482,27.439,2.236,85.765
214,89.298,26.009,26.829,2.144,85.869
215,88.679,25.669,26.123,2.135,85.730
216,88.027,25.895,27.625,2.133,85.170
217,87.423,25.646,27.380,2.215,84.856
218,86.825,25.220,26.708,2.297,84.946
219,86.053,25.823,26.131,2.148,85.537
220,85.424,25.849,27.684,2.153,85.301
221,84.798,25.946,27.904,2.199,85.204
222,84.044,26.511,26.760,2.123,85.949
223,83.439,26.160,27.068,2.241,86.300
224,82.857,25.931,27.031,2.283,86.764
225,82.145,26.378,26.965,2.043,87.583
226,81.548,26.197,26.847,2.065,88.073
227,80.843,26.450,25.498,2.229,88.548
228,80.181,26.737,26.374,2.234,89.211
229,79.531,26.919,27.233,2.112,89.740
230,78.910,27.079,27.405,2.086,90.564
231,78.245,27.264,26.431,2.295,91.069
232,77.612,27.069,26.904,2.293,91.889
233,76.962,27.433,27.400,1.947,92.377
234,76.236,26.981,27.440,2.211,93.405
235,75.682,27.428,26.889,2.204,93.803
236,75.048,27.385,27.247,2.188,94.409
237,74.385,27.396,27.472,2.221,95.178
238,73.756,27.621,27.184,2.142,95.491
239,73.067,27.212,27.622,2.196,96.011
240,72.450,27.353,27.304,2.209,96.290
241,71.711,26.914,27.747,2.111,96.569
242,71.010,26.428,26.532,2.221,96.596
243,70.401,26.685,26.441,2.175,96.722
244,69.691,26.431,27.423,2.225,97.042
245,68.944,25.788,26.741,2.164,96.746
246,68.319,25.969,27.050,2.178,96.524
247,67.634,25.555,26.975,2.223,96.602
248,66.888,25.116,27.162,2.182,96.110
249,66.225,24.738,27.881,2.176,95.791
250,65.529,24.402,27.142,2.209,95.198
251,64.835,24.283,27.394,2.189,94.872
252,64.149,23.934,26.597,2.189,93.931
253,63.564,23.898,26.200,2.262,93.553
254,62.820,23.442,27.238,1.958,92.458
255,62.215,23.226,26.845,2.078,91.770
256,61.495,22.720,26.117,2.336,91.361
257,60.847,22.281,26.285,2.281,90.537
258,60.173,22.029,27.252,2.136,89.934
259,59.577,21.846,27.319,2.144,89.152
260,58.941,21.538,26.657,2.197,88.861
261,58.219,21.721,26.608,2.319,87.754
262,57.616,21.574,26.746,2.177,87.675
263,57.023,20.880,26.549,1.983,87.445
264,56.256,21.461,27.626,2.208,86.367
265,55.699,20.850,26.541,2.233,86.251
266,55.057,20.995,27.682,2.204,85.529
267,54.412,21.024,27.536,2.292,85.289
268,53.715,20.864,26.588,2.216,85.471
269,53.045,21.033,26.518,2.209,85.633
270,52.396,21.253,27.680,2.267,85.108
271,51.797,21.014,27.400,2.316,85.111
272,51.064,21.130,26.569,2.217,85.709
273,50.441,21.216,26.797,2.277,86.001
274,49.809,21.609,27.756,2.349,86.094
275,49.091,21.939,27.357,2.090,86.799
276,48.378,22.000,27.072,2.344,86.753
277,47.790,21.918,27.015,2.361,87.333
278,47.113,22.164,27.842,2.191,88.237
279,46.507,22.232,27.831,2.142,88.790
280,45.827,22.335,26.555,2.284,89.740
281,45.197,22.090,25.918,2.273,90.306
282,44.505,22.316,27.254,2.149,91.021
283,43.910,22.718,27.232,2.125,91.514
284,43.205,22.578,27.435,2.389,92.565
285,42.625,22.794,27.077,2.305,92.973
286,41.946,22.809,26.443,2.030,93.194
287,41.158,22.134,26.691,2.168,93.908
288,40.601,22.625,25.614,2.191,94.176
289,39.908,22.375,26.827,2.248,95.074
290,39.277,22.618,26.462,2.253,95.513
291,38.604,22.440,27.188,2.231,96.171
292,37.951,22.611,27.596,2.185,96.269
293,37.275,22.472,27.272,2.237,96.692
294,36.502,21.724,26.707,2.219,96.577
295,35.889,22.089,26.845,2.234,96.680
296,35.192,21.929,27.268,2.250,96.740
297,34.423,21.146,26.798,2.238,96.458
298,33.747,21.129,27.374,2.216,96.353
299,33.027,20.762,25.847,2.185,95.789
300,32.370,20.633,27.352,2.218,95.751
301,31.595,19.818,26.858,2.181,95.305
302,30.942,19.826,27.282,2.262,95.071
303,30.179,19.229,26.241,2.192,94.133
304,29.591,19.544,27.314,2.221,93.633
305,28.887,18.968,26.260,2.071,92.825
306,28.201,19.146,26.942,2.161,92.225
307,27.520,18.512,26.459,2.385,91.862
308,26.791,18.081,26.562,2.152,90.973
309,26.169,18.120,27.351,2.167,90.429
310,25.491,17.826,26.750,2.229,89.639
311,24.827,17.359,26.570,2.257,89.396
312,24.134,17.478,26.729,2.282,88.249
313,23.509,17.113,27.183,2.065,88.025
314,22.762,17.207,27.240,2.368,86.885
315,22.180,16.649,27.017,2.310,86.760
316,21.596,16.311,26.792,2.342,86.363
317,20.745,17.218,26.814,2.145,86.165
318,20.136,16.632,25.984,2.214,85.964
319,19.485,16.816,27.247,2.252,85.446
320,18.839,16.647,27.709,2.277,85.192
321,18.090,16.674,26.140,2.227,85.656
322,17.410,17.024,27.319,2.233,85.486
323,16.766,16.949,27.785,2.296,85.332
324,15.999,17.370,26.639,2.238,86.038
325,15.394,16.821,26.743,2.255,86.322
326,14.808,16.501,26.080,2.272,86.667
327,13.942,17.833,27.133,2.210,86.782
328,13.276,17.690,27.525,2.356,87.042
329,12.577,18.084,27.122,2.159,87.986
330,11.966,17.887,27.648,2.118,88.629
331,11.265,18.162,26.747,2.307,89.513
332,10.543,18.167,27.345,2.218,90.008
333,9.890,18.244,27.438,2.185,90.834
334,9.174,18.376,26.403,2.390,91.233
335,8.530,18.534,26.823,2.300,91.958
336,7.811,18.722,26.873,2.128,92.502
337,7.113,18.541,27.558,2.290,93.379
338,6.532,19.273,27.118,2.237,93.737
339,5.777,18.980,27.420,2.403,94.839
340,5.090,18.951,26.300,2.161,94.817
341,4.289,18.476,26.571,2.335,95.409
342,3.646,18.695,26.514,2.248,95.805
343,2.947,18.656,27.110,2.250,96.528
344,2.249,18.682,26.686,2.260,96.721
345,1.566,18.722,24.883,2.158,96.223
346,1.225,20.769,22.677,1.845,95.170
347,0.870,22.835,18.911,1.585,93.941
348,0.487,24.526,16.154,1.101,91.201
349,179.216,62.006,0.590,0.590,0.000
350,200.147,18.052,0.590,0.590,0.000
351,0.262,26.425,13.580,0.590,90.000
352,49.971,27.471,0.590,0.590,0.000
353,46.570,30.087,1.181,0.590,0.000
354,102.035,43.169,1.181,0.590,0.000
355,78.750,55.204,0.590,0.590,0.000
356,179.216,61.745,1.181,0.590,90.000
357,26.425,64.622,1.771,0.590,90.000
358,10.204,0.262,0.590,0.590,0.000
359,20.145,0.262,0.590,0.590,0.000
360,25.116,0.262,1.181,0.590,0.000
361,26.425,0.262,0.590,0.590,0.000
362,28.779,0.262,1.181,0.590,0.000
363,42.646,0.262,0.590,0.590,0.000
364,43.692,0.523,1.181,0.590,90.000
365,156.193,0.262,0.590,0.590,0.000
366,188.587,1.213,2.886,1.329,17.080
367,221.077,0.785,0.590,0.590,0.000
368,13.866,1.308,0.590,0.590,0.000
369,14.913,1.570,1.181,0.590,90.000
370,81.367,1.308,0.590,0.590,0.000
371,43.692,2.093,1.181,0.590,90.000
372,64.099,2.355,0.590,0.590,0.000
373,95.495,2.616,1.181,0.590,90.000
374,114.332,3.924,4.133,0.590,90.000
375,14.913,2.878,0.590,0.590,0.000
376,20.669,2.878,0.590,0.590,0.000
377,57.297,2.878,0.590,0.590,0.000
378,163.518,2.878,0.590,0.590,0.000
379,43.692,3.401,0.590,0.590,0.000
380,52.588,3.401,0.590,0.590,0.000
381,54.419,3.401,1.181,0.590,0.000
382,161.425,3.401,0.590,0.590,0.000
383,14.390,4.186,1.181,0.590,90.000
384,42.820,4.448,1.280,0.817,90.000
385,157.763,4.709,2.362,0.590,90.000
386,21.715,4.448,0.590,0.590,0.000
387,94.971,4.448,0.590,0.590,0.000
388,159.332,4.448,0.590,0.590,0.000
389,162.472,4.448,0.590,0.590,0.000
390,31.657,4.971,0.590,0.590,0.000
391,147.297,4.971,0.590,0.590,0.000
392,164.565,4.971,0.590,0.590,0.000
393,216.368,4.971,0.590,0.590,0.000
394,45.785,5.494,0.590,0.590,0.000
395,184.972,5.494,0.590,0.590,0.000
396,9.366,6.436,1.645,1.059,71.565
397,30.087,6.017,0.590,0.590,0.000
398,80.843,6.017,0.590,0.590,0.000
399,216.891,6.017,0.590,0.590,0.000
400,218.984,6.017,0.590,0.590,0.000
401,43.169,6.541,0.590,0.590,0.000
402,62.529,6.541,0.590,0.590,0.000
403,114.384,8.686,4.570,0.763,90.859
404,121.658,6.541,0.590,0.590,0.000
405,158.286,6.541,0.590,0.590,0.000
406,215.844,6.802,1.181,0.590,90.000
407,67.762,7.587,0.590,0.590,0.000
408,158.809,7.587,0.590,0.590,0.000
409,39.506,8.111,0.590,0.590,0.000
410,52.588,8.111,0.590,0.590,0.000
411,134.739,8.111,0.590,0.590,0.000
412,136.309,8.372,1.181,0.590,90.000
413,163.518,8.372,1.181,0.590,90.000
414,196.745,8.111,1.181,0.590,0.000
415,236.251,8.111,0.590,0.590,0.000
416,238.868,8.111,0.590,0.590,0.000
417,142.065,8.634,0.590,0.590,0.000
418,197.792,8.895,1.358,0.513,45.000
419,41.599,9.157,0.590,0.590,0.000
420,90.262,9.157,0.590,0.590,0.000
421,162.472,9.157,0.590,0.590,0.000
422,200.147,9.157,0.590,0.590,0.000
423,244.100,9.419,1.181,0.590,90.000
424,42.646,9.680,0.590,0.590,0.000
425,135.262,9.680,0.590,0.590,0.000
426,137.355,10.204,0.590,0.590,0.000
427,141.018,10.204,0.590,0.590,0.000
428,159.856,10.204,0.590,0.590,0.000
429,162.821,10.378,1.237,0.845,135.000
430,196.395,13.416,5.722,3.960,135.802
431,41.643,12.079,2.711,1.543,57.644
432,158.809,10.727,0.590,0.590,0.000
433,20.145,11.250,0.590,0.590,0.000
434,161.949,11.250,0.590,0.590,0.000
435,243.926,11.424,1.237,0.845,135.000
436,162.995,12.994,2.509,1.251,94.065
437,39.506,12.297,0.590,0.590,0.000
438,62.529,12.297,0.590,0.590,0.000
439,235.414,13.029,2.092,0.833,143.677
440,17.006,12.820,0.590,0.590,0.000
441,51.018,12.820,0.590,0.590,0.000
442,142.588,12.820,0.590,0.590,0.000
443,160.640,13.081,1.358,0.513,135.000
444,37.936,13.343,0.590,0.590,0.000
445,21.192,13.866,0.590,0.590,0.000
446,52.326,14.128,2.362,1.181,0.000
447,55.989,13.866,1.181,0.590,0.000
448,40.494,15.727,3.131,1.002,77.292
449,42.122,14.390,0.590,0.590,0.000
450,141.542,14.390,0.590,0.590,0.000
451,163.475,17.006,3.995,3.141,98.837
452,42.994,15.959,1.280,0.817,90.000
453,55.204,15.436,0.590,0.590,0.000
454,200.147,15.436,0.590,0.590,0.000
455,65.146,15.959,0.590,0.590,0.000
456,160.379,15.959,0.590,0.590,0.000
457,201.238,18.759,8.303,4.913,174.189
458,204.333,16.483,0.590,0.590,0.000
459,41.599,17.006,0.590,0.590,0.000
460,77.704,17.006,1.771,0.590,0.000
461,179.739,17.006,0.590,0.590,0.000
462,20.669,17.529,0.590,0.590,0.000
463,229.972,17.529,0.590,0.590,0.000
464,39.506,18.227,1.681,0.622,151.845
465,56.774,18.576,0.590,0.590,0.000
466,125.320,19.099,0.590,0.590,0.000
467,128.983,19.099,0.590,0.590,0.000
468,137.879,20.145,1.771,0.590,90.000
469,195.960,19.622,0.590,0.590,0.000
470,138.925,20.145,0.590,0.590,0.000
471,141.542,20.145,0.590,0.590,0.000
472,162.734,20.145,1.181,0.590,0.000
473,213.123,21.332,2.506,2.087,15.255
474,216.368,20.145,0.590,0.590,0.000
475,114.332,20.669,0.590,0.590,0.000
476,195.960,20.669,0.590,0.590,0.000
477,39.768,21.454,1.358,0.513,45.000
478,52.064,21.192,0.590,0.590,0.000
479,148.606,21.454,1.358,0.513,45.000
480,176.600,21.192,0.590,0.590,0.000
481,216.368,21.628,1.945,1.075,143.130
482,0.262,21.715,0.590,0.590,0.000
483,99.681,21.715,0.590,0.590,0.000
484,23.808,22.239,0.590,0.590,0.000
485,105.698,23.023,1.358,0.513,45.000
486,137.355,23.285,0.590,0.590,0.000
487,114.332,23.808,0.590,0.590,0.000
488,0.262,24.332,0.590,0.590,0.000
489,39.506,24.332,0.590,0.590,0.000
490,46.047,24.332,1.181,0.590,0.000
491,51.715,24.680,1.237,0.845,135.000
492,104.390,24.332,0.590,0.590,0.000
493,105.698,24.332,1.181,0.590,0.000
494,116.948,24.332,0.590,0.590,0.000
495,124.274,24.332,0.590,0.590,0.000
496,139.972,24.332,0.590,0.590,0.000
497,53.634,25.116,1.181,0.590,90.000
498,150.018,25.273,1.811,0.962,45.000
499,188.112,24.855,0.590,0.590,0.000
500,199.100,24.855,0.590,0.590,0.000
501,0.262,25.378,0.590,0.590,0.000
502,120.350,25.378,1.181,0.590,0.000
503,165.088,26.275,1.796,1.359,90.000
504,44.215,25.901,0.590,0.590,0.000
505,54.681,25.901,0.590,0.590,0.000
506,63.053,25.901,0.590,0.590,0.000
507,176.600,25.901,0.590,0.590,0.000
508,48.140,26.686,1.358,0.513,45.000
509,51.044,27.366,4.120,1.692,5.673
510,76.134,26.425,0.590,0.590,0.000
511,170.844,26.425,0.590,0.590,0.000
512,178.170,26.425,0.590,0.590,0.000
513,61.221,27.209,1.358,0.513,135.000
514,62.791,26.948,1.181,0.590,0.000
515,64.099,26.948,0.590,0.590,0.000
516,104.913,26.948,0.590,0.590,0.000
517,222.647,26.948,0.590,0.590,0.000
518,0.411,29.041,3.096,0.788,85.720
519,4.149,28.144,2.173,1.123,81.650
520,54.681,27.471,0.590,0.590,0.000
521,137.355,27.471,0.590,0.590,0.000
522,209.827,27.733,1.358,0.513,45.000
523,8.111,27.994,0.590,0.590,0.000
524,59.913,27.994,0.590,0.590,0.000
525,80.843,28.518,0.590,0.590,0.000
526,110.669,28.518,0.590,0.590,0.000
527,162.472,28.518,0.590,0.590,0.000
528,176.600,28.518,0.590,0.590,0.000
529,231.019,28.518,0.590,0.590,0.000
530,100.727,29.041,0.590,0.590,0.000
531,240.437,29.041,0.590,0.590,0.000
532,38.701,30.369,2.467,1.837,32.349
533,46.948,30.611,3.083,2.035,177.723
534,125.059,29.826,1.358,0.513,135.000
535,137.094,29.826,1.358,0.513,45.000
536,145.204,29.564,0.590,0.590,0.000
537,10.465,30.087,1.181,0.590,0.000
538,22.239,30.087,0.590,0.590,0.000
539,32.180,30.087,0.590,0.590,0.000
540,49.448,30.087,0.590,0.590,0.000
541,87.646,30.087,0.590,0.590,0.000
542,104.913,30.087,0.590,0.590,0.000
543,168.751,30.087,0.590,0.590,0.000
544,201.193,30.087,0.590,0.590,0.000
545,24.332,30.611,0.590,0.590,0.000
546,83.983,30.611,0.590,0.590,0.000
547,185.757,30.611,1.181,0.590,0.000
548,32.180,31.134,0.590,0.590,0.000
549,33.227,31.134,0.590,0.590,0.000
550,138.140,31.134,1.181,0.590,0.000
551,139.972,31.134,0.590,0.590,0.000
552,225.263,31.134,0.590,0.590,0.000
553,53.634,31.657,0.590,0.590,0.000
554,55.204,31.657,0.590,0.590,0.000
555,132.646,31.657,0.590,0.590,0.000
556,233.112,31.657,0.590,0.590,0.000
557,34.273,32.180,0.590,0.590,0.000
558,47.878,32.180,0.590,0.590,0.000
559,52.588,32.180,0.590,0.590,0.000
560,37.413,32.704,0.590,0.590,0.000
561,142.065,32.704,0.590,0.590,0.000
562,153.053,32.704,0.590,0.590,0.000
563,45.864,35.479,4.868,2.363,94.603
564,108.053,33.227,0.590,0.590,0.000
565,143.635,33.227,0.590,0.590,0.000
566,37.413,34.273,2.077,0.504,135.000
567,47.878,34.012,1.181,0.590,90.000
568,53.111,34.273,0.590,0.590,0.000
569,139.448,34.273,0.590,0.590,0.000
570,78.227,34.797,0.590,0.590,0.000
571,132.123,34.797,0.590,0.590,0.000
572,228.926,34.797,0.590,0.590,0.000
573,231.542,34.797,0.590,0.590,0.000
574,233.112,34.797,0.590,0.590,0.000
575,2.878,35.320,0.590,0.590,0.000
576,158.286,35.320,0.590,0.590,0.000
577,36.890,35.843,0.590,0.590,0.000
578,112.762,35.843,0.590,0.590,0.000
579,138.611,36.785,1.943,0.897,83.953
580,234.158,35.843,0.590,0.590,0.000
581,235.728,35.843,0.590,0.590,0.000
582,41.913,36.785,1.645,1.059,108.435
583,111.716,36.366,0.590,0.590,0.000
584,47.878,37.151,1.181,0.590,90.000
585,53.111,36.890,0.590,0.590,0.000
586,136.832,36.890,0.590,0.590,0.000
587,144.681,36.890,0.590,0.590,0.000
588,160.902,36.890,0.590,0.590,0.000
589,171.367,36.890,0.590,0.590,0.000
590,188.635,36.890,0.590,0.590,0.000
591,239.653,37.151,1.358,0.513,45.000
592,25.901,37.413,0.590,0.590,0.000
593,54.157,37.675,1.181,0.590,90.000
594,103.344,37.413,0.590,0.590,0.000
595,235.990,37.675,1.358,0.513,45.000
596,181.309,37.936,0.590,0.590,0.000
597,119.041,38.460,0.590,0.590,0.000
598,146.774,38.460,0.590,0.590,0.000
599,188.112,38.983,0.590,0.590,0.000
600,45.262,39.680,1.681,0.622,28.155
601,53.634,39.768,1.181,0.590,90.000
602,138.664,39.506,1.181,0.590,0.000
603,36.890,40.029,0.590,0.590,0.000
604,135.262,40.378,1.681,0.622,28.155
605,142.065,40.029,0.590,0.590,0.000
606,143.635,40.029,0.590,0.590,0.000
607,223.693,40.029,0.590,0.590,0.000
608,18.576,40.553,0.590,0.590,0.000
609,120.611,40.553,0.590,0.590,0.000
610,131.600,40.553,0.590,0.590,0.000
611,191.251,40.553,0.590,0.590,0.000
612,236.775,40.901,1.681,0.622,28.155
613,21.192,41.076,0.590,0.590,0.000
614,30.087,41.076,0.590,0.590,0.000
615,36.366,42.122,2.031,0.858,103.283
616,138.297,41.913,1.878,0.928,58.283
617,234.158,41.076,0.590,0.590,0.000
618,80.843,41.599,0.590,0.590,0.000
619,136.571,41.599,1.181,0.590,0.000
620,139.972,41.599,0.590,0.590,0.000
621,224.740,41.599,0.590,0.590,0.000
622,74.041,42.253,1.431,0.975,0.000
623,135.262,42.122,0.590,0.590,0.000
624,22.762,42.646,0.590,0.590,0.000
625,23.808,42.907,1.181,0.590,90.000
626,53.634,42.646,0.590,0.590,0.000
627,102.088,43.064,1.645,1.059,108.435
628,160.902,42.646,0.590,0.590,0.000
629,165.611,42.646,0.590,0.590,0.000
630,207.995,42.646,0.590,0.590,0.000
631,234.158,42.776,1.431,0.975,0.000
632,239.862,43.640,2.234,1.561,84.806
633,82.413,43.169,0.590,0.590,0.000
634,125.320,43.169,0.590,0.590,0.000
