 ,XM,YM,Major,Minor,Angle
164,152.172,37.202,29.276,2.521,82.718
165,151.523,36.935,29.428,2.533,82.809
166,150.700,37.955,29.413,2.509,83.269
167,150.019,38.087,30.594,2.604,83.508
168,149.283,38.575,29.993,2.473,84.289
169,148.613,38.690,30.445,2.556,84.745
170,147.902,39.172,29.520,2.562,85.712
171,147.245,39.364,29.898,2.530,86.436
172,146.566,39.862,30.612,2.411,87.437
173,145.892,39.883,29.745,2.641,88.364
174,145.226,40.296,30.043,2.396,89.460
175,144.616,40.528,30.187,2.288,90.227
176,143.952,40.633,29.267,2.497,91.418
177,143.312,40.974,30.242,2.465,92.319
178,142.638,41.168,29.400,2.610,93.252
179,142.015,41.292,29.682,2.548,94.235
180,141.382,41.531,28.975,2.510,94.990
181,140.672,41.223,29.683,2.511,95.829
182,140.106,41.672,28.650,2.474,96.321
183,139.363,41.135,29.443,2.507,97.309
184,138.769,41.555,28.730,2.544,97.502
185,138.012,41.096,29.700,2.522,98.303
186,137.406,41.249,29.711,2.509,98.412
187,136.651,40.758,29.914,2.455,98.661
188,135.857,40.178,29.283,2.496,98.584
189,135.271,40.392,29.232,2.500,98.582
190,134.510,39.907,29.636,2.491,98.271
191,133.744,39.385,29.990,2.522,98.098
192,133.013,38.828,30.022,2.495,97.441
193,132.366,38.801,29.866,2.581,96.857
194,131.599,37.961,29.307,2.481,95.922
195,130.972,37.998,30.323,2.518,95.493
196,130.219,37.303,29.855,2.558,94.233
197,129.584,37.062,29.366,2.551,93.473
198,128.915,36.693,30.121,2.414,92.369
199,128.253,36.532,29.436,2.644,91.162
200,127.615,36.165,29.400,2.523,90.246
201,126.978,35.693,30.333,2.361,89.202
202,126.315,35.283,29.932,2.417,88.104
203,125.694,35.214,30.015,2.386,87.074
204,125.054,35.075,29.443,2.420,85.820
205,124.493,34.524,29.765,2.492,84.629
206,123.820,34.606,29.955,2.574,83.550
207,123.207,34.387,29.922,2.564,83.078
208,122.519,34.503,30.062,2.467,82.225
209,121.857,34.576,29.926,2.527,81.726
210,121.201,34.624,30.072,2.491,81.231
211,120.502,34.779,30.175,2.495,80.840
212,119.825,34.886,29.199,2.478,80.695
213,119.076,35.490,29.531,2.512,80.683
214,118.413,35.404,29.674,2.574,80.560
215,117.726,35.553,29.677,2.512,80.880
216,117.038,35.843,29.280,2.508,81.373
217,116.277,36.380,29.229,2.500,81.836
218,115.596,36.598,30.006,2.460,82.411
219,114.843,37.316,28.962,2.473,83.399
220,114.220,37.221,29.611,2.591,83.896
221,113.493,37.834,29.530,2.462,85.253
222,112.818,38.413,29.454,2.407,86.325
223,112.165,38.582,29.935,2.502,87.310
224,111.539,39.004,29.722,2.545,88.573
225,110.881,39.729,30.294,2.280,89.764
226,110.236,39.637,29.580,2.446,91.056
227,109.630,40.138,30.038,2.396,92.271
228,109.033,40.521,29.443,2.395,93.405
229,108.353,40.227,29.533,2.450,94.572
230,107.883,41.236,29.448,2.482,95.736
231,107.173,40.837,29.687,2.597,96.960
232,106.552,41.126,29.212,2.502,97.651
233,105.854,40.798,29.546,2.523,98.588
234,105.201,40.629,29.049,2.503,99.210
235,104.521,40.432,29.364,2.514,99.902
236,103.854,40.290,29.194,2.541,100.363
237,103.212,40.285,29.691,2.461,100.561
238,102.480,39.988,29.363,2.489,100.638
239,101.757,39.597,29.718,2.484,100.701
240,101.044,39.244,29.689,2.474,100.488
241,100.278,38.682,29.494,2.503,100.256
242,99.619,38.643,29.601,2.506,99.616
243,98.864,38.046,28.786,2.539,98.829
244,98.144,37.534,28.721,2.455,98.050
245,97.451,37.205,29.678,2.487,97.180
246,96.708,36.429,29.339,2.453,96.015
247,96.015,35.867,29.076,2.526,94.970
248,95.375,35.486,30.034,2.543,94.020
249,94.680,34.945,29.835,2.413,92.314
250,94.084,34.537,29.005,2.494,91.324
251,93.454,34.120,29.379,2.736,89.924
252,92.843,33.619,29.625,2.602,88.457
253,92.251,33.232,29.047,2.642,86.935
254,91.649,32.994,29.622,2.590,85.828
255,90.980,33.047,29.183,2.454,84.700
256,90.440,32.508,29.830,2.487,83.483
257,89.808,32.563,30.352,2.492,82.169
258,89.208,32.423,29.060,2.527,81.401
259,88.540,32.575,29.390,2.511,80.569
260,87.904,32.575,28.550,2.534,79.889
261,87.168,33.016,29.370,2.463,79.363
262,86.516,33.008,29.088,2.500,78.887
263,85.811,33.253,29.644,2.490,78.715
264,85.145,33.402,29.482,2.504,78.694
265,84.387,33.811,28.678,2.510,78.808
266,83.669,34.217,29.929,2.515,79.120
267,82.913,34.806,29.576,2.533,79.626
268,82.210,35.052,29.854,2.485,80.319
269,81.522,35.465,30.218,2.479,81.041
270,80.777,35.966,29.404,2.473,82.142
271,80.091,36.537,28.238,2.446,83.526
272,79.489,36.609,29.696,2.510,84.342
273,78.768,37.521,29.331,2.579,85.660
274,78.084,38.180,29.831,2.462,87.050
275,77.497,38.456,29.323,2.442,88.339
276,76.859,38.827,29.771,2.725,89.946
277,76.251,39.254,29.436,2.607,91.534
278,75.671,39.641,29.214,2.614,93.130
279,75.058,39.866,29.705,2.534,94.328
280,74.449,39.851,28.063,2.500,95.402
281,73.943,40.389,29.659,2.563,97.097
282,73.213,40.007,29.736,2.507,98.361
283,72.742,40.743,29.621,2.492,99.298
284,72.037,40.362,29.863,2.508,100.275
285,71.357,40.125,29.578,2.495,101.336
286,70.752,40.158,29.563,2.484,101.776
287,69.987,39.697,29.434,2.495,102.518
288,69.304,39.489,29.749,2.469,102.686
289,68.532,39.063,30.064,2.492,103.004
290,67.780,38.597,29.519,2.500,102.702
291,67.102,38.458,29.691,2.511,102.431
292,66.305,37.809,29.897,2.518,102.022
293,65.534,37.303,29.445,2.507,101.391
294,64.741,36.533,29.313,2.543,100.503
295,64.040,36.184,29.822,2.499,99.510
296,63.386,35.948,29.182,2.529,98.339
297,62.644,35.308,29.421,2.521,97.149
298,61.895,34.275,29.915,2.492,95.708
299,61.160,33.414,29.613,2.554,94.068
300,60.593,33.277,29.154,2.720,92.611
301,59.942,32.418,29.766,2.492,91.036
302,59.352,32.617,29.855,2.509,89.252
303,58.741,31.969,29.934,2.490,87.770
304,58.203,31.181,28.839,2.585,86.198
305,57.593,31.081,29.935,2.685,84.429
306,56.912,31.288,28.867,2.696,82.973
307,56.465,30.405,29.318,2.717,81.567
308,55.795,30.744,28.864,2.658,80.272
309,55.224,30.469,29.931,2.625,79.286
310,54.637,30.466,29.008,2.620,78.449
311,53.912,30.732,29.660,2.599,77.548
312,53.269,30.733,28.645,2.628,76.875
313,52.541,30.985,29.611,2.542,76.273
314,51.876,31.010,29.542,2.498,76.140
315,51.000,31.888,29.356,2.539,76.085
316,50.311,32.036,29.705,2.522,76.313
317,49.553,32.442,29.266,2.522,76.851
318,48.716,33.260,29.153,2.457,77.501
319,47.933,33.794,29.942,2.514,78.164
320,47.209,34.284,29.498,2.515,79.329
321,46.494,34.714,29.302,2.531,80.661
322,45.769,35.403,29.732,2.532,81.910
323,45.033,36.255,30.103,2.610,83.299
324,44.400,36.571,29.048,2.478,85.184
325,43.705,37.561,29.871,2.349,87.064
326,43.101,37.915,28.713,2.622,88.665
327,42.529,38.667,29.260,2.685,90.378
328,41.941,39.000,29.150,2.582,92.142
329,41.324,39.127,29.548,2.572,94.078
330,40.866,40.213,29.205,2.565,95.830
331,40.232,39.961,28.839,2.547,97.427
332,39.676,40.199,29.430,2.558,99.353
333,39.100,40.374,29.435,2.520,100.715
334,38.478,40.419,29.239,2.487,102.051
335,37.836,40.342,29.234,2.512,103.049
336,37.203,40.364,29.998,2.546,104.315
337,36.468,39.990,29.502,2.477,104.935
338,35.748,39.781,29.474,2.517,105.509
339,34.986,39.393,29.781,2.491,105.823
340,34.243,39.162,29.539,2.499,106.097
341,33.352,38.387,29.404,2.523,105.812
342,32.492,37.706,29.385,2.524,105.392
343,31.725,37.277,29.143,2.520,104.779
344,30.886,36.655,29.461,2.468,103.902
345,30.011,35.719,29.345,2.528,102.814
346,29.209,35.086,28.897,2.504,101.434
347,28.415,34.201,28.805,2.550,99.985
348,27.628,33.350,29.483,2.516,98.454
349,26.967,32.887,28.956,2.524,96.616
350,26.277,32.086,29.408,2.522,94.433
351,25.599,31.336,29.229,2.450,92.688
352,24.993,30.450,29.670,2.562,90.693
353,24.423,29.924,29.058,2.515,88.551
354,23.839,29.384,29.118,2.397,86.716
355,23.301,28.894,29.661,2.513,84.369
356,22.702,28.660,29.792,2.527,82.488
357,22.168,28.230,28.929,2.564,80.791
358,21.628,27.851,29.053,2.591,79.064
359,21.057,27.649,29.306,2.531,77.327
360,20.417,27.750,29.362,2.564,75.928
361,19.817,27.615,29.843,2.534,74.637
362,19.088,27.817,29.248,2.549,73.601
363,18.377,28.038,29.184,2.554,72.857
364,17.550,28.463,29.083,2.563,72.268
365,16.771,28.831,29.343,2.503,72.009
366,15.921,29.311,29.255,2.548,72.117
367,15.022,29.997,29.775,2.602,72.204
368,14.219,30.341,29.531,2.598,72.897
369,13.296,31.173,29.060,2.603,73.648
370,12.453,31.843,29.106,2.574,74.841
371,11.581,32.649,29.178,2.555,76.080
372,10.719,33.623,28.908,2.579,77.788
373,9.958,34.232,29.472,2.504,79.390
374,9.172,35.194,30.007,2.472,81.269
375,8.425,36.173,29.324,2.529,83.340
376,7.741,37.014,29.080,2.563,85.335
377,7.171,37.757,29.356,2.527,87.776
378,6.508,38.644,29.035,2.429,90.012
379,6.008,39.335,28.795,2.627,92.227
380,5.427,39.720,28.779,2.539,94.391
381,4.918,40.249,29.311,2.581,96.853
382,4.491,41.025,29.063,2.477,98.985
383,3.990,41.544,28.554,2.508,100.981
384,3.425,41.582,28.875,2.506,102.810
385,3.189,42.887,26.626,2.511,104.261
386,2.926,43.871,23.354,2.456,105.268
387,2.770,45.098,21.518,2.428,106.125
388,2.506,45.967,18.864,2.402,106.883
389,2.197,46.708,15.964,2.358,107.495
390,1.919,47.561,14.215,2.185,107.312
391,1.554,48.240,11.505,1.906,106.778
392,1.161,48.850,9.637,1.706,103.147
393,0.822,50.033,7.405,1.431,101.397
394,34.017,0.268,0.604,0.604,0.000
395,256.335,0.446,2.478,0.885,167.612
396,266.513,0.268,0.604,0.604,0.000
397,276.257,2.232,7.948,4.138,159.873
398,0.536,1.607,1.390,0.526,45.000
399,196.604,1.518,1.992,1.101,0.000
400,24.375,2.679,1.209,0.604,90.000
401,122.409,3.482,1.813,0.604,90.000
402,187.943,3.304,1.869,1.173,135.000
403,23.839,4.018,0.604,0.604,0.000
404,18.660,6.339,1.267,0.865,45.000
405,122.409,8.303,4.231,0.604,90.000
406,2.411,7.768,0.604,0.604,0.000
407,252.406,9.732,1.267,0.865,45.000
408,256.870,9.911,0.604,0.604,0.000
409,122.409,10.982,0.604,0.604,0.000
410,252.495,11.518,1.992,1.101,53.130
411,47.410,11.518,0.604,0.604,0.000
412,204.410,13.833,4.401,2.324,144.875
413,46.338,12.589,0.604,0.604,0.000
414,47.410,12.589,0.604,0.604,0.000
415,242.942,13.125,0.604,0.604,0.000
416,274.870,13.553,1.999,0.914,5.152
417,61.338,13.928,1.813,1.209,0.000
418,275.330,17.690,8.740,5.937,33.431
419,50.088,14.732,0.604,0.604,0.000
420,61.874,15.803,0.604,0.604,0.000
421,170.622,16.875,1.813,0.604,90.000
422,209.420,18.555,6.703,3.598,162.679
423,171.693,16.875,0.604,0.604,0.000
424,172.408,18.303,1.681,1.304,163.155
425,256.978,18.803,1.684,1.085,18.435
426,221.102,20.769,3.693,2.573,29.997
427,205.978,20.357,1.209,0.604,90.000
428,173.836,20.625,0.604,0.604,0.000
429,204.371,20.625,0.604,0.604,0.000
430,224.085,21.160,1.653,1.105,34.099
431,261.253,21.745,2.669,1.506,103.283
432,257.406,21.696,1.352,1.352,0.000
433,213.478,21.696,0.604,0.604,0.000
434,278.907,24.114,6.029,2.243,59.899
435,224.728,22.232,0.604,0.604,0.000
436,269.727,22.232,0.604,0.604,0.000
437,256.870,23.303,0.604,0.604,0.000
438,258.478,23.839,0.604,0.604,0.000
439,256.870,24.375,0.604,0.604,0.000
440,281.513,24.375,0.604,0.604,0.000
441,158.301,25.446,0.604,0.604,0.000
442,256.335,25.446,0.604,0.604,0.000
443,281.379,25.982,1.465,0.998,90.000
444,173.167,26.383,1.710,0.855,161.565
445,59.076,27.410,1.974,1.666,97.628
446,13.482,27.946,1.267,0.865,45.000
447,270.084,29.553,1.267,0.865,45.000
448,47.678,30.267,1.723,0.848,58.283
449,55.494,30.170,2.424,1.658,172.850
450,270.531,30.803,1.209,0.604,0.000
451,278.388,31.249,1.682,1.303,45.000
452,15.803,31.339,0.604,0.604,0.000
453,43.124,31.339,0.604,0.604,0.000
454,195.800,31.339,0.604,0.604,0.000
455,274.831,33.312,3.701,1.876,9.681
456,54.677,34.832,4.320,1.945,91.175
457,229.549,32.946,0.604,0.604,0.000
458,12.589,35.089,0.604,0.604,0.000
459,50.803,36.517,1.267,0.865,135.000
460,244.013,36.160,0.604,0.604,0.000
461,206.514,36.696,0.604,0.604,0.000
462,195.800,39.374,0.604,0.604,0.000
463,82.766,42.321,1.209,0.604,90.000
464,173.836,43.124,0.604,0.604,0.000
465,248.299,43.392,1.723,0.848,148.283
466,196.871,44.196,0.604,0.604,0.000
467,24.910,45.803,0.604,0.604,0.000
468,255.799,45.803,0.604,0.604,0.000
469,205.443,46.874,0.604,0.604,0.000
470,0.589,53.303,10.510,1.391,90.992
471,258.478,47.410,0.604,0.604,0.000
472,254.192,48.213,1.209,0.604,90.000
473,270.561,49.940,9.381,1.402,163.367
474,39.642,49.285,1.390,0.526,135.000
475,281.513,49.553,0.604,0.604,0.000
476,273.996,53.403,7.933,1.474,12.790
477,134.577,54.144,2.442,1.047,39.996
478,87.856,54.642,1.209,1.209,0.000
479,32.946,55.981,0.604,0.604,0.000
480,87.588,56.249,1.209,0.604,90.000
481,134.194,55.981,0.604,0.604,0.000
482,256.067,56.249,1.390,0.526,135.000
483,133.123,56.517,0.604,0.604,0.000
484,169.015,56.517,0.604,0.604,0.000
485,170.086,56.517,0.604,0.604,0.000
486,32.410,57.053,0.604,0.604,0.000
487,39.374,57.588,0.604,0.604,0.000
488,43.124,57.588,0.604,0.604,0.000
489,150.801,57.588,0.604,0.604,0.000
490,133.658,58.124,0.604,0.604,0.000
491,8.839,59.731,0.604,0.604,0.000
492,26.852,60.401,2.804,1.042,49.208
493,272.406,60.535,1.209,0.604,90.000
494,0.804,60.802,0.604,0.604,0.000
495,187.443,61.445,1.684,1.085,108.435
496,264.906,60.802,0.604,0.604,0.000
497,254.817,62.499,1.682,1.303,135.000
498,211.871,62.677,1.209,0.604,90.000
499,0.804,62.945,0.604,0.604,0.000
500,35.490,63.883,1.710,0.855,108.435
501,208.478,63.660,1.267,0.865,135.000
502,213.478,64.017,0.604,0.604,0.000
503,0.804,66.160,0.604,0.604,0.000
504,145.980,66.695,0.604,0.604,0.000
505,0.804,67.499,1.209,0.604,90.000
506,186.693,68.302,0.604,0.604,0.000
507,241.871,68.302,0.604,0.604,0.000
508,244.013,68.302,1.813,0.604,0.000
509,29.196,0.268,0.604,0.604,0.000
510,34.285,0.268,1.209,0.604,0.000
511,51.696,0.268,0.604,0.604,0.000
512,171.158,0.536,1.209,0.604,90.000
513,255.799,0.603,2.547,1.148,22.278
514,266.513,0.446,1.721,0.637,28.155
515,276.399,2.228,8.150,4.349,162.578
516,0.536,1.607,1.390,0.526,45.000
517,196.671,1.540,2.738,1.068,8.677
518,2.679,2.143,1.390,0.526,45.000
519,50.088,1.875,0.604,0.604,0.000
520,24.375,2.411,0.604,0.604,0.000
521,26.517,2.411,0.604,0.604,0.000
522,104.195,2.411,0.604,0.604,0.000
523,122.542,2.946,1.465,0.998,90.000
524,188.147,3.252,2.065,1.238,120.964
525,172.765,2.946,0.604,0.604,0.000
526,255.799,2.946,0.604,0.604,0.000
527,174.908,3.482,0.604,0.604,0.000
528,23.571,4.018,1.209,0.604,0.000
529,49.017,4.018,0.604,0.604,0.000
530,53.303,4.553,0.604,0.604,0.000
531,122.409,5.625,3.022,0.604,90.000
532,49.553,5.089,0.604,0.604,0.000
533,18.616,6.161,1.465,0.998,90.000
534,166.872,5.625,0.604,0.604,0.000
535,193.122,5.625,0.604,0.604,0.000
536,2.232,7.411,1.267,0.865,135.000
537,223.657,7.232,0.604,0.604,0.000
538,260.620,7.500,1.209,0.604,90.000
539,122.475,9.375,3.550,0.823,90.000
540,143.301,7.768,0.604,0.604,0.000
541,244.549,8.303,0.604,0.604,0.000
542,252.451,9.107,2.126,0.687,72.391
543,281.513,9.107,1.209,0.604,90.000
544,155.622,9.911,0.604,0.604,0.000
545,206.514,9.911,0.604,0.604,0.000
546,256.067,9.911,1.209,0.604,0.000
547,172.229,10.982,2.126,0.516,45.000
548,252.355,11.594,2.754,0.929,55.685
549,204.703,13.735,4.912,3.720,151.354
550,222.050,10.982,0.604,0.604,0.000
551,46.338,12.589,0.604,0.604,0.000
552,47.410,12.857,1.209,0.604,90.000
553,260.085,12.589,0.604,0.604,0.000
554,65.088,13.393,1.209,0.604,90.000
555,173.300,13.125,0.604,0.604,0.000
556,243.478,13.303,1.721,0.637,151.845
557,270.263,13.125,0.604,0.604,0.000
558,275.299,13.446,2.184,0.837,159.006
559,275.366,17.568,9.451,6.186,35.826
560,61.338,13.928,1.813,1.209,0.000
561,122.409,13.660,0.604,0.604,0.000
562,172.229,14.196,0.604,0.604,0.000
563,220.442,14.464,1.209,0.604,90.000
564,47.410,14.732,0.604,0.604,0.000
565,207.586,14.732,0.604,0.604,0.000
566,171.961,17.781,3.995,2.378,121.225
567,173.300,15.535,1.209,0.604,90.000
568,48.481,15.803,0.604,0.604,0.000
569,61.874,15.803,0.604,0.604,0.000
570,253.120,15.803,0.604,0.604,0.000
571,209.266,18.770,7.402,3.949,167.733
572,34.821,16.875,1.209,0.604,0.000
573,47.678,16.875,1.209,0.604,0.000
574,212.943,16.875,0.604,0.604,0.000
575,173.836,17.410,0.604,0.604,0.000
576,257.004,18.884,2.034,1.437,172.982
577,222.343,20.880,5.547,2.767,173.064
578,46.874,19.553,0.604,0.604,0.000
579,202.229,20.089,0.604,0.604,0.000
580,261.233,21.811,3.105,1.647,88.916
581,102.052,21.160,0.604,0.604,0.000
582,257.253,21.773,2.103,1.216,18.435
583,270.531,21.428,1.390,0.526,45.000
584,278.562,24.383,7.280,3.062,53.944
585,147.051,21.696,0.604,0.604,0.000
586,148.122,21.696,0.604,0.604,0.000
587,269.192,21.964,1.209,0.604,90.000
588,45.803,22.232,0.604,0.604,0.000
589,269.727,24.375,3.113,0.822,73.155
590,256.870,23.839,1.520,0.961,45.000
591,146.515,23.839,0.604,0.604,0.000
592,60.802,24.642,1.209,0.604,90.000
593,281.275,25.565,3.187,1.032,97.577
594,158.569,25.178,1.209,1.209,0.000
595,256.335,25.446,0.604,0.604,0.000
596,173.033,26.517,1.813,1.209,90.000
597,174.372,25.982,0.604,0.604,0.000
598,59.195,27.500,2.483,1.766,70.976
599,13.446,27.696,1.684,1.085,71.565
600,61.338,27.857,1.209,0.604,90.000
601,65.088,27.589,0.604,0.604,0.000
602,185.622,28.124,0.604,0.604,0.000
603,276.691,28.660,0.604,0.604,0.000
604,269.861,29.732,1.969,0.742,39.690
605,277.763,29.196,0.604,0.604,0.000
606,47.678,30.160,2.202,1.659,2.596E-14
607,55.610,30.226,2.692,1.764,169.357
608,244.013,29.732,0.604,0.604,0.000
609,57.588,30.267,0.604,0.604,0.000
610,15.803,30.803,0.604,0.604,0.000
611,43.928,30.803,1.209,0.604,0.000
612,172.229,30.803,0.604,0.604,0.000
613,270.531,30.803,1.209,0.604,0.000
614,278.477,31.398,1.894,1.736,118.155
615,132.051,31.339,0.604,0.604,0.000
616,195.800,31.607,1.209,0.604,90.000
617,252.049,31.874,0.604,0.604,0.000
618,253.656,31.874,0.604,0.604,0.000
619,42.589,32.410,0.604,0.604,0.000
620,61.874,32.410,0.604,0.604,0.000
621,274.688,33.365,4.387,1.916,7.913
622,54.661,34.878,4.312,2.373,95.111
623,107.945,33.749,1.209,0.604,90.000
624,43.660,34.017,0.604,0.604,0.000
625,57.053,34.017,0.604,0.604,0.000
626,12.053,35.089,0.604,0.604,0.000
627,50.803,36.517,1.267,0.865,135.000
628,206.514,36.696,0.604,0.604,0.000
629,247.763,37.231,0.604,0.604,0.000
630,128.837,39.374,0.604,0.604,0.000
631,251.513,39.731,1.721,0.637,28.155
632,110.623,40.446,0.604,0.604,0.000
633,144.908,40.981,0.604,0.604,0.000
634,252.049,40.981,0.604,0.604,0.000
