 ,XM,YM,Major,Minor,Angle
633,128.837,55.445,0.604,0.604,0.000
634,129.908,55.445,0.604,0.604,0.000
635,161.515,55.445,0.604,0.604,0.000
636,162.586,55.445,0.604,0.604,0.000
637,164.729,55.624,1.310,0.836,0.000
638,223.121,55.445,0.604,0.604,0.000
639,0.268,55.981,0.604,0.604,0.000
640,83.302,55.981,0.604,0.604,0.000
641,28.124,56.517,0.604,0.604,0.000
642,39.642,56.517,2.418,0.604,0.000
643,132.051,56.517,0.604,0.604,0.000
644,147.051,56.517,0.604,0.604,0.000
645,129.373,57.053,0.604,0.604,0.000
646,34.017,57.588,0.604,0.604,0.000
647,35.357,57.856,1.390,0.526,45.000
648,23.206,59.098,2.907,1.383,41.292
649,269.192,58.124,0.604,0.604,0.000
650,4.821,58.660,1.209,0.604,0.000
651,54.910,58.928,1.209,0.604,90.000
652,39.910,59.463,1.209,0.604,90.000
653,268.388,59.463,1.209,1.209,0.000
654,40.981,59.731,0.604,0.604,0.000
655,183.211,60.535,2.136,1.026,108.435
656,261.424,59.731,1.209,0.604,0.000
657,36.160,60.267,0.604,0.604,0.000
658,35.089,60.802,0.604,0.604,0.000
659,184.550,60.802,0.604,0.604,0.000
660,250.918,61.517,2.099,1.566,110.301
661,65.088,61.338,0.604,0.604,0.000
662,81.695,61.338,0.604,0.604,0.000
663,207.050,61.338,0.604,0.604,0.000
664,208.657,62.410,2.126,0.516,135.000
665,31.553,63.052,1.684,1.085,108.435
666,204.371,62.544,1.465,0.998,0.000
667,52.231,63.481,0.604,0.604,0.000
668,210.532,63.749,1.390,0.526,135.000
669,34.017,64.017,0.604,0.604,0.000
670,229.549,64.017,0.604,0.604,0.000
671,92.945,64.552,0.604,0.604,0.000
672,167.943,65.088,0.604,0.604,0.000
673,141.694,65.624,0.604,0.604,0.000
674,188.836,65.624,0.604,0.604,0.000
675,182.943,67.231,0.604,0.604,0.000
676,237.987,67.365,1.710,0.855,18.435
677,240.085,67.410,1.267,0.865,135.000
678,5.089,68.838,0.604,0.604,0.000
679,84.373,68.838,0.604,0.604,0.000
680,20.357,0.268,1.209,0.604,0.000
681,23.303,0.268,0.604,0.604,0.000
682,192.815,0.497,2.330,1.098,2.043
683,250.978,0.268,0.604,0.604,0.000
684,272.534,1.891,8.340,2.936,157.433
685,45.267,0.804,0.604,0.604,0.000
686,20.446,1.696,1.267,0.865,45.000
687,118.230,2.089,1.999,0.914,84.848
688,183.925,2.054,1.570,1.397,116.565
689,59.731,2.411,0.604,0.604,0.000
690,120.801,2.946,0.604,0.604,0.000
691,252.585,2.946,0.604,0.604,0.000
692,45.267,3.482,0.604,0.604,0.000
693,162.319,3.750,1.390,0.526,135.000
694,14.518,5.518,1.684,1.085,108.435
695,67.231,5.089,0.604,0.604,0.000
696,118.123,6.161,0.604,0.604,0.000
697,256.469,6.562,1.710,0.855,71.565
698,139.015,6.696,0.604,0.604,0.000
699,118.480,8.125,2.156,1.017,83.736
700,248.522,9.598,3.940,1.113,84.269
701,277.227,8.036,1.209,0.604,90.000
702,168.211,9.777,2.126,0.687,17.609
703,250.978,9.375,0.604,0.604,0.000
704,200.621,9.911,0.604,0.604,0.000
705,43.124,11.071,1.992,1.101,101.240
706,203.601,16.042,10.764,4.107,137.596
707,167.943,11.518,0.604,0.604,0.000
708,169.551,11.518,0.604,0.604,0.000
709,271.263,16.768,9.026,6.720,46.164
710,44.196,12.053,0.604,0.604,0.000
711,239.192,12.321,1.723,0.848,148.283
712,248.835,12.321,1.209,0.604,90.000
713,57.206,12.895,2.225,1.150,171.650
714,60.802,12.589,0.604,0.604,0.000
715,168.479,12.589,0.604,0.604,0.000
716,247.228,12.589,0.604,0.604,0.000
717,268.656,12.589,0.604,0.604,0.000
718,165.265,13.125,0.604,0.604,0.000
719,166.872,13.125,0.604,0.604,0.000
720,264.370,13.125,0.604,0.604,0.000
721,169.015,13.660,0.604,0.604,0.000
722,43.124,14.196,0.604,0.604,0.000
723,44.553,14.732,1.721,0.637,118.155
724,249.906,14.464,1.209,0.604,90.000
725,57.588,15.000,1.209,0.604,90.000
726,169.015,14.732,0.604,0.604,0.000
727,208.121,14.732,0.604,0.604,0.000
728,167.909,16.927,4.051,2.796,108.799
729,45.535,16.071,1.390,0.526,45.000
730,208.121,15.803,0.604,0.604,0.000
731,42.589,16.518,1.721,0.637,28.155
732,248.299,17.410,0.604,0.604,0.000
733,253.197,17.793,1.879,1.362,149.527
734,255.531,17.410,1.209,0.604,0.000
735,218.113,19.952,5.638,2.787,172.349
736,170.622,18.482,0.604,0.604,0.000
737,165.801,19.553,0.604,0.604,0.000
738,166.872,19.553,0.604,0.604,0.000
739,257.239,20.692,2.810,2.080,101.547
740,201.693,20.089,0.604,0.604,0.000
741,209.193,20.089,0.604,0.604,0.000
742,253.350,20.778,1.844,1.387,18.435
743,274.776,23.777,7.467,4.257,64.198
744,42.053,20.892,1.209,0.604,90.000
745,265.710,20.892,1.390,0.526,45.000
746,267.585,21.160,0.604,0.604,0.000
747,141.694,22.232,0.604,0.604,0.000
748,253.388,23.142,2.374,1.539,167.162
749,266.513,22.500,1.209,0.604,90.000
750,110.087,22.767,0.604,0.604,0.000
751,54.374,23.571,1.209,0.604,90.000
752,151.337,23.303,0.604,0.604,0.000
753,56.517,23.839,0.604,0.604,0.000
754,154.372,24.196,1.267,0.865,45.000
755,169.015,25.178,1.916,1.144,104.872
756,265.442,24.375,0.604,0.604,0.000
757,53.838,24.910,0.604,0.604,0.000
758,60.267,24.910,0.604,0.604,0.000
759,55.148,26.488,3.002,2.191,51.625
760,59.731,25.982,0.604,0.604,0.000
761,9.589,26.946,1.684,1.085,71.565
762,48.481,26.517,0.604,0.604,0.000
763,58.124,26.785,1.209,0.604,90.000
764,256.067,26.785,1.390,0.526,135.000
765,266.054,28.737,1.939,1.319,111.439
766,43.839,29.107,1.737,1.262,14.036
767,51.916,29.353,3.366,1.845,172.443
768,268.656,28.660,0.604,0.604,0.000
769,271.966,31.737,7.052,2.021,28.615
770,37.231,29.732,0.604,0.604,0.000
771,38.303,29.732,0.604,0.604,0.000
772,39.910,29.732,0.604,0.604,0.000
773,11.518,30.267,0.604,0.604,0.000
774,40.178,31.205,1.547,0.945,75.128
775,191.514,30.803,0.604,0.604,0.000
776,57.588,31.339,0.604,0.604,0.000
777,50.604,33.739,4.319,2.284,82.040
778,99.909,31.874,0.604,0.604,0.000
779,53.303,32.678,1.209,0.604,90.000
780,274.549,32.410,0.604,0.604,0.000
781,46.874,35.624,0.604,0.604,0.000
782,39.910,36.160,0.604,0.604,0.000
783,50.892,36.964,1.390,0.526,135.000
784,194.193,36.696,0.604,0.604,0.000
785,244.549,40.446,0.604,0.604,0.000
786,78.481,40.981,0.604,0.604,0.000
787,38.303,41.517,0.604,0.604,0.000
788,243.799,42.481,1.684,1.085,108.435
789,38.303,42.589,0.604,0.604,0.000
790,89.195,43.124,0.604,0.604,0.000
791,192.764,43.481,1.267,0.865,135.000
792,251.379,43.258,1.710,0.855,18.435
793,253.120,43.124,0.604,0.604,0.000
794,262.763,43.124,0.604,0.604,0.000
795,30.803,44.196,1.813,0.604,90.000
796,105.802,43.660,0.604,0.604,0.000
797,43.124,44.196,0.604,0.604,0.000
798,55.981,44.196,0.604,0.604,0.000
799,106.873,44.196,0.604,0.604,0.000
800,252.585,44.196,1.813,0.604,0.000
801,254.638,45.713,2.021,1.085,66.355
802,24.375,45.267,0.604,0.604,0.000
803,37.767,45.267,0.604,0.604,0.000
804,250.136,46.568,2.528,1.012,88.637
805,251.781,45.535,1.390,0.526,45.000
806,37.231,46.606,1.209,0.604,90.000
807,55.713,46.606,1.390,0.526,135.000
808,142.765,46.338,0.604,0.604,0.000
809,211.871,46.338,0.604,0.604,0.000
810,258.745,46.338,1.209,0.604,0.000
811,266.234,48.784,9.678,1.737,162.700
812,85.981,46.874,0.604,0.604,0.000
813,252.585,47.410,0.604,0.604,0.000
814,35.624,48.481,0.604,0.604,0.000
815,142.765,49.017,0.604,0.604,0.000
816,36.160,49.553,0.604,0.604,0.000
817,252.049,49.553,0.604,0.604,0.000
818,166.872,50.624,0.604,0.604,0.000
819,36.606,51.606,1.782,1.230,65.301
820,40.981,51.696,0.604,0.604,0.000
821,136.873,51.696,0.604,0.604,0.000
822,269.640,52.419,7.967,1.697,9.840
823,203.836,52.231,0.604,0.604,0.000
824,125.087,52.767,0.604,0.604,0.000
825,130.042,53.637,2.880,1.015,55.562
826,28.928,53.303,1.209,0.604,0.000
827,83.685,53.838,1.653,1.547,90.000
828,85.981,53.303,0.604,0.604,0.000
829,109.819,53.303,1.209,0.604,0.000
830,36.696,53.838,0.604,0.604,0.000
831,128.301,53.838,0.604,0.604,0.000
832,159.908,53.838,0.604,0.604,0.000
833,209.193,53.838,0.604,0.604,0.000
834,244.013,53.838,0.604,0.604,0.000
835,28.660,54.374,0.604,0.604,0.000
836,160.979,54.374,0.604,0.604,0.000
837,164.729,54.374,0.604,0.604,0.000
838,128.301,54.910,0.604,0.604,0.000
839,252.049,55.178,1.209,0.604,90.000
840,83.838,55.445,0.604,0.604,0.000
841,158.301,55.445,0.604,0.604,0.000
842,162.586,55.445,0.604,0.604,0.000
843,165.265,55.445,0.604,0.604,0.000
844,27.946,56.517,1.721,0.637,61.845
845,70.981,55.981,0.604,0.604,0.000
846,73.659,55.981,0.604,0.604,0.000
847,202.229,55.981,0.604,0.604,0.000
848,38.839,56.517,0.604,0.604,0.000
849,147.051,56.517,0.604,0.604,0.000
850,269.727,57.588,0.604,0.604,0.000
851,23.571,59.119,3.476,1.472,31.248
852,35.089,58.124,0.604,0.604,0.000
853,4.821,58.660,1.209,0.604,0.000
854,20.625,58.660,0.604,0.604,0.000
855,244.549,58.660,0.604,0.604,0.000
856,39.910,59.463,1.209,0.604,90.000
857,268.120,59.463,1.723,0.848,148.283
858,183.300,60.535,1.992,1.101,90.000
859,261.156,59.731,0.604,0.604,0.000
860,20.625,60.267,0.604,0.604,0.000
861,36.696,60.267,0.604,0.604,0.000
862,81.159,60.802,0.604,0.604,0.000
863,250.859,61.517,1.974,1.666,82.372
864,21.160,61.338,0.604,0.604,0.000
865,209.193,62.716,3.180,0.804,138.260
866,31.473,63.079,1.710,0.855,108.435
867,204.193,62.588,1.267,0.865,135.000
868,52.231,63.481,0.604,0.604,0.000
869,23.839,65.892,1.209,0.604,90.000
870,91.338,65.624,0.604,0.604,0.000
871,141.962,65.624,1.209,0.604,0.000
872,24.910,66.160,0.604,0.604,0.000
873,21.696,67.231,0.604,0.604,0.000
874,182.943,67.231,0.604,0.604,0.000
875,239.116,67.307,3.346,0.764,174.488
876,164.193,67.767,0.604,0.604,0.000
877,18.482,68.302,0.604,0.604,0.000
878,36.696,68.838,0.604,0.604,0.000
879,19.553,0.268,0.604,0.604,0.000
880,20.625,0.268,0.604,0.604,0.000
881,182.943,0.268,0.604,0.604,0.000
882,192.407,0.506,2.955,1.113,2.145
883,238.656,0.268,0.604,0.604,0.000
884,250.978,0.268,0.604,0.604,0.000
885,252.585,0.268,0.604,0.604,0.000
886,272.382,1.859,8.188,3.035,159.137
887,20.267,1.696,1.267,0.865,135.000
888,118.257,2.009,1.710,0.855,108.435
889,253.656,1.339,0.604,0.604,0.000
890,45.803,1.875,0.604,0.604,0.000
891,99.909,1.875,0.604,0.604,0.000
892,183.948,2.478,1.895,1.542,135.000
893,19.553,2.946,0.604,0.604,0.000
894,43.660,2.946,0.604,0.604,0.000
895,120.801,2.946,0.604,0.604,0.000
896,45.267,3.482,0.604,0.604,0.000
897,162.586,4.125,1.838,0.994,143.350
898,14.553,5.446,1.267,0.865,45.000
899,67.231,5.625,0.604,0.604,0.000
900,80.088,5.625,0.604,0.604,0.000
901,269.727,5.625,0.604,0.604,0.000
902,256.603,6.428,1.390,0.526,45.000
903,118.391,6.696,1.209,0.604,0.000
904,139.015,6.696,0.604,0.604,0.000
905,142.765,6.696,0.604,0.604,0.000
906,248.513,9.232,4.742,1.156,85.003
907,269.192,6.696,0.604,0.604,0.000
908,277.227,7.500,1.209,0.604,90.000
909,268.656,7.768,0.604,0.604,0.000
910,118.659,8.303,0.604,0.604,0.000
911,251.513,8.839,0.604,0.604,0.000
912,44.196,9.375,0.604,0.604,0.000
913,167.586,10.268,1.267,0.865,135.000
914,43.124,10.714,1.209,0.604,90.000
915,164.729,10.982,0.604,0.604,0.000
916,203.670,16.154,10.163,3.955,138.164
917,44.196,11.518,0.604,0.604,0.000
918,168.479,11.518,0.604,0.604,0.000
919,263.835,11.518,0.604,0.604,0.000
920,197.407,12.053,0.604,0.604,0.000
921,239.371,12.232,1.267,0.865,45.000
922,270.977,12.410,1.267,0.865,135.000
923,272.480,19.884,14.146,7.233,106.627
924,57.053,12.857,1.813,1.209,0.000
925,60.802,12.589,0.604,0.604,0.000
926,43.392,13.393,1.390,0.526,45.000
927,46.071,13.660,1.209,0.604,0.000
928,249.371,13.660,0.604,0.604,0.000
929,43.392,15.000,1.390,0.526,135.000
930,57.856,15.000,1.209,1.209,0.000
931,165.801,14.732,0.604,0.604,0.000
932,167.746,16.847,3.894,1.783,111.617
933,169.015,14.732,0.604,0.604,0.000
934,186.693,14.732,0.604,0.604,0.000
935,249.638,14.732,1.209,0.604,0.000
936,45.267,15.268,0.604,0.604,0.000
937,208.121,15.268,0.604,0.604,0.000
938,255.799,15.803,0.604,0.604,0.000
939,41.517,16.339,0.604,0.604,0.000
940,44.196,16.339,0.604,0.604,0.000
941,42.589,16.875,0.604,0.604,0.000
942,253.120,17.678,1.813,1.209,0.000
943,275.084,17.410,0.604,0.604,0.000
944,218.038,19.906,5.237,2.861,169.155
945,257.406,20.692,3.486,1.677,98.252
946,200.354,19.553,1.209,0.604,0.000
947,255.799,19.553,0.604,0.604,0.000
948,152.944,20.625,0.604,0.604,0.000
949,253.120,20.892,1.813,1.209,0.000
950,265.763,21.053,1.444,1.266,31.717
951,41.517,21.160,0.604,0.604,0.000
952,105.266,21.160,0.604,0.604,0.000
953,252.906,22.875,1.684,1.085,71.565
954,267.585,22.232,0.604,0.604,0.000
955,271.870,22.232,0.604,0.604,0.000
956,265.799,22.946,1.267,0.865,135.000
957,109.016,23.303,0.604,0.604,0.000
958,56.517,23.839,0.604,0.604,0.000
959,154.229,24.482,1.685,1.085,40.935
960,254.728,23.839,0.604,0.604,0.000
961,252.585,24.642,1.209,0.604,90.000
962,265.442,24.642,1.209,0.604,90.000
963,55.256,26.108,2.676,2.321,67.500
964,169.015,25.312,1.969,0.742,129.690
965,248.835,24.910,0.604,0.604,0.000
966,267.049,25.446,0.604,0.604,0.000
967,9.451,26.747,1.884,1.358,100.901
968,265.442,25.982,0.604,0.604,0.000
969,57.588,26.517,0.604,0.604,0.000
970,181.336,27.053,0.604,0.604,0.000
971,255.799,27.053,0.604,0.604,0.000
972,276.424,27.589,1.209,0.604,0.000
973,265.977,28.526,1.465,0.998,0.000
974,43.839,29.107,1.737,1.262,14.036
975,51.838,29.339,3.213,1.706,153.097
976,54.910,28.660,0.604,0.604,0.000
977,53.838,29.196,0.604,0.604,0.000
978,12.053,29.732,0.604,0.604,0.000
979,39.910,29.999,1.209,0.604,90.000
980,266.513,29.732,0.604,0.604,0.000
981,140.622,30.267,0.604,0.604,0.000
982,247.763,30.267,0.604,0.604,0.000
983,191.514,30.803,0.604,0.604,0.000
984,40.178,31.339,1.209,0.604,0.000
985,57.588,31.339,0.604,0.604,0.000
986,270.799,32.361,4.199,1.914,2.312
987,50.815,33.960,4.341,2.357,89.579
988,40.178,32.946,1.209,0.604,0.000
989,52.767,32.946,0.604,0.604,0.000
990,39.374,34.017,0.604,0.604,0.000
991,46.767,35.624,1.653,1.105,145.901
992,140.622,35.089,0.604,0.604,0.000
993,248.835,35.089,0.604,0.604,0.000
994,249.906,35.089,0.604,0.604,0.000
995,52.767,35.624,0.604,0.604,0.000
996,204.907,36.160,0.604,0.604,0.000
997,111.159,39.374,0.604,0.604,0.000
998,144.372,39.910,0.604,0.604,0.000
999,268.120,39.910,0.604,0.604,0.000
1000,234.371,40.446,0.604,0.604,0.000
1001,78.749,41.249,1.209,1.209,0.000
1002,142.230,41.517,0.604,0.604,0.000
1003,252.049,41.517,0.604,0.604,0.000
1004,244.013,42.321,1.813,1.209,0.000
1005,269.727,42.053,0.604,0.604,0.000
1006,38.303,42.767,1.721,0.637,151.845
1007,240.264,42.589,0.604,0.604,0.000
1008,192.854,43.124,1.209,0.604,0.000
1009,252.049,43.392,1.209,0.604,90.000
1010,30.803,43.928,1.209,0.604,90.000
1011,43.124,44.196,0.604,0.604,0.000
1012,20.625,44.731,0.604,0.604,0.000
1013,251.621,45.160,1.394,1.310,134.999
1014,253.120,44.731,0.604,0.604,0.000
1015,42.053,45.803,0.604,0.604,0.000
1016,250.442,45.803,0.604,0.604,0.000
1017,14.196,46.338,0.604,0.604,0.000
1018,254.728,46.338,0.604,0.604,0.000
1019,258.478,46.338,0.604,0.604,0.000
1020,37.231,46.874,0.604,0.604,0.000
1021,250.442,46.874,0.604,0.604,0.000
1022,268.555,50.630,8.823,3.520,157.362
1023,35.803,47.946,1.721,0.637,61.845
1024,150.801,47.410,0.604,0.604,0.000
1025,165.265,47.410,0.604,0.604,0.000
1026,249.371,47.410,0.604,0.604,0.000
1027,253.120,47.410,0.604,0.604,0.000
1028,164.193,47.946,0.604,0.604,0.000
1029,21.160,48.481,0.604,0.604,0.000
1030,252.049,48.481,0.604,0.604,0.000
1031,35.892,49.553,1.209,0.604,0.000
1032,272.406,50.624,0.604,0.604,0.000
1033,36.830,51.562,1.923,0.760,135.000
1034,277.227,51.160,0.604,0.604,0.000
1035,40.981,51.696,0.604,0.604,0.000
1036,129.373,51.696,0.604,0.604,0.000
1037,200.621,51.696,0.604,0.604,0.000
1038,130.298,53.644,3.124,1.287,64.810
1039,85.981,52.767,0.604,0.604,0.000
1040,28.660,53.303,0.604,0.604,0.000
1041,83.481,54.255,2.443,1.346,54.217
1042,85.981,53.838,0.604,0.604,0.000
1043,102.052,53.838,0.604,0.604,0.000
1044,109.819,53.972,1.831,0.798,173.380
1045,37.767,54.374,0.604,0.604,0.000
1046,160.979,54.374,0.604,0.604,0.000
1047,162.586,55.178,1.209,0.604,90.000
1048,164.193,54.910,0.604,0.604,0.000
1049,252.049,55.178,1.209,0.604,90.000
1050,37.767,55.445,0.604,0.604,0.000
1051,127.230,55.445,0.604,0.604,0.000
1052,128.837,55.445,0.604,0.604,0.000
1053,165.801,55.445,0.604,0.604,0.000
1054,250.442,55.445,0.604,0.604,0.000
1055,28.124,56.249,1.209,0.604,90.000
1056,70.981,55.981,0.604,0.604,0.000
1057,73.659,55.981,0.604,0.604,0.000
1058,39.910,56.517,0.604,0.604,0.000
1059,51.160,56.517,0.604,0.604,0.000
1060,83.838,56.517,0.604,0.604,0.000
1061,135.801,56.517,0.604,0.604,0.000
1062,147.051,56.517,0.604,0.604,0.000
1063,129.908,57.053,0.604,0.604,0.000
1064,268.656,57.053,0.604,0.604,0.000
1065,20.892,58.124,1.209,0.604,0.000
1066,23.352,59.049,3.352,1.199,32.455
1067,4.821,58.660,1.209,0.604,0.000
1068,268.388,59.463,1.209,1.209,0.000
1069,39.910,59.731,0.604,0.604,0.000
1070,183.300,60.535,1.992,1.101,90.000
1071,261.156,59.731,0.604,0.604,0.000
1072,250.911,61.405,1.895,1.542,135.000
1073,34.553,61.338,0.604,0.604,0.000
1074,209.327,62.945,3.824,0.764,144.884
1075,31.553,63.052,1.684,1.085,108.435
1076,204.193,62.588,1.267,0.865,135.000
1077,51.696,62.945,0.604,0.604,0.000
1078,24.375,64.017,0.604,0.604,0.000
1079,141.962,65.356,1.390,0.526,45.000
1080,22.767,66.160,0.604,0.604,0.000
1081,20.625,66.695,0.604,0.604,0.000
1082,125.087,66.695,0.604,0.604,0.000
1083,182.943,67.231,0.604,0.604,0.000
1084,237.853,67.231,1.209,0.604,0.000
1085,239.996,67.231,1.209,0.604,0.000
1086,20.625,67.767,0.604,0.604,0.000
1087,256.335,67.767,0.604,0.604,0.000
1088,5.089,68.838,0.604,0.604,0.000
1089,192.705,0.565,2.801,1.174,4.731
1090,250.710,0.268,1.209,0.604,0.000
1091,265.710,0.536,1.390,0.526,45.000
1092,272.348,1.918,8.743,3.093,159.798
1093,20.446,1.875,1.721,0.637,61.845
1094,45.267,1.339,0.604,0.604,0.000
1095,118.257,2.009,1.710,0.855,108.435
1096,184.015,2.411,2.021,1.266,135.000
1097,45.267,3.482,0.604,0.604,0.000
1098,118.123,3.482,0.604,0.604,0.000
1099,151.337,3.482,0.604,0.604,0.000
1100,162.051,3.482,0.604,0.604,0.000
1101,21.696,4.018,0.604,0.604,0.000
1102,162.586,4.553,0.604,0.604,0.000
1103,14.464,5.357,1.209,1.209,0.000
1104,36.696,5.089,0.604,0.604,0.000
1105,45.267,5.089,0.604,0.604,0.000
1106,256.469,6.562,1.710,0.855,71.565
1107,73.124,6.696,0.604,0.604,0.000
1108,269.192,6.696,0.604,0.604,0.000
1109,118.525,7.634,1.710,0.855,108.435
1110,248.371,9.696,3.643,1.504,81.285
1111,277.227,8.036,1.209,0.604,90.000
1112,251.513,8.839,0.604,0.604,0.000
1113,167.676,10.178,1.390,0.526,45.000
1114,43.243,11.280,2.083,1.579,88.637
1115,203.952,16.130,11.313,4.296,137.398
1116,125.087,11.518,0.604,0.604,0.000
1117,167.943,12.053,0.604,0.604,0.000
1118,239.192,12.053,0.604,0.604,0.000
1119,256.335,12.053,0.604,0.604,0.000
1120,271.067,12.321,1.390,0.526,135.000
1121,272.207,18.949,11.880,7.474,108.770
1122,57.320,12.946,1.992,1.101,0.000
1123,60.802,12.589,0.604,0.604,0.000
1124,209.193,12.589,0.604,0.604,0.000
1125,203.836,13.125,0.604,0.604,0.000
1126,43.124,14.196,1.813,0.604,90.000
1127,249.906,13.660,0.604,0.604,0.000
1128,168.479,14.196,0.604,0.604,0.000
1129,44.731,15.000,1.209,0.604,90.000
1130,57.588,15.000,1.209,0.604,90.000
1131,249.906,14.732,0.604,0.604,0.000
1132,167.810,16.982,3.728,1.960,120.826
1133,254.192,15.268,0.604,0.604,0.000
1134,166.336,16.875,0.604,0.604,0.000
1135,170.086,16.875,0.604,0.604,0.000
1136,41.785,17.410,1.209,0.604,0.000
1137,253.013,17.625,1.684,1.085,18.435
1138,255.263,17.410,0.604,0.604,0.000
1139,61.874,17.946,0.604,0.604,0.000
1140,248.835,17.946,0.604,0.604,0.000
1141,217.951,19.861,5.478,2.668,173.337
1142,42.053,19.018,0.604,0.604,0.000
1143,253.120,19.018,0.604,0.604,0.000
1144,167.943,19.553,0.604,0.604,0.000
1145,169.551,19.553,0.604,0.604,0.000
1146,200.086,19.910,1.721,0.637,28.155
1147,257.370,20.803,3.201,1.712,95.414
1148,253.120,20.732,1.653,1.105,55.901
1149,272.406,20.089,0.604,0.604,0.000
1150,267.049,20.892,1.209,0.604,90.000
1151,41.785,21.428,1.390,0.526,45.000
1152,264.906,21.964,1.209,0.604,90.000
1153,266.513,22.500,1.209,0.604,90.000
1154,108.480,22.767,0.604,0.604,0.000
1155,252.406,23.571,1.992,1.101,90.000
1156,269.727,22.767,0.604,0.604,0.000
1157,271.334,23.035,1.209,0.604,90.000
1158,214.014,23.303,0.604,0.604,0.000
1159,254.192,23.571,1.209,0.604,90.000
1160,277.138,24.375,2.480,0.884,90.000
1161,54.374,23.839,0.604,0.604,0.000
1162,159.372,23.839,0.604,0.604,0.000
1163,249.906,23.839,0.604,0.604,0.000
1164,265.442,23.839,0.604,0.604,0.000
1165,154.283,24.375,1.209,0.604,0.000
1166,151.872,25.178,1.209,0.604,90.000
1167,169.193,25.267,1.267,0.865,135.000
1168,55.025,26.441,2.477,2.065,50.379
1169,58.124,25.446,0.604,0.604,0.000
1170,59.195,25.446,0.604,0.604,0.000
1171,266.513,25.446,0.604,0.604,0.000
1172,30.535,26.250,1.390,0.526,45.000
1173,39.374,25.982,0.604,0.604,0.000
1174,57.053,25.982,0.604,0.604,0.000
1175,87.052,25.982,0.604,0.604,0.000
1176,9.589,26.946,1.684,1.085,71.565
1177,60.267,27.053,0.604,0.604,0.000
1178,61.338,27.053,0.604,0.604,0.000
1179,181.872,27.053,0.604,0.604,0.000
1180,51.863,29.229,3.493,1.673,153.725
1181,53.838,28.124,0.604,0.604,0.000
1182,265.977,28.526,1.465,0.998,0.000
1183,43.995,29.129,1.984,1.473,21.255
1184,274.325,30.491,2.589,1.693,78.690
1185,266.513,29.732,0.604,0.604,0.000
1186,140.622,30.267,0.604,0.604,0.000
1187,191.514,30.535,1.209,0.604,90.000
1188,229.549,30.267,0.604,0.604,0.000
1189,260.620,30.267,0.604,0.604,0.000
1190,39.910,30.803,0.604,0.604,0.000
1191,270.687,32.165,4.176,2.100,13.478
1192,57.588,31.339,0.604,0.604,0.000
1193,140.622,31.339,0.604,0.604,0.000
1194,50.763,33.779,4.255,2.319,88.639
1195,129.908,31.874,0.604,0.604,0.000
1196,53.303,32.678,1.209,0.604,90.000
1197,267.049,32.946,0.604,0.604,0.000
1198,46.696,35.267,1.267,0.865,135.000
1199,116.516,35.089,0.604,0.604,0.000
1200,142.765,35.089,0.604,0.604,0.000
1201,52.767,35.624,0.604,0.604,0.000
1202,140.622,35.624,0.604,0.604,0.000
1203,202.764,35.624,0.604,0.604,0.000
1204,193.122,36.160,0.604,0.604,0.000
1205,51.160,37.231,0.604,0.604,0.000
1206,139.015,38.839,0.604,0.604,0.000
1207,49.017,39.910,0.604,0.604,0.000
1208,142.765,39.910,0.604,0.604,0.000
1209,78.659,41.339,1.267,0.865,135.000
1210,170.086,41.517,0.604,0.604,0.000
1211,243.937,42.512,2.379,1.075,162.231
1212,24.375,42.856,1.209,0.604,90.000
1213,180.265,42.856,1.209,0.604,90.000
1214,249.371,42.589,0.604,0.604,0.000
1215,89.195,43.124,0.604,0.604,0.000
1216,192.586,43.392,1.209,0.604,90.000
1217,55.713,43.928,1.390,0.526,45.000
1218,250.308,44.062,1.710,0.855,161.565
1219,252.049,43.660,0.604,0.604,0.000
1220,43.124,44.196,0.604,0.604,0.000
1221,20.625,44.731,0.604,0.604,0.000
1222,30.803,44.731,0.604,0.604,0.000
1223,250.710,46.759,2.770,1.847,38.120
1224,257.942,45.267,0.604,0.604,0.000
1225,42.053,45.803,0.604,0.604,0.000
1226,212.407,46.338,0.604,0.604,0.000
1227,253.656,46.338,0.604,0.604,0.000
1228,254.728,46.338,0.604,0.604,0.000
1229,258.656,46.517,1.267,0.865,45.000
1230,266.228,48.846,9.898,1.735,162.431
1231,253.120,47.678,1.209,0.604,90.000
1232,35.624,48.213,1.209,0.604,90.000
1233,115.444,48.481,0.604,0.604,0.000
1234,277.227,48.481,0.604,0.604,0.000
1235,36.696,50.088,0.604,0.604,0.000
1236,167.943,50.624,0.604,0.604,0.000
1237,255.799,50.892,1.209,0.604,90.000
1238,36.964,51.428,1.390,0.526,45.000
1239,136.873,51.160,0.604,0.604,0.000
1240,270.106,52.257,8.640,1.734,11.313
1241,277.227,51.160,0.604,0.604,0.000
1242,40.981,51.696,0.604,0.604,0.000
1243,200.621,51.696,0.604,0.604,0.000
1244,221.514,51.696,0.604,0.604,0.000
1245,84.909,52.231,0.604,0.604,0.000
1246,87.588,52.231,0.604,0.604,0.000
1247,85.981,53.303,1.813,0.604,90.000
1248,130.337,53.195,2.054,0.890,45.000
1249,136.337,52.767,0.604,0.604,0.000
1250,37.767,53.570,1.209,0.604,90.000
1251,75.802,53.303,0.604,0.604,0.000
1252,83.637,53.972,2.048,1.427,72.704
1253,109.552,53.570,1.209,0.604,90.000
1254,132.587,53.303,0.604,0.604,0.000
1255,247.763,53.303,0.604,0.604,0.000
