 ,XM,YM,Major,Minor,Angle
70,213.290,32.614,25.867,2.372,89.449
71,212.534,33.005,27.292,2.197,89.978
72,211.783,33.088,26.018,2.425,90.596
73,210.999,33.140,26.473,2.133,90.801
74,210.292,33.215,26.271,2.322,91.469
75,209.589,33.437,26.887,2.515,92.178
76,208.769,33.227,26.330,2.158,91.922
77,208.041,33.439,26.122,2.469,92.826
78,207.385,33.744,27.052,2.242,93.359
79,206.554,33.545,26.872,2.478,93.616
80,205.846,33.658,26.967,2.262,93.540
81,205.064,33.397,27.077,2.459,94.164
82,204.308,33.363,26.317,2.292,93.743
83,203.672,33.820,25.888,2.316,93.777
84,202.831,33.344,27.016,2.374,94.155
85,202.163,33.665,26.735,2.230,93.647
86,201.314,33.082,27.262,2.442,93.812
87,200.616,33.209,27.175,2.258,93.519
88,199.889,33.272,26.790,2.251,93.035
89,199.111,32.849,27.085,2.407,92.895
90,198.315,32.553,26.387,2.114,92.214
91,197.625,32.771,26.688,2.443,92.018
92,196.802,32.168,27.323,2.118,91.393
93,196.133,32.402,26.842,2.364,91.275
94,195.386,32.223,26.390,2.285,90.526
95,194.685,32.362,27.015,2.271,90.456
96,193.947,32.112,26.435,2.334,89.868
97,193.209,31.911,27.125,2.095,89.557
98,192.523,31.972,27.075,2.330,88.911
99,191.840,31.835,26.343,2.409,88.715
100,191.053,32.143,27.569,2.137,88.536
101,190.388,31.726,26.891,2.256,87.945
102,189.684,31.913,27.246,2.508,87.471
103,188.906,32.005,26.948,2.044,87.769
104,188.171,32.020,27.582,2.439,87.085
105,187.566,31.679,27.097,2.444,86.904
106,186.793,31.811,26.616,2.043,87.571
107,186.035,32.030,27.184,2.411,86.713
108,185.304,31.792,26.948,2.057,87.039
109,184.503,32.501,27.119,2.352,86.609
110,183.911,31.806,26.327,2.423,86.648
111,183.044,32.828,27.361,2.141,86.900
112,182.364,32.536,26.871,2.426,86.733
113,181.581,32.643,26.619,2.017,87.561
114,180.827,33.072,27.808,2.407,86.898
115,180.218,32.366,27.061,2.435,87.075
116,179.465,32.652,27.346,2.065,87.807
117,178.701,33.177,27.464,2.526,87.473
118,177.917,33.438,27.861,2.077,88.047
119,177.269,33.312,26.873,2.322,88.183
120,176.519,33.626,26.318,2.239,89.214
121,175.815,33.579,27.456,2.209,88.882
122,175.067,33.917,26.508,2.393,89.621
123,174.370,33.869,26.826,2.183,89.779
124,173.656,34.231,26.917,2.254,90.446
125,172.940,34.285,26.273,2.349,90.502
126,172.240,34.125,27.057,2.177,91.036
127,171.546,34.434,26.792,2.329,91.392
128,170.856,34.453,26.357,2.354,91.778
129,170.121,34.301,27.238,2.150,91.839
130,169.425,34.571,26.915,2.254,92.161
131,168.745,34.710,27.004,2.324,92.861
132,168.045,34.557,26.890,2.152,92.602
133,167.268,34.472,26.727,2.270,92.753
134,166.632,34.617,27.333,2.309,93.054
135,165.953,34.492,26.911,2.202,92.711
136,165.147,34.162,26.753,2.319,93.130
137,164.518,34.332,27.604,2.273,93.028
138,163.791,34.114,26.508,2.249,92.546
139,163.060,34.174,27.206,2.371,92.841
140,162.396,34.018,27.072,2.318,92.597
141,161.672,34.085,27.119,2.314,92.228
142,160.934,33.744,26.801,2.354,92.221
143,160.245,33.800,27.090,2.316,91.802
144,159.585,33.656,26.713,2.245,91.583
145,158.857,33.720,27.162,2.220,91.011
146,158.146,33.523,26.482,2.370,91.042
147,157.497,33.429,27.034,2.334,90.809
148,156.829,33.515,28.162,2.117,90.300
149,156.140,33.300,26.679,2.326,90.065
150,155.465,33.379,26.624,2.344,89.647
151,154.788,33.214,27.046,2.127,89.332
152,154.106,33.307,26.363,2.248,89.062
153,153.407,33.230,26.996,2.312,88.567
154,152.755,33.005,27.141,2.094,88.317
155,152.042,33.509,26.998,2.324,87.595
156,151.369,33.280,26.462,2.345,87.801
157,150.699,33.116,26.511,2.104,87.957
158,149.986,33.403,27.490,2.295,87.109
159,149.337,33.120,26.611,2.437,87.339
160,148.689,33.181,26.468,2.239,87.767
161,148.010,33.450,27.688,2.153,87.235
162,147.317,33.451,27.211,2.396,86.972
163,146.709,33.165,26.414,2.455,87.214
164,145.970,33.457,27.078,2.137,87.447
165,145.221,33.764,27.013,2.452,87.000
166,144.570,33.794,25.987,2.401,87.611
167,143.883,33.686,27.158,2.080,87.696
168,143.142,34.037,27.507,2.408,87.332
169,142.478,34.057,26.517,2.445,87.839
170,141.861,33.981,27.004,2.285,88.247
171,141.271,33.984,27.038,2.166,88.465
172,140.613,34.034,26.969,2.120,89.069
173,139.908,34.134,26.795,2.446,89.158
174,139.289,34.484,26.886,2.386,89.150
175,138.652,34.151,27.173,2.309,89.357
176,138.021,34.359,27.132,2.120,89.634
177,137.355,34.218,26.622,2.331,89.966
178,136.751,34.457,25.902,2.342,90.205
179,136.093,34.535,26.691,2.403,90.493
180,135.469,34.413,27.116,2.211,90.735
181,134.847,34.335,27.195,2.179,90.908
182,134.257,34.493,26.441,2.202,91.189
183,133.604,34.344,26.450,2.333,91.522
184,133.007,34.518,26.971,2.327,91.733
185,132.423,34.261,26.552,2.245,91.789
186,131.759,34.424,26.096,2.231,92.045
187,131.064,34.294,26.860,2.284,92.231
188,130.429,34.213,26.614,2.266,92.146
189,129.838,34.357,26.867,2.271,91.987
190,129.176,34.323,26.083,2.245,92.112
191,128.500,34.158,26.635,2.251,92.440
192,127.868,33.912,26.685,2.286,92.352
193,127.272,34.030,27.018,2.245,92.186
194,126.707,34.067,27.125,2.275,92.099
195,126.085,34.342,26.907,2.164,92.245
196,125.468,34.098,26.585,2.190,92.324
197,124.818,33.803,27.220,2.280,92.737
198,124.259,33.923,27.217,2.293,92.702
199,123.665,33.644,26.776,2.304,92.664
200,123.124,33.565,26.782,2.239,92.609
201,122.577,33.744,26.289,2.241,92.650
202,122.021,33.941,26.167,2.225,92.609
203,121.425,33.973,25.887,2.276,92.764
204,120.827,33.765,26.374,2.366,92.953
205,120.204,33.610,27.140,2.261,93.322
206,119.642,33.489,27.751,2.286,93.407
207,119.038,33.324,27.523,2.255,93.224
208,118.455,33.413,26.838,2.260,92.938
209,117.860,33.167,26.648,2.185,92.688
210,117.316,33.404,26.621,2.200,92.566
211,116.718,33.632,26.369,2.221,92.393
212,116.091,33.410,26.188,2.250,92.599
213,115.476,33.080,26.532,2.247,92.530
214,114.877,33.114,26.386,2.272,92.592
215,114.300,33.103,27.174,2.322,92.670
216,113.705,32.650,26.876,2.296,92.317
217,113.167,32.798,26.576,2.256,92.383
218,112.601,33.033,27.023,2.258,92.252
219,112.058,33.063,27.222,2.254,92.207
220,111.512,33.139,27.063,2.216,92.156
221,110.965,33.159,27.091,2.188,92.218
222,110.372,33.246,26.945,2.161,92.252
223,109.809,33.044,26.774,2.200,92.425
224,109.219,32.841,26.838,2.221,92.707
225,108.626,32.524,27.066,2.293,92.874
226,108.065,32.414,27.204,2.268,92.879
227,107.521,32.514,26.969,2.249,92.953
228,106.980,32.381,26.998,2.260,92.945
229,106.432,32.398,27.083,2.227,92.976
230,105.876,32.551,26.789,2.277,92.886
231,105.314,32.550,26.662,2.223,92.606
232,104.767,32.545,26.535,2.207,92.600
233,104.225,32.529,26.217,2.234,92.582
234,103.680,32.788,25.912,2.180,92.535
235,103.163,32.836,25.673,2.200,92.692
236,102.572,32.665,26.371,2.142,92.903
237,101.950,32.248,26.854,2.116,93.347
238,101.382,32.061,26.983,2.158,93.460
239,100.814,31.913,27.415,2.162,93.550
240,100.261,31.928,27.860,2.177,93.463
241,99.708,32.088,28.072,2.186,93.421
242,99.158,32.107,28.165,2.216,93.322
243,98.557,31.969,26.749,2.294,92.991
244,97.969,31.840,26.229,2.246,92.624
245,97.411,31.840,26.057,2.221,92.518
246,96.862,31.917,26.056,2.181,92.518
247,96.306,31.955,26.627,2.095,92.431
248,95.720,31.991,27.230,2.048,92.466
249,95.105,31.610,27.291,2.108,92.742
250,94.499,31.179,27.445,2.223,92.928
251,93.952,31.182,26.960,2.263,92.833
252,93.390,31.140,27.011,2.284,92.674
253,92.846,31.095,27.057,2.281,92.614
254,92.252,30.841,26.818,2.301,92.409
255,91.699,30.891,26.771,2.305,92.272
256,91.168,30.922,26.643,2.290,92.278
257,90.611,30.854,26.800,2.263,92.225
258,90.071,30.931,27.157,2.246,92.150
259,89.509,30.998,26.977,2.145,92.081
260,88.946,30.921,27.561,2.087,91.980
261,88.384,30.816,26.712,2.062,91.868
262,87.827,30.829,26.585,2.046,91.871
263,87.217,30.882,26.169,2.211,91.761
264,86.612,30.394,26.061,2.234,91.864
265,86.058,30.401,26.399,2.245,91.900
266,85.489,30.231,26.742,2.229,92.157
267,84.909,30.184,26.487,2.343,91.999
268,84.353,30.237,26.848,2.311,91.869
269,83.818,30.234,26.853,2.311,91.808
270,83.265,30.234,26.968,2.262,91.820
271,82.657,30.010,26.902,2.112,91.683
272,82.095,30.020,27.515,2.065,91.506
273,81.540,29.996,27.570,2.099,91.269
274,80.945,30.008,26.961,2.133,91.129
275,80.362,29.965,26.257,2.164,91.119
276,79.803,29.957,26.394,2.179,91.120
277,79.237,29.983,26.686,2.221,91.194
278,78.646,29.740,26.808,2.354,91.323
279,78.114,29.665,26.273,2.335,91.271
280,77.574,29.641,26.432,2.334,91.314
281,77.019,29.502,26.856,2.311,91.597
282,76.502,29.494,26.766,2.331,91.585
283,75.959,29.491,26.981,2.313,91.649
284,75.438,29.529,27.222,2.292,91.785
285,74.894,29.424,26.880,2.283,91.841
286,74.370,29.486,26.744,2.281,91.882
287,73.812,29.537,27.415,2.174,91.971
288,73.252,29.398,27.401,2.125,91.850
289,72.683,29.506,27.380,2.050,91.731
290,72.128,29.600,26.746,2.085,91.804
291,71.556,29.577,26.458,2.161,92.011
292,70.990,29.447,26.133,2.214,92.264
293,70.428,29.354,26.521,2.195,92.417
294,69.867,28.946,27.010,2.272,92.786
295,69.320,29.206,26.807,2.302,92.676
296,68.785,28.841,26.825,2.274,92.862
297,68.229,29.047,27.112,2.289,92.826
298,67.664,29.044,27.091,2.278,92.782
299,67.086,28.975,26.557,2.205,92.613
300,66.490,29.065,26.201,2.315,92.644
301,65.880,29.301,26.763,2.227,92.615
302,65.288,29.029,26.609,2.319,92.856
303,64.683,28.789,27.003,2.337,93.001
304,64.087,28.633,27.271,2.263,92.892
305,63.502,28.725,27.052,2.281,92.686
306,62.943,28.740,26.714,2.245,92.697
307,62.359,28.849,26.707,2.245,92.409
308,61.751,28.960,26.667,2.196,92.378
309,61.133,28.969,26.600,2.293,92.398
310,60.512,28.515,26.421,2.296,92.595
311,59.907,28.430,27.080,2.304,92.519
312,59.346,28.389,26.956,2.315,92.477
313,58.771,28.292,26.627,2.304,92.283
314,58.196,28.388,27.169,2.271,92.158
315,57.653,28.266,26.778,2.278,92.261
316,57.101,28.584,27.002,2.246,92.085
317,56.537,28.627,27.204,2.153,92.024
318,55.955,28.752,27.637,2.056,91.866
319,55.339,28.527,26.726,2.217,91.721
320,54.678,28.193,26.374,2.300,92.011
321,54.021,28.000,26.950,2.341,91.832
322,53.446,28.029,26.812,2.353,91.759
323,52.895,27.917,26.098,2.364,91.517
324,52.282,28.025,27.173,2.219,90.948
325,51.683,27.954,27.293,2.159,90.599
326,51.070,27.997,27.012,2.310,90.717
327,50.472,27.949,26.761,2.384,90.541
328,49.886,27.859,26.318,2.451,90.535
329,49.318,27.731,26.537,2.483,90.687
330,48.737,28.011,26.504,2.460,90.481
331,48.155,28.011,26.689,2.443,90.526
332,47.534,27.989,26.893,2.541,90.594
333,46.868,27.681,27.054,2.410,90.457
334,46.251,27.691,26.437,2.413,90.343
335,45.614,27.667,26.823,2.469,90.209
336,45.045,27.766,26.446,2.412,90.224
337,44.407,27.690,27.218,2.203,89.988
338,43.809,27.397,27.254,2.174,89.915
339,43.212,27.340,26.638,2.199,90.124
340,42.610,27.442,26.622,2.331,90.090
341,42.034,27.314,26.322,2.344,90.128
342,41.426,27.401,27.003,2.414,90.086
343,40.799,27.447,26.930,2.252,90.089
344,40.179,27.493,27.580,2.124,89.960
345,39.606,27.399,27.267,2.148,89.843
346,38.939,27.318,26.460,2.345,89.900
347,38.306,27.665,26.713,2.362,89.543
348,37.655,27.501,26.976,2.287,89.571
349,37.027,27.382,27.205,2.102,89.535
350,36.422,27.253,27.040,2.192,89.716
351,35.761,27.378,26.337,2.369,89.612
352,35.147,27.701,26.686,2.404,89.144
353,34.502,27.429,27.104,2.264,89.429
354,33.895,27.449,27.099,2.097,89.428
355,33.209,27.167,26.048,2.369,89.708
356,32.554,27.587,26.599,2.425,89.284
357,31.920,27.497,26.887,2.347,89.416
358,31.284,27.481,27.073,2.112,89.464
359,30.587,27.287,26.085,2.352,89.737
360,29.958,27.589,26.665,2.432,89.433
361,29.298,27.474,26.997,2.337,89.495
362,28.666,27.377,27.191,2.128,89.533
363,28.022,27.206,26.392,2.272,89.938
364,27.374,27.501,25.992,2.374,89.724
365,26.712,27.736,27.209,2.383,89.587
366,26.062,27.700,27.422,2.149,89.654
367,25.405,27.502,26.371,2.274,90.003
368,24.764,27.570,26.510,2.354,89.907
369,24.064,27.699,27.220,2.357,89.784
370,23.410,27.393,27.467,2.120,89.836
371,22.727,27.448,26.562,2.362,90.037
372,22.052,27.560,26.777,2.448,89.873
373,21.364,27.800,26.968,2.159,89.720
374,20.696,27.402,26.603,2.267,90.029
375,20.034,27.786,26.218,2.433,89.773
376,19.331,27.695,26.938,2.304,89.702
377,18.633,27.480,26.445,2.267,89.954
378,17.955,27.664,26.315,2.411,89.803
379,17.272,27.794,27.015,2.362,89.710
380,16.547,27.514,26.467,2.266,89.815
381,15.866,27.658,26.293,2.373,89.848
382,15.167,27.876,26.846,2.350,89.571
383,14.444,27.550,26.239,2.285,89.900
384,13.742,27.825,26.477,2.436,89.660
385,13.018,27.838,27.403,2.214,89.608
386,12.285,27.709,26.301,2.386,89.836
387,11.620,28.019,26.724,2.452,89.632
388,10.877,27.847,26.801,2.172,89.542
389,10.166,27.821,26.137,2.414,89.879
390,9.460,28.165,27.062,2.448,89.645
391,8.723,27.890,26.436,2.242,89.734
392,8.009,28.122,26.272,2.402,89.698
393,7.285,27.975,26.851,2.428,89.555
394,6.518,28.115,26.292,2.466,89.615
395,5.833,28.363,26.862,2.466,89.539
396,5.077,28.073,26.682,2.247,89.748
397,4.378,28.082,26.228,2.392,89.825
398,3.650,28.474,27.151,2.324,89.643
399,2.872,28.180,26.325,2.384,89.805
400,2.168,28.354,26.863,2.362,89.572
401,1.457,28.454,27.080,2.124,89.562
402,0.826,28.327,27.469,1.954,89.746
403,0.458,28.112,24.638,1.132,90.076
404,267.647,0.523,1.181,0.590,90.000
405,0.262,28.256,14.170,0.590,90.000
406,115.902,1.308,2.952,0.590,90.000
407,270.887,1.330,8.057,2.034,163.308
408,277.327,0.523,1.358,0.513,45.000
409,17.006,1.047,1.181,0.590,90.000
410,65.669,0.785,0.590,0.590,0.000
411,97.065,0.785,0.590,0.590,0.000
412,15.959,2.355,0.590,0.590,0.000
413,45.000,2.878,2.324,0.600,31.717
414,159.332,2.878,0.590,0.590,0.000
415,277.938,3.866,2.051,1.530,20.301
416,10.988,4.186,1.181,1.181,0.000
417,115.902,4.448,1.771,0.590,90.000
418,64.099,4.971,0.590,0.590,0.000
419,160.379,4.971,0.590,0.590,0.000
420,254.304,4.971,1.181,0.590,0.000
421,246.193,6.017,0.590,0.590,0.000
422,267.909,6.017,1.181,0.590,0.000
423,276.706,8.012,4.979,2.240,137.631
424,116.251,7.064,1.681,0.622,118.155
425,246.193,7.326,1.181,0.590,90.000
426,247.763,7.587,0.590,0.590,0.000
427,138.925,8.111,0.590,0.590,0.000
428,249.333,8.111,0.590,0.590,0.000
429,246.141,9.471,2.586,1.348,62.389
430,164.042,9.157,0.590,0.590,0.000
431,198.365,11.561,4.408,2.926,128.728
432,42.646,9.680,0.590,0.590,0.000
433,43.692,9.680,0.590,0.590,0.000
434,41.948,10.727,1.681,0.622,118.155
435,271.396,18.914,15.953,8.348,123.949
436,278.397,11.916,3.311,1.158,93.058
437,237.036,11.250,1.181,0.590,0.000
438,44.739,11.773,0.590,0.590,0.000
439,53.896,12.122,1.945,1.075,0.000
440,57.820,11.773,0.590,0.590,0.000
441,165.088,11.773,0.590,0.590,0.000
442,163.518,12.297,0.590,0.590,0.000
443,43.356,13.754,2.297,2.124,90.796
444,166.135,12.820,0.590,0.590,0.000
445,269.740,12.820,0.590,0.590,0.000
446,57.035,13.343,1.181,0.590,0.000
447,41.599,13.866,0.590,0.590,0.000
448,164.434,15.403,3.060,1.823,135.032
449,203.042,16.662,6.802,3.741,168.172
450,127.937,14.913,0.590,0.590,0.000
451,250.903,16.395,1.945,1.075,36.870
452,247.763,16.483,0.590,0.590,0.000
453,148.344,17.529,0.590,0.590,0.000
454,254.914,19.413,2.922,1.789,84.418
455,218.356,19.413,1.953,0.893,84.848
456,253.519,18.576,0.590,0.590,0.000
457,202.240,19.099,0.590,0.590,0.000
458,214.465,19.575,2.731,1.404,175.053
459,250.815,19.448,1.533,1.364,63.435
460,278.635,19.099,0.590,0.590,0.000
461,150.437,19.622,0.590,0.590,0.000
462,263.252,20.250,2.131,0.818,58.283
463,269.217,20.669,0.590,0.590,0.000
464,263.984,21.715,0.590,0.590,0.000
465,139.448,22.239,0.590,0.590,0.000
466,250.379,22.239,0.590,0.590,0.000
467,53.460,22.936,1.237,0.845,135.000
468,151.745,23.285,1.181,0.590,0.000
469,249.856,23.285,0.590,0.590,0.000
470,166.571,24.419,1.643,1.273,45.000
471,263.461,23.808,0.590,0.590,0.000
472,47.878,24.332,0.590,0.590,0.000
473,52.187,25.501,3.077,1.926,20.712
474,251.949,25.378,0.590,0.590,0.000
475,6.017,26.215,1.460,1.194,90.000
476,26.948,25.901,0.590,0.590,0.000
477,62.529,25.901,0.590,0.590,0.000
478,127.414,25.901,0.590,0.590,0.000
479,9.680,26.425,0.590,0.590,0.000
480,40.553,26.425,0.590,0.590,0.000
481,264.246,27.951,2.649,1.579,96.083
482,12.297,27.994,0.590,0.590,0.000
483,40.553,28.518,1.771,1.771,0.000
484,48.611,28.622,3.292,1.588,163.065
485,272.077,29.320,2.894,1.807,70.776
486,187.414,28.866,1.237,0.845,45.000
487,266.077,28.518,0.590,0.590,0.000
488,0.262,29.041,0.590,0.590,0.000
489,34.535,29.041,1.181,0.590,0.000
490,36.890,29.041,0.590,0.590,0.000
491,137.879,29.041,0.590,0.590,0.000
492,139.972,29.041,0.590,0.590,0.000
493,147.297,29.302,1.181,0.590,90.000
494,227.356,29.041,0.590,0.590,0.000
495,256.658,29.041,0.590,0.590,0.000
496,268.352,31.088,4.105,1.953,10.648
497,0.262,31.396,2.362,0.590,90.000
498,125.844,30.611,0.590,0.590,0.000
499,47.515,33.300,4.662,2.692,93.581
500,278.635,32.180,2.952,0.590,90.000
501,101.774,32.180,0.590,0.590,0.000
502,265.031,32.180,0.590,0.590,0.000
503,210.612,33.227,0.590,0.590,0.000
504,4.709,33.750,1.181,0.590,0.000
505,237.298,33.750,0.590,0.590,0.000
506,248.286,33.750,0.590,0.590,0.000
507,278.386,37.413,6.228,1.176,94.209
508,43.692,35.058,1.683,0.829,148.283
509,190.728,34.797,0.590,0.590,0.000
510,39.506,35.843,0.590,0.590,0.000
511,122.704,37.413,0.590,0.590,0.000
512,245.670,37.413,0.590,0.590,0.000
513,46.308,37.936,0.590,0.590,0.000
514,132.646,38.460,0.590,0.590,0.000
515,136.832,38.460,0.590,0.590,0.000
516,55.204,39.506,1.771,0.590,90.000
517,137.879,39.506,0.590,0.590,0.000
518,241.484,39.506,0.590,0.590,0.000
519,75.611,40.291,1.181,0.590,90.000
520,136.832,40.029,0.590,0.590,0.000
521,103.736,41.076,1.431,0.975,90.000
522,236.077,40.901,1.237,0.845,45.000
523,55.204,41.337,1.181,0.590,90.000
524,241.615,41.207,1.670,0.835,161.565
525,86.599,42.122,0.590,0.590,0.000
526,249.158,42.471,1.237,0.845,45.000
527,190.466,42.646,1.181,0.590,0.000
528,40.029,43.692,0.590,0.590,0.000
529,54.157,43.692,0.590,0.590,0.000
530,104.390,43.692,0.590,0.590,0.000
531,247.763,43.692,0.590,0.590,0.000
532,17.529,44.215,0.590,0.590,0.000
533,249.398,45.720,1.923,1.450,122.399
534,241.484,45.262,0.590,0.590,0.000
535,252.472,45.393,1.431,0.975,0.000
536,256.484,45.611,1.237,0.845,45.000
537,125.320,45.785,0.590,0.590,0.000
538,139.972,45.785,0.590,0.590,0.000
539,162.995,45.785,0.590,0.590,0.000
540,247.501,45.785,1.181,0.590,0.000
541,266.062,49.233,10.175,3.495,157.717
542,278.635,45.785,0.590,0.590,0.000
543,277.066,46.308,0.590,0.590,0.000
544,162.472,46.832,0.590,0.590,0.000
545,218.461,46.832,0.590,0.590,0.000
546,251.164,47.093,1.358,0.513,45.000
547,36.105,47.617,1.358,0.513,45.000
548,146.251,47.355,0.590,0.590,0.000
549,164.042,47.617,1.181,0.590,90.000
550,248.984,47.529,1.237,0.845,45.000
551,165.611,47.878,0.590,0.590,0.000
552,277.066,47.878,0.590,0.590,0.000
553,278.635,48.401,0.590,0.590,0.000
554,150.960,49.971,0.590,0.590,0.000
555,197.007,49.971,0.590,0.590,0.000
556,253.257,49.971,1.181,0.590,0.000
557,273.926,49.971,0.590,0.590,0.000
558,274.973,49.971,0.590,0.590,0.000
559,37.587,51.367,1.237,0.845,135.000
560,122.704,51.018,0.590,0.590,0.000
561,65.146,51.541,0.590,0.590,0.000
562,126.367,51.541,0.590,0.590,0.000
563,127.850,52.064,1.945,1.075,53.130
564,278.461,53.416,4.309,0.971,94.423
565,133.693,52.064,0.590,0.590,0.000
566,37.413,52.588,0.590,0.590,0.000
567,80.701,53.444,2.766,1.386,76.717
568,164.042,52.849,1.181,0.590,90.000
569,83.285,53.285,1.237,0.845,135.000
570,98.634,53.285,1.280,0.817,0.000
571,106.483,53.372,1.181,0.590,90.000
572,162.472,54.419,2.208,1.894,138.563
573,25.378,53.634,0.590,0.590,0.000
574,35.320,53.634,0.590,0.590,0.000
575,37.936,53.634,0.590,0.590,0.000
576,246.455,53.634,1.181,0.590,0.000
577,127.414,54.157,0.590,0.590,0.000
578,249.781,54.681,2.132,1.144,32.268
579,25.204,55.204,1.681,0.622,61.845
580,37.413,54.681,0.590,0.590,0.000
581,91.832,54.681,0.590,0.590,0.000
582,158.809,54.681,0.590,0.590,0.000
583,159.856,54.681,0.590,0.590,0.000
584,35.778,55.858,2.305,1.210,151.154
585,144.158,55.465,1.181,0.590,90.000
586,156.454,55.204,1.181,0.590,0.000
587,165.088,55.204,0.590,0.590,0.000
588,79.797,55.727,0.590,0.590,0.000
589,169.274,55.727,0.590,0.590,0.000
590,48.401,56.250,0.590,0.590,0.000
591,80.843,56.250,0.590,0.590,0.000
592,39.506,56.774,0.590,0.590,0.000
593,43.169,56.774,0.590,0.590,0.000
594,45.785,56.774,0.590,0.590,0.000
595,22.500,57.558,1.358,0.513,45.000
596,36.366,57.297,0.590,0.590,0.000
597,162.995,57.297,0.590,0.590,0.000
598,278.146,60.656,6.309,1.713,89.337
599,20.262,58.285,2.779,1.129,23.645
600,166.658,57.820,0.590,0.590,0.000
601,1.308,58.343,0.590,0.590,0.000
602,147.821,58.343,0.590,0.590,0.000
603,251.426,58.343,0.590,0.590,0.000
604,258.926,58.692,1.237,0.845,135.000
605,266.077,58.605,1.181,0.590,90.000
606,166.135,59.390,0.590,0.590,0.000
607,181.048,59.913,1.771,1.181,90.000
608,248.592,60.306,2.315,1.807,147.933
609,78.227,60.436,0.590,0.590,0.000
610,61.483,60.960,0.590,0.590,0.000
611,207.150,62.328,3.950,1.147,142.778
612,201.847,61.614,1.670,0.835,161.565
613,256.135,61.483,0.590,0.590,0.000
614,28.204,62.843,2.133,0.817,110.994
615,161.425,62.006,0.590,0.590,0.000
616,164.042,62.529,0.590,0.590,0.000
617,249.856,63.576,0.590,0.590,0.000
618,2.355,0.262,0.590,0.590,0.000
619,104.390,0.262,0.590,0.590,0.000
620,115.989,1.395,2.506,0.835,94.731
621,270.502,1.331,7.767,2.065,164.730
622,17.006,0.785,1.771,0.590,0.000
623,97.065,0.785,0.590,0.590,0.000
624,44.739,1.308,0.590,0.590,0.000
625,159.332,1.831,0.590,0.590,0.000
626,16.483,2.355,0.590,0.590,0.000
627,37.936,2.355,0.590,0.590,0.000
628,44.477,2.355,1.181,0.590,0.000
629,159.856,3.140,1.181,0.590,90.000
630,115.902,3.401,0.590,0.590,0.000
631,278.187,3.999,1.958,1.246,75.128
632,10.988,4.448,1.683,0.829,58.283
633,186.542,3.924,0.590,0.590,0.000
634,64.099,4.971,0.590,0.590,0.000
