 ,XM,YM,Major,Minor,Angle
379,28.900,52.758,28.364,2.241,89.781
380,28.305,52.742,28.191,2.268,89.567
381,27.684,53.065,27.691,2.441,89.349
382,27.067,52.822,27.794,2.550,89.566
383,26.447,52.849,27.670,2.496,89.534
384,25.830,52.665,28.152,2.388,89.535
385,25.207,52.709,28.607,2.261,89.681
386,24.642,52.928,28.603,2.248,89.764
387,24.087,52.970,28.552,2.265,89.734
388,23.503,52.752,28.403,2.238,89.644
389,22.859,53.194,28.019,2.452,89.421
390,22.207,53.084,27.832,2.547,89.517
391,21.584,52.853,27.981,2.442,89.427
392,20.960,52.869,28.279,2.313,89.660
393,20.357,53.035,28.577,2.250,89.858
394,19.801,53.122,28.371,2.254,89.881
395,19.185,52.899,28.067,2.330,89.685
396,18.507,53.109,27.704,2.559,89.875
397,17.877,52.995,27.859,2.558,89.979
398,17.227,53.169,28.585,2.352,90.090
399,16.619,53.035,28.573,2.251,90.000
400,16.045,53.030,28.463,2.272,90.140
401,15.426,52.890,27.766,2.356,90.298
402,14.732,52.880,27.379,2.602,90.371
403,14.116,52.993,28.014,2.530,90.367
404,13.421,53.103,28.686,2.255,90.459
405,12.837,53.094,28.455,2.247,90.361
406,12.211,52.851,28.237,2.381,90.713
407,11.526,53.003,27.824,2.587,90.775
408,10.886,53.005,27.451,2.516,90.770
409,10.198,53.109,28.573,2.263,90.716
410,9.593,52.870,28.427,2.275,90.665
411,8.877,52.854,27.780,2.591,90.861
412,8.265,52.767,27.354,2.578,91.007
413,7.544,52.873,28.909,2.237,90.769
414,6.958,52.888,29.257,2.273,90.734
415,6.255,52.559,27.613,2.488,90.840
416,5.592,52.400,27.396,2.587,90.832
417,4.886,52.602,28.538,2.292,90.733
418,4.277,52.484,28.497,2.257,90.584
419,3.615,52.283,28.201,2.410,90.692
420,2.913,52.206,27.723,2.570,90.557
421,2.188,52.368,28.676,2.243,90.413
422,1.604,52.365,28.183,2.230,90.217
423,1.003,52.142,28.112,2.197,90.193
424,0.601,51.922,27.636,1.468,89.907
425,273.477,37.231,0.604,0.604,0.000
426,0.365,51.793,22.395,0.897,89.731
427,15.803,0.268,0.604,0.604,0.000
428,19.285,0.268,1.209,0.604,0.000
429,193.068,0.750,2.400,1.522,7.688
430,250.978,0.268,0.604,0.604,0.000
431,272.073,1.867,7.546,3.196,159.136
432,80.624,0.804,0.604,0.604,0.000
433,20.625,1.875,0.604,0.604,0.000
434,100.445,1.875,0.604,0.604,0.000
435,118.123,2.679,2.418,0.604,90.000
436,184.082,2.679,1.956,1.495,124.722
437,25.446,2.411,0.604,0.604,0.000
438,19.553,2.946,0.604,0.604,0.000
439,44.838,3.696,1.685,1.085,49.065
440,152.408,3.482,0.604,0.604,0.000
441,125.087,4.018,0.604,0.604,0.000
442,162.765,4.375,1.267,0.865,135.000
443,14.732,5.357,1.723,0.848,31.717
444,189.372,5.089,0.604,0.604,0.000
445,118.123,5.625,0.604,0.604,0.000
446,256.469,6.696,1.465,0.998,90.000
447,73.124,6.696,0.604,0.604,0.000
448,118.123,6.696,0.604,0.604,0.000
449,139.194,6.875,1.267,0.865,45.000
450,44.196,7.232,0.604,0.604,0.000
451,118.301,8.303,1.310,0.836,90.000
452,145.444,7.768,0.604,0.604,0.000
453,242.406,7.768,0.604,0.604,0.000
454,248.656,8.661,1.267,0.865,45.000
455,167.765,10.268,1.267,0.865,45.000
456,201.027,13.255,4.498,3.005,134.228
457,248.478,11.161,1.869,1.173,45.000
458,43.392,10.982,1.209,0.604,0.000
459,118.123,10.982,0.604,0.604,0.000
460,164.729,10.982,0.604,0.604,0.000
461,125.087,11.518,0.604,0.604,0.000
462,167.622,12.053,1.738,1.051,90.000
463,41.517,12.053,0.604,0.604,0.000
464,43.124,12.053,0.604,0.604,0.000
465,209.193,12.053,0.604,0.604,0.000
466,256.335,12.321,1.209,0.604,90.000
467,57.695,13.125,1.653,1.105,145.901
468,61.338,12.589,0.604,0.604,0.000
469,239.460,12.589,1.209,0.604,0.000
470,262.763,12.589,0.604,0.604,0.000
471,271.120,12.696,1.999,0.914,174.848
472,271.082,16.960,8.339,6.880,41.601
473,165.443,14.018,1.267,0.865,135.000
474,167.989,16.936,4.323,2.959,101.807
475,45.267,14.196,0.604,0.604,0.000
476,249.906,14.196,0.604,0.604,0.000
477,204.907,14.732,0.604,0.604,0.000
478,208.925,14.732,1.209,0.604,0.000
479,43.124,15.268,0.604,0.604,0.000
480,57.588,15.268,0.604,0.604,0.000
481,205.929,18.007,7.734,4.583,174.530
482,262.763,16.875,0.604,0.604,0.000
483,210.264,17.410,0.604,0.604,0.000
484,253.274,17.870,2.103,1.216,18.435
485,256.335,17.410,0.604,0.604,0.000
486,42.589,18.482,0.604,0.604,0.000
487,217.747,19.938,4.091,2.858,26.357
488,165.801,19.018,0.604,0.604,0.000
489,220.859,20.625,2.239,1.469,105.914
490,257.217,20.877,2.975,2.088,103.864
491,266.513,20.089,0.604,0.604,0.000
492,153.479,20.625,0.604,0.604,0.000
493,253.054,21.361,2.325,1.257,62.296
494,274.607,23.824,6.555,2.062,66.924
495,98.302,21.160,0.604,0.604,0.000
496,167.943,21.160,0.604,0.604,0.000
497,265.977,21.562,1.489,0.981,55.278
498,273.477,21.428,1.209,0.604,90.000
499,109.016,22.232,0.604,0.604,0.000
500,262.763,22.232,0.604,0.604,0.000
501,142.230,22.767,0.604,0.604,0.000
502,55.713,23.705,2.372,0.616,143.909
503,121.337,23.303,0.604,0.604,0.000
504,252.853,23.303,1.209,0.604,0.000
505,265.710,23.571,1.390,0.526,45.000
506,54.374,24.375,0.604,0.604,0.000
507,154.551,24.642,1.723,0.848,31.717
508,240.799,24.375,0.604,0.604,0.000
509,252.585,24.642,1.209,0.604,90.000
510,169.229,25.553,1.684,1.085,108.435
511,55.671,26.489,2.947,2.356,16.896
512,151.872,25.446,0.604,0.604,0.000
513,255.263,25.446,0.604,0.604,0.000
514,266.513,25.446,0.604,0.604,0.000
515,9.911,27.053,1.352,1.352,0.000
516,30.803,26.517,0.604,0.604,0.000
517,5.089,27.053,0.604,0.604,0.000
518,256.335,27.053,0.604,0.604,0.000
519,214.014,27.589,0.604,0.604,0.000
520,274.013,28.392,1.209,0.604,90.000
521,52.357,29.574,3.235,1.920,169.695
522,69.909,28.660,0.604,0.604,0.000
523,266.513,29.285,2.324,0.943,125.249
524,44.088,29.410,1.684,1.085,18.435
525,11.518,30.267,0.604,0.604,0.000
526,39.106,30.535,1.390,0.526,45.000
527,112.230,30.267,0.604,0.604,0.000
528,140.622,30.267,0.604,0.604,0.000
529,147.051,30.267,0.604,0.604,0.000
530,191.514,30.803,0.604,0.604,0.000
531,274.549,30.803,0.604,0.604,0.000
532,40.446,31.874,0.604,0.604,0.000
533,51.083,33.673,4.219,2.425,80.407
534,55.445,31.874,0.604,0.604,0.000
535,57.856,31.874,1.209,0.604,0.000
536,270.697,32.436,3.972,1.932,4.686
537,15.803,32.410,0.604,0.604,0.000
538,39.374,32.410,0.604,0.604,0.000
539,128.837,32.410,0.604,0.604,0.000
540,103.659,32.946,0.604,0.604,0.000
541,267.049,32.946,0.604,0.604,0.000
542,39.374,33.482,0.604,0.604,0.000
543,262.763,34.017,0.604,0.604,0.000
544,38.839,34.553,0.604,0.604,0.000
545,117.051,34.553,0.604,0.604,0.000
546,1.875,35.089,0.604,0.604,0.000
547,39.642,35.892,1.390,0.526,45.000
548,47.053,35.982,1.267,0.865,135.000
549,53.303,36.160,0.604,0.604,0.000
550,273.209,37.385,2.284,2.240,2.771E-13
551,50.624,37.231,0.604,0.604,0.000
552,237.049,37.231,0.604,0.604,0.000
553,50.624,38.303,0.604,0.604,0.000
554,125.623,38.303,0.604,0.604,0.000
555,248.299,38.839,0.604,0.604,0.000
556,148.658,40.981,0.604,0.604,0.000
557,0.268,41.785,1.209,0.604,90.000
558,78.481,41.517,0.604,0.604,0.000
559,169.551,42.053,0.604,0.604,0.000
560,243.411,43.057,1.895,1.542,45.000
561,89.731,43.124,0.604,0.604,0.000
562,248.299,43.124,0.604,0.604,0.000
563,0.348,52.245,17.343,0.843,89.738
564,55.445,43.928,1.209,0.604,90.000
565,193.389,43.660,1.209,0.604,0.000
566,31.160,44.731,1.721,0.637,118.155
567,43.124,44.196,0.604,0.604,0.000
568,21.160,44.731,0.604,0.604,0.000
569,243.478,45.535,2.644,1.106,10.901
570,14.732,45.803,0.604,0.604,0.000
571,259.013,46.338,1.813,0.604,90.000
572,254.995,46.338,1.209,0.604,0.000
573,268.314,50.584,10.148,3.384,155.337
574,37.231,47.410,0.604,0.604,0.000
575,55.445,47.410,0.604,0.604,0.000
576,206.514,47.410,0.604,0.604,0.000
577,241.871,47.410,0.604,0.604,0.000
578,251.513,47.410,0.604,0.604,0.000
579,35.624,48.481,0.604,0.604,0.000
580,252.585,48.481,0.604,0.604,0.000
581,253.656,48.481,0.604,0.604,0.000
582,252.049,50.088,0.604,0.604,0.000
583,255.263,50.892,1.209,0.604,90.000
584,16.339,51.160,0.604,0.604,0.000
585,118.123,51.696,0.604,0.604,0.000
586,36.160,52.231,0.604,0.604,0.000
587,40.981,52.231,0.604,0.604,0.000
588,200.621,52.231,0.604,0.604,0.000
589,16.071,53.035,1.390,0.526,135.000
590,67.767,52.767,0.604,0.604,0.000
591,130.197,54.374,3.800,1.250,59.393
592,204.371,52.767,0.604,0.604,0.000
593,247.763,53.303,0.604,0.604,0.000
594,29.196,53.838,0.604,0.604,0.000
595,83.731,54.856,2.709,1.349,68.503
596,86.248,53.838,1.209,0.604,0.000
597,110.891,54.106,1.390,0.526,135.000
598,135.801,53.838,0.604,0.604,0.000
599,27.589,54.374,0.604,0.604,0.000
600,109.552,54.374,0.604,0.604,0.000
601,266.513,54.374,0.604,0.604,0.000
602,41.249,55.178,1.390,0.526,45.000
603,28.660,55.981,1.813,0.604,90.000
604,165.265,55.445,0.604,0.604,0.000
605,249.906,55.445,0.604,0.604,0.000
606,252.049,55.713,1.209,0.604,90.000
607,35.892,56.249,1.390,0.526,45.000
608,136.337,55.981,0.604,0.604,0.000
609,162.854,55.981,1.209,0.604,0.000
610,73.659,56.517,0.604,0.604,0.000
611,147.230,56.695,1.267,0.865,45.000
612,40.446,57.053,0.604,0.604,0.000
613,255.263,57.053,0.604,0.604,0.000
614,126.158,57.588,0.604,0.604,0.000
615,36.160,58.124,0.604,0.604,0.000
616,91.338,58.124,0.604,0.604,0.000
617,5.089,58.928,1.209,0.604,90.000
618,23.303,59.195,2.021,1.266,45.000
619,24.910,58.660,0.604,0.604,0.000
620,14.196,59.195,0.604,0.604,0.000
621,39.910,59.731,0.604,0.604,0.000
622,120.266,59.731,0.604,0.604,0.000
623,261.335,59.910,1.267,0.865,45.000
624,268.388,59.731,1.209,0.604,0.000
625,35.624,60.267,0.604,0.604,0.000
626,183.747,60.802,1.813,1.209,90.000
627,22.232,60.802,0.604,0.604,0.000
628,250.918,61.695,2.099,1.566,69.699
629,208.255,62.008,1.710,0.855,161.565
630,204.639,62.677,1.209,1.209,0.000
631,31.660,63.374,1.684,1.085,108.435
632,52.231,63.749,1.209,0.604,90.000
633,210.532,63.749,1.390,0.526,135.000
634,0.804,65.624,0.604,0.604,0.000
